number,content
343788,"
소시오닉스 에고 E/INTJ 슈퍼에고 INTP밤에 컴파스카드깡 타블.로인스타 주가보고 디씨 일본인투자자,infp봇,타블.로,한국은행트윗 디씨 일어나서 주가보고 에타검색 뉴스 인베스팅-공부해라 일본인투자자,infp봇트윗 뉴스 백신검색 호주주식 실시간검색 컴파스카드깡 백신검색 노래플레이리스트추가  밥먹고 양치 인베스팅-가치,성장 상관없이 골디락스 간다. 컴파스플레이카드깡 백신나무위키 infp봇트윗 감자먹고 뉴스보고 디씨  유튜브 블로그글올리고 뉴스보고 밥먹고 양치 유튜브 샤워 컴파스카드깡 타블.로인스타 타블.로,일본인투자자,infp봇트윗 잠 백신현황? 日語日文 이드ISTP-A 본성INFP-T 초자아 ISTJ,ENFJ 4w5 9w1 459 945 sp/sx 점액우울 dc official App "
343787,"
나 잔디   "
1778,"
다른질문나오나 끝까지 봤는데 이게 같은 질문인거같더라난 조용한곳좋아하지만 벽쪽에 붙는거 싫어하거든 "
343785,"
사회로 나가면 더 많은 일들을 경험하게 될 것이고 지금 내가 느끼는 것은 그것들에 비하면 티끌만큼도 안되는거구나 예전의 저는 일상 속에서 오가는 농담 한 마디에도 상처받고 우울함을 느꼈는데 깨닫고나니 전혀 슬프지가 않더라구요 상처받지 않게되고 눈물도 안흘리고 대신 삶에 기쁨이 늘어났어요  "
343784,"
장점 자존감도둑 인생에서 삭제됨 시간과 돈이 남아서 맘껏 자기개발 및 취미생활 가능함 단점 성욕 풀 상대가 없음 외로움.. 세상에 혼자 남겨진 느낌 아무리 좋은데 가고 좋은거 보고 맛있는거 먹어도 옆에 그사람이 함께하지 않아서 서러움  "
343783,"
엘지티비 때문임 설마?  - dc official App "
343782,"
더 벤티꺼가 젤 마싯는듯- dc official App "
343780,"
    "
343778,"
아무리 인간이 사회적 동물이라지만 사람을 대하는 것이 어려운 사람도 있기 마련이다. 그래서 선재에게 있어 삶이란 인간이 존재하는 한 대체로 지옥 내지는 연옥에 가까운 것이었다. 평생을 따라다니며 고통을 주는 사람이 있는가하면 시간이 지나면 자연스럽게 사라져 그를 자유롭게 만들어주기도 하기 때문이다. 그러나 어릴적부터 사람들 사이에서 내적인 고통을 받으며 살아왔던 그에게도 한 가지 위로가 되는 사실은 있었는데, 그건 마주치고 싶지 않다면 얼마든지 마주치지 않고 살 수 있는게 사람이라는 것이다.      그렇기에 근 5년 동안의 어떤 날보다도 맑은 정신과 컨디션으로 무장한 채 새로운 만남을 기다리던 그에게 카페 구석에 앉아 그를 마주보고 있는 그녀의 존재는 살아서 뜨거운 숨을 쉬고 있는 하나의 커다란 기만이었다.      “마주치고 싶지 않다면 얼마든지 마주치지 않고 살 수 있는게 사람이다”     물론 어디까지나 “대체로” “어지간하면” 같은 수식어가 붙을만한, 절대로 확실하게 단정지을 수 없는 것이긴 하지만 그의 경험이 증명해줬고 이 법칙이 깨지길 원하지 않는 그의 행복회로가 보강해주던 나름 안정적인 신뢰성을 가진 믿음이라고 할 수 있었다     그렇기에 그의 앞에 서있는 전 배우자의 모습은 그의 어깨에 잔뜩 들어가있던 힘을 모두 빼버리고 그를 다시 평소의 의기소침한 남자로 되돌리는데 충분했다     신디 역시 그를 보고 제법 당황한 모습이었다. 그녀의 싸늘해진 시선과 선재의 절망 섞인 위축이 조용한 카페의 공기를 가라앉게 만들었다. 하지만 누구도 먼저 자리를 피하려고 하지 않았는데, 순식간의 일이었으나 둘이 서로의 존재를 인지하지 못한 채로 벌여놓은 웃지 못할 추억들을 마무리 해야만 한다는 생각을 공유하고 있었기 때문일 것이다     선재는 자포자기하는 심정으로 반쯤 퍼져버리듯 신디의 반대편 자리에 앉고는 차분하게 말을 건넸다     “원하던 대로 자유롭게 잘살고 있었네, 내가 이래서 신다미 걱정은 안했어”     신디는 그의 첫 마디를 듣고는 잠깐 생각에 빠졌다. 첫 3초는 그의 말이 가지고 있을 중의적인 의미를 생각했다. 내가 별창녀 짓이나 하며 사는 꼴이 볼만하다는건가? 그리고 그 다음 3초는 날카로움을 가라앉혔다. 그는 소심할지언정 속좁은 사람은 아니니. 그리고 그 다음 4초 동안 그녀의 자존심을 지킬 수 있는 대답을 생각했다. 최대한 태평하게 그녀의 평소 모습 그대로     “그래도 당신을 경찰서에서 만나지 않은건 정말 감사한 일이야, 나 이 일 하면서 더러운 꼴 정말 많이 봤어. 당신도 알겠지만”     “니 입에서 ‘당신‘ ‘당신‘ 하는 딱딱한 말이 나오니까 좀 어색하네”     마침 음료가 도착하자 둘은 잠시 숨을 돌릴 좋은 기회라고 생각하는 듯 커피와 스무디에 심취했다. 평소와 다를 것 없는 속도와 동작이었지만, 평소와는 같지 않은 심박수였다. 그와 그녀에게는 진정과 차분함이 절실했다  "
343777,"
담다디 눈나 95년도 노래인데생각보다 세련돼서 놀람 "
343776,"
마이야히~마이야호~ "
343775,"
여자들 끼리 친해서 커플티, 커플가방 등 맞추고갑자기 사이 나빠지고 안놀다보면 둘중 누군가는 왕따 당하게 되어 있더라남자들 끼리는 커플티 그런거 없지만갑자기 어색해지면 인사정도만 하는 사이긴 함 "
343773,"
윗니는 사랑니나는듯밥알에 잇몸에낀거같다ESFJ 7w8 y세대 "
343772,"
노력을 한다는건 용감한 사람들만 하는거 같아. 나는 노력을 하는게, 끝장을 보면서 까지 하는게 무서워. 모는걸 쏟아 부어서 얻는 결과가 실패 일까봐.나는 내 꿈을 위해 무언가를 하면 항상 뒤에 도피처를 만들어 놓았어. 만약 실패 해도 내 실력이 이 정도가 아니라 열심히 안해서 그런거니까 하면서 자위하면 됐거든.설마 내가 노력을 하고 실패를 했을 때. ""너는 어처피 거기까지 였어."" "" 그런건 아무나 하니."" ""재능이 있어야 하는거야."" 라는 말을 들을까봐. 내 밑천이 들어날까봐 나는 항상 대충 했어. 나 자신의 위치를 받아 들이는게 무섭다. "
343770,"
동성애 갤러리 떡밥엔 할말이없어져버렷! "
343769,"
별생각없는데 그나저나 진짜있다는게 실감이안남 실제로만나본적이없어  "
343768,"
선배랑 야외작업하고서 잠깐 쉴겸 흡연하는데 우리 앞으로 웬... 소년단 단복인가? 싶은 걸 똑같이 맞춰 입은 중학생 쯤 돼 보이는 여자애 둘이 지나가더라. 중학생? 중학생도 아냐. 초6쯤 돼 보였어. 옆가방도 찼는데 아예 가방까지 똑같이 썼드라. 그만한 애들이 손을 꼭 붙잡고 가니까 귀엽기도 하고... 그보다 난 '근데 대체 무슨 옷이지? 저런 소년단이 있나...?' 하면서 나도 모르게 뚫어져라 봤단 말야. 애들 지나간 뒤에 선배가 ""너 그거 실례야."" 라고 조용히 속삭이더라. 순간 무안해서 ""아, 그쳐.. 죄송해요. 무슨 단체복인가 궁금해서."" 했더니 ""뭔 소리야, 커플 티잖아."" 하시더라. 엥? 그랬나? 싶어서 떠나가는 쪽 다시 돌아봤는데 반팔 반바지를 쓰고, 까만 바탕에 얇게 빨주노초를 박은 소년단복은 없겠지 싶더라.  - dc official App "
343767,"
아니 오천원 만원짜리에 왤케 말이 많이 붙어...그냥 판거잖아 알아서 좀 키워 ㅠㅠ내가 키우기 어려운거 준것도 아니고....그냥 물잘주고 햇빛 잘 보여주면 되잖아 대체 나한테 왜그래 "
343765,"
손목밴드! - dc official App "
343764,"
https://www.youtube.com/watch?v=hCuMWrfXG4E나하고 안 엮이면 그만 "
343763,"
그...찐... "
343761,"
https://youtu.be/MrgXXeNTZrg요즘 유행하는 트로트래 "
343759,"
주변 아는 사람이면 이해할 순 있어도그게 가족이면 힘들거 같아 "
343757,"
몇년전부터 인사만하고간거같으  "
343756,"
여성 록 보컬 추천해조 댓글에 써줘   "
343755,"
이제보니 웃길만 하긴 하네 "
343754,"
조은저녁쓰  "
343750,"
게이바나 게이찜질방에서 코로나 터진 걸로 게이 인식 엄청 더 안 좋아지고 욕도 많이 먹는데 클럽에서 코로나 터졌다거나 어디어디 모임에서 터졌다거나 그런 걸론 왜 이성애자 혐오가 안 생김??? 와 이성애자 역겹다...이성애자는 다 저러는구나 이성애자는 이시국에도 성욕때문에 일을 내는구나...이러면서 이성애자 인식 안좋아지지 않잖아 동성애자도 다를 거 없음...그게 동성애자라서 역겨운 게 아니라 누구든간에 이런 때에 섹할려고 모여서 멍청하게 코로나 퍼뜨린 게 역겨운 거임 이성애자든동성애자든  "
343749,"
극T인거같은데 나랑 대화하면 뭔가 계속 서로 뻘쭘해짐  "
343748,"
70억의 사랑이 모두 세상 유일하다지만그 중에서도 조금 더 특별한 사랑을 하는거라고 생각할수도 있자넝 "
343747,"
난 딱히 재밌을라고 말하거나 글을 쓰지 않는데사람들은 엄청 재밌어하거나 웃던데나보고 허당끼좀 있고 재미있대난 못느끼겠는데별로 노잼인거 같고 "
343746,"
너무 개운해서 너무 조아ㅋㅋㅋ 더벤티가서 청포도에이드 테이크아웃 한 다음에 걸어야쥐ㅣㅣ- dc official App "
343744,"
내 노력 넌 몰라도 돼어차피 하늘이 알아줄 거니까 "
343743,"
https://www.youtube.com/watch?v=LGhVOexIaS8&list=PL6vwnon3sINpSWnVhYfFwcGlPoRDoJki3&index=6아몰랑 내 얘기 아니양 "
343742,"
1. 진순이2. 솔의눈3. 계란 완숙4. 파인애플 피자 "
343740,"
지하철 기다리다가 남자 둘을 봤는데, 둘이 벤치에 앉아서 무릎베게로 있다가, 일으켜세우고선 대면자위 자세로  이야기하더라. 밖에선 쵸큼 보기 그러니 둘 만의 공간에서만 ㅎㅎ  - dc official App "
343739,"
디시 = 험악한 곳이라는 고정관념이 있었는데MBTI에서 INFP 나온 이후로 나무위키 보다가 이 갤 링크 있길래 와봤더니여기 디시 맞아? 왜 이리 갤 분위기가 순함? ㅋㅋㅋ "
343738,"
https://www.youtube.com/watch?v=QwVjTlTdIDQ이지만돈이 없어서 앨범으로밖에 못사요...ㅠ "
343737,"
사람에게 버림받으면 상처가 크다 라는말이자주 버림받는다는 뜻 같음다른유형에는 그런 얘기 잘 없는데비약인가  "
343736,
343735,"
이런놈들한테 상처받는다는게 ㅋㅋ  내가 정말 나약하구나  "
343734,"
왜 난 인프피로 태어난거야 시발... 슬픈 세상이다  "
343733,"
상상만으로 금방 행복해질수있음근데 역으로 상상만으로도 금방 지옥 떨어지는것도 가능 ㅅㅂ "
343732,"
올게 - dc official App "
343731,"
며칠 걸려서40분 들어써나 병진인가바 "
343729,"
사랑한다라곤함내가애교좀적어서ESFJ 7w8 y세대 "
343728,"
애는 처음봄ESFJ 7w8 y세대 "
343727,"
똑소리나  "
343724,"
술 벌칙으로ㅋㅋㅋㅋㅋㅋㄴㅋㅋㅋㅋ하고 서로 토하드랑,, 짜식들 ㅠ - INFP-t "
343722,"
7년지기한테ESFJ 7w8 y세대 "
343721,"
난 어리고 나약해서또 밤새 울다실패라는 두려움과홀로걷는 외로움다이겨내리라는 다짐속에이를또 꽉 문다바람이 또 분다날수 있을까나뭇가지 그 끝에서눈을 감고 힘껏 날아밤하늘을 수놓았던 별빛들의 귀가저기 떠오르는 태양위로또 높이 날아올라 "
343720,"
무서움이 귀엽네  "
343719,"
그치만 그게 이뤄질까..슬프다 "
1778,"
다른질문나오나 끝까지 봤는데 이게 같은 질문인거같더라난 조용한곳좋아하지만 벽쪽에 붙는거 싫어하거든 "
343717,"
잠시 멈춰있는거라 글치 "
343716,"
전쟁 일어날까봐 무서워ㅠㅠㅠㅠㅠㅠ "
343715,"
새로나온거라는데갖고싶다각도조절해서 침대에 누워서 쓸수도 잇고높이조절도 어느정도 되고3시간 무선으로 쓸 수 잇대스위치하면 좋을거같다.,,,,- dc official App "
343712,"
https://www.youtube.com/watch?v=GAWHzGNcTEw둘이서 하는건데 도당체 같이 할 사람이 없어개재밌어보이는디 "
343708,"
국룰 "
343707,"
INFJ INTJ ENFJ ENTJ가 많더라확실히 어떤 큰 그림을 그리고 그걸 추진까지 하는데는 NJ가 유리하기는 한듯 "
343706,"
돈이 93000원이 되써앨범 더 지를까? "
343705,"
암내가 소주냄새일수있ㅇㅓㅠ?  - dc official App "
343704,"
헤헷콩 이렇게 보니까 갤러거즈 형제같이 생겼네 왜 상하반전이노  - dc official App "
343702,"
데코레이션을 잘함감수성이 좋아서 라면도 그릇에 옮겨 먹음 "
343701,"
오늘은 기분 수치 개떡락중!!!!!!얼른 둠황챠~~~~~ "
343700,"
당당하게 성공 "
343699,"
ㅋㅋㅋㅋ겁나 꽁꽁 숨어있았잖아.. 귀엽당- INFP-t "
343696,"
마지막으로..아..헤..がお- dc official App "
343695,"
새빨갛게 흐드러진 해 질 무렵 공기하루만큼 늙어버린 사람들의 냄새무엇보다 숨을 참기 힘든 이세계를분명 나는 좋아한다 생각해  "
343693,"
최택?정환이?ESFJ 7w8 y세대 "
343692,"
싫어하는 건 확고해 담배피는사람 조금이라도욕하는사람 노래잘부르는사람 귀여운 걸 좋아하는 걸 최근에 깨닫긴 했음...  "
343690,"
이것저것 도전하고빵도 만들고 반찬도 잘 준비하고3끼 따땃하게 차려주는 사람이면 매우 좋을거 같아 "
343688,"
한강라면  - dc official App "
343687,"
열심히 저었더니 아직까지도 팔이 아파... 오늘 줄넘기 1000개하는 날인데 못 할듯  "
343686,"
나두 달 볼래ㅠㅠㅜㅜ 넘 찝찝하고 모기물리는데 달은 봐야겠고- INFP-t "
343685,"
팥빙수 시켰는데 졸려뒤짐 "
343684,"
난 일상얘기가 많은 갤은 유동으로만쓰고 대형갤처럼 글이 빨리 묻히는 갤이나 게임갤같은 주제가 확실한 갤은 고닉 쓰는 편인데 이러면 신상 털릴 우려도 없고 시비붙거나 친.목질에 휘말릴 일 없음일상얘기 많은 갤은 필연적으로 친.목이 있을 수밖에 없는데 인프피갤같은 경우는 완장이 있고 갤러들도 노력해 울갤화는 막아냈음그치만 못 낀다는게 힘들긴 함. 서로 안면있는 사이에서는 당연하게도 말을 함부로 못함. 예를 들면 상주하는 고닉이 나 오늘 우울해ㅜㅜ 이러면 우울한 걸 극복하는 방법이나 위로하는 갤플이 될 수 있는데 모르는 고닉이나 유동이 와서 좀 징징대면 어그로로 몰리거나 저격당할 수 있음. 그래도 여긴 굉장히 외부인에게 적대적이지 않은 편이고 분위기만 안 흐리면 적당히 놀 수 있음. 솔직히 유동이 편한데 유동 많아졌으면 좋겠다 "
343683,"
난 걍 살것같음 마지못해ESFJ 7w8 y세대 "
343682,"
나보다 덩치 큰 사람이 안아줬음 좋겠 "
343681,"
난 소심해서 그런거 못하겠던데그리고 갑자기 그 사람이 급발진하면 어케해 "
343679,"
백종원 뺨 후릴정도로 맞말이나 뼈 때리는거를 잘해 "
343678,"
물론알몸으로지! "
343677,"
살얼음 초코우유야 - INTP 5w4 "
343676,"
인성 파탄난 애 보고 평생 저 성격이었음 좋겠다고 어차치 몇년 안에 안 보게 될텐데 계속 저 성격으로 살면서 누구의 사랑도 받지 못 하고 언제 한번 큰 일 터져서 망신당하고 욕먹었으면 지금 당장 쟤 성격이 나빠서 내가 피해받는데 나중에 개과천선해서 다른 사람들한텐 잘 하고 다니면 난 왜 걔가 성격 드러울 때 피해받은 건데 근데 요즘은 다름. 착해졌음 좋겠어 다같이 친하게 지내자...  "
343675,"
그거 백번 하면 소원 이뤄진다는 걸 어디서 들었는지ㅋㅋㅋㅋ 맨날맨날 나가서 비행기 있나 없나 보고 그랬음 참 순수했네 그때는- INFP-t "
343673,"
궁금해..왜냐면 내가 양성애자거든ㅋㅋㅋㅋ- dc official App "
343672,"
나 건들거나 괴롭힌 사람 있으면무조건 그 사람 인생 나락에 시궁창되고 토막살인보다 천천히 고통스럽게 시체 통째로 갈려서 죽어야 함친구나 가족이라도 예외 없다잔인하다고 할 순 있어도난 너그러운 편이다 "
343671,"
아무튼 좋을거라고 시발 ㅜ  "
343670,"
실제로 보면 보랏빛 엄청 돌아.. 넘 예쁜데?- INFP-t "
343669,"
내가 죽게 되면'인터넷에 싸지른 글' 들을 가족이나 친구들이 보게 될까봐 두려움 "
343668,"
이제 진짜 민간인임!  "
343667,"
글고 이상형이머야?  - dc official App "
343666,"
그냥 집안 환경이 안좋았어서 난 맨날 저렇게 되지말아야지라는 생각만 하다보니깐 연애한다 해도 잘 해주지 못할거 같아서미안한 마음만 떠올리고 있더라그리고 무엇보다 그걸로 나만 사리사욕 채우는게 아닐까? 하고의문만 남네그래서 말인데 연애 하다못해 그런 감정을 느끼면 바뀔까? "
343665,"
어때?  - dc official App "
343664,"
넘 많은 생각이드는거같아 말할때두 30분이상 생각해야돼.. 실수하면 어떡하지  그 사람한테 잘보이고 싶어 T~T  - dc official App "
343662,"
한번 데이면 또 상처받을까봐 두렵고통수 당해보면 또 통수 당할까봐 두려움그래서 그냥 히키코모리가 된 경우도 있음 "
343661,"
나뿐만 아니라고1때 날 괴롭힌 놈도 INFP였는데괴롭힌 사실 증거모아서 진술서쓰고 신고하니까질질 짜면서 울고불고 난리남안봐주니까 무릎꿇고 살려달라고 비는데가소롭더라나는 나중에 이러지 말아야겠다는 생각하고 느꼈음 "
343660,"
나는 누군가에게 확신을 가지는게 참 어렵다 그사람이 아무리 현재 행동으로 보여줘도 언젠가 변하고 말거라는 생각을 해 미리 마음의 준비를 한다는 느낌이랄까 나도 변할거고 너도 변할거고 관계에서 변화는 당연한거고 그러니 영원한 건 없을거라는 생각을 하는데 그건 정말이지 당연한 사실이잖아? 그런데 그걸 자각할때마다 너무너무 슬퍼져 미래에 올지 안 올지도 모르는 고통에 대비한다고 현재에 괜한 고통을 스스로 만들어내고.. 결국 고통의 총량이 늘어나는 셈인데 조절이 안돼 다 바보같다... 버려지는건 왜 그렇게 두려운걸까  "
343659,"
니들 게으르고낙천적이며가짜웃음 짓는거 알아!자꾸 말로 사람 마음 현혹 시키지마 "
343657,"
나가서 무엇을 하든 여기보단 좋을꺼야 싯발...  - dc official App "
343656,"
내일만 버티고 4주만 더 버티면 쉴수 있다 "
343655,"
조리과정이 엄청 킬군 "
343653,"
쉬는거 좋다 쉬어가야지  "
343652,"
개이뻐 "
1778,"
다른질문나오나 끝까지 봤는데 이게 같은 질문인거같더라난 조용한곳좋아하지만 벽쪽에 붙는거 싫어하거든 "
343650,"
인프피 아님?일화만 봐도 인프피 같다 생각햇는데이거 나 과몰입이야? "
343649,"
왜그래 대체ㅡㅡ "
343648,"
S가 맞다 "
343646,"
보호해주고싶을거같아  - dc official App "
343645,"
꿀잼일듯ㅋㅋㅋㅋㅋ서로 인붕콘 따라하고 예쁜말 해주고 "
343644,"
매일 등근육 살살 녹아서 점점 더 바로 앉거나 서기 힘들어진 결과 더욱 더 오래 누워있게됨 사실상 24시간 누워있는 중  "
343643,"
뭐하는건가?  "
343642,"
 "
343639,"
객관적으로 우리가 앞서는 전력이었고경기도 강팀이 약팀에게 한방맞고 KO되는 구도긴 했습니다근데 지니까 참 못한다 못한다 말하는데 정말로 못하네요 "
343638,"
20대 초반 중에 예쁜 애들 많아서 놀랐음내가 저 얼굴이면 학생 때부터 아이돌한다고 깝쳤을 것 같은데그냥 학생으로 사네.. 싶은 애들 있더라그냥 좀 예쁘장한 게 아니라 성형 안 하고도 진짜 예쁜 얼굴 가진 애들물론 아닌 사람도 있었지만..저 얼굴에 인프피 성격이면 보호본능 자극해서 남자들한테 인기 정말 많겠다 싶었음.. "
343637,"
ㄹㅇ 사실임? "
343636,"
난 일단 웃을때 예쁜사람 보면 설렘.. - INFP-t "
343635,"
https://www.youtube.com/watch?v=q9M4-Z9PbMQ고양이는 항상 옳아!! :):)- dc official App "
343634,"
 "
343632,"
4? "
343631,"
근데 기분파 이지만 않으면 됨난 그래도 멘탈이랑 성격 좋아서 괜찮음빡쳐도 키보드랑 마우스 책상 치지 않음 "
343630,"
내가 게을러서뭔가 쉬지 않고 조물딱거리면서 뭔가 하는거난 그렇게 못하겠던데 "
343629,"
1. 김유식 혼자 뽑음2. 디자이너가 김유식 가족 "
343627,"
이 친구밖에 안 남았냐  "
343626,"
제목 보고 나름 기대했다가 실망함뇌과학자임에도 우울증, 불안장애, 공황 그런 거 앓았다는 건가 하고 기대했었음근데 읽어보니 뇌에 종양 생겨서 판단력 흐려지고 치매처럼 변한 거였음그리고 그 치료과정을 기록한 건데어떻게든 페이지 수 늘리고 이야기 최대한 길게 풀어내려고 한 게 보여서 너무 별로라 조금 읽다 접음 "
343625,"
yes  "
343624,"
얘들은 그게 더 무섭다더라내 성격을 아니까 저렇게 말 할때마다 저속에 대체 얼마나 많은 말들이 함축되어 있을지..ㅋㅋㅋㅋ- INFP-t "
343623,"
찍히는 거지 뭐.. "
343622,"
도데체 몇시간을 잔거야 ㅁㅊ - dc official App "
343621,"
ESFJ 7w8 y세대 "
343620,"
이러니 코로나가 안 끝나지 ㅋㅋㅋ (그래 인싸들 토로나로 전부 고자되고, 아싸들만 번식하자 ㅋㅋㅋ)https://dcnewsj.joins.com/article/24111637 "
343619,"
짜식.. 수컷이라고 ㅎㅎ중성화 해야 하는데 - INFP-t "
343618,
343617,"
그 아무 말도 웃기긴 함이건 진짜 인프피만 존재하는 종특 임 "
343616,"
넘 축 처진다 흐물흐물 해졌어- INFP-t "
343615,"
ESFJ 7w8 y세대 "
343614,"
정해진 규칙 시간에 맞춰서 사는 것정해진 규칙대로 행동 하는것특히 억압 받는것 매우 싫어함 "
343613,"
다른 건 몰라도 해리 꽉 찬 건 안 좋은 것 같은데 ☆ミ "
343612,"
연락처에 아무것도 없을 때핸드폰 전화 안받을 때방 청소 귀찮아서 계속 미룰 때집에만 있을 때 "
343611,"
네… "
343610,"
거기다가 그 글이 인정까지 받으면 너무 좋다나만 그러나?전형적인 아싸라서 그런가 ㅠㅠ "
343607,"
살찝고 난리남ㅋㅋㅋㅋㅋ.. 일부러 저러는거야 뭐여- INFP-t "
343606,"
다이어트 3주차다 후...  "
343605,"
속상하다하면엄청 시무룩해하고나때문에 저친구가 앞으로도 서운해할거야..  내가 관계를 끊는게 저친구를 위한거겠지라고까지 생각해서 거리두던데난 거리두는게 훨씬더 싫어서속상하단말을 숨김- dc official App "
343603,"
2시간반정도 걸려근대 대중교통으로 다 가서돈은 안듬- dc official App "
343602,"
나는 2호선 아래쪽에 살고 앤은 3호선 저 위에 살거든편도로 1시간 정도 걸리는데 보통은 1주일에 한번 만났었다가서울 내에서 밖에서 데이트 할만한데 거의 다 가보기도 했고부모님 본가에서 왔다갔다 하시는데 한 2주쯤 집 빌때 앤이 와서 지냄 "
343601,"
막 시발 막 그냥 이상한 짓 다하고 헬렐레 이러고 내가 무슨 에스파된것마냥 암온뎌넧레뷀이딴 말 진지하게 쳐하고 "
343599,"
지처럼 긴 똥을 쌀까 아니면 토끼처럼 둥근똥을 두두두 쌀까  - dc official App "
343597,"
예쁜 누나들 여동생들 보구가ㅋㅋㅋ "
343596,"
근데 롱디가 많이 힘드나?롱디는 일주일에 한 번씩 못 봄?롱디 연애 안해봐서 모름 "
343595,"
아까 헤어졌다고 한 사람임  월요일까지만 해도 같이 재밌게 놀던애가 저러니깐 더 미치겠다 어이가없어서 실감도 잘 안난다 하  어떻게 극복해야할까  "
343594,"
근데 집에선 인프피야  "
343593,"
고기먹음 항상 이럼소화 다될때 됐는데 ㅜㅜ "
343592,"
넘 예뻐ㅋㅋㅋㅋ배터리는 금방 닳겠지 - INFP-t "
343591,"
토벌 찍으니까 2군데 찍어주고 끝나네그마저도 하나는 존나 암걸리는 위치에 있고칼 강화는 할 생각 말라는건가 "
1778,"
다른질문나오나 끝까지 봤는데 이게 같은 질문인거같더라난 조용한곳좋아하지만 벽쪽에 붙는거 싫어하거든 "
343590,"
일주일 중에 제일 공부하기 싫은 날.  그래서 하지 않았다.  시험은 31일 남았다.   "
343589,"
여름엔 뒤지게 더워도 활동적인데겨울엔 의욕 잃고 이불 뒤집어쓰고 잇음 "
343588,"
진로소주 한 병만 하고싶다..  - dc official App "
343587,"
맥주는 너무 안취하고 소주는 냄새랑 맛이 역한데 고량주가 도수도 높고 과일같은향 나서 먹기 좋더라 기름진 안주랑도 어울리고  "
343584,"
완전 내취향- INFP-t "
343583,"
te fe se ne가 주기능인 외향형은 신뢰도 80%를 믿고 빠르게 추진하고ti fi si ni가 주기능인 내향형은 혹시 문제가 생기거나 잘못될 수도 있는 20%를 좀 더 연구한뒤에 추진한다고 함 "
343582,"
엉엉어어 팥빙수 "
343581,"
나는 엔프피임 둘다 첨엔 사귈생각없었능데 어느순간 마음 감정 자각하고 새벽에 통화하다 사귀기로 햇서!!!걔는 오래 연애해본 적이 없다는데 (오래가도 반년??)지금까지는 너무너무 사랑꾼이고 다정해서 행복ㅎㅐ근데 가끔 걔의 깊은 감성이 버거울 때도 있긴 함 ...그리구 이상한 부분에서 무감각함 나 속상한 일 있어서 전화하는데 게임하고 있다등가 인프피 남친을 둔 입장으로 멀 조심해야 더 오래갈수익스까조언해조내주변은 거의 다 엔프피 엔프제라 새로움 ... "
343580,"
윤시윤이?ESFJ 7w8 y세대 "
343579,"
너무 좋자나!!! "
343578,"
더위를 이기는 최고의 방법 선풍기 쐬면서아무 것도 안 한다ㅋㅋㅋ "
343577,"
어제 뉴스에서 봤는데그런 새끼들은 솔직히 백신 대상에서 제외시키거나 최후순위로 줘야하지 않냐수영장 파티하는 새끼들도 그렇고 "
343573,"
하 원인은 롱디 ㅅㅂ  "
