number,content
11279,"
아니 진짜 나랑 사귀는 사이는 당근 아니지만진짜 좋아하지도 않는데 이런 짓까지 한다고? 싶을만큼 나한테 열심히 착실히 애정을 보여줌만난 적이 많진 않지만 자꾸 뭐 사주려고 하고 집으로 바래다주고 내가 사랑한다고 하면 웃어주고 전화 먼저 하고 선톡걸고 나랑 단둘이 만나주고 나에 대해 관심 많은듯이 자꾸 이것저것 묻고 미래에 뭘 할 거냐고 자꾸 묻고 고심해주고 나 보고싶었냐 물으니까 좀 생각났다고 그러니까 전화한거라고 자긴 원래 전화 잘 안 한다고....아니근데 왜이럼??????이래놓고 마음없으면 어떡하냐어장할 성격은 아닌데 시간도 안 되고근데 뭔가 그런쪽으론 대화해본 적이 없어날 사랑하긴할까걍 좋아하는데 사귈 정도는 아니니까 아무말 없는거겠지? "
11277,"
하는게 좋은 연애 같아. 절대 먼저 맘주지 말고 다가오면 천천히 살펴보고내 선 넘지 못하게 부드럽고 분명하게 알려주고열정 너무 불태우지 말고내 생활은 잘 챙겨가면서 해야관계가 안정적으로 은은하게 오래가는 것 같아. !! "
11276,"
https://mbtilovetest.netlify.app- dc official App "
11275,"
상대방에게 표정관리 못하고 선넘고 무시하는 말 하다가상대가 멀어지려고 하면 갑자기 너를 위해서 하는 말이였다그러면서 막상 만나면 아무렇지않은척 오히려 착한척 친한척하지말자 그러면서 오히려 나는 너를 위해서 그런건데 힝 이러면서상대방을 나뿐 사람으로 만들고 나는 착한 사람이라면서정당화 하기 하지말자 너무 찌질하도 비겁하다는 나에게 해주고 싶은 말 "
11274,"
나는 엣티제고 썸녀는 잇프제인데카톡 연락도 빠른것도아니고 만나는 주기도 길고 연락도 사회생활하는 느낌 ^^주선자 한테 물어보니 나한테 호감은 또 있대 하...왜이렇게 질질끄는거야 도대체 "
11273,"
지금 썸타는 여자도 잇프제녀 인데 잘됬으면 좋겠다 ㅠ 근데 무언가할때 답이 왤캐 느리냐?.. 답빨랐다 느렸다가 알다가 모르겠고 힘들다 두번만났는데 만날땐 서로 가벼운스킨십도하고 분위기좋았는데.. 어장인가..  "
11272,"
난 남자야 예전에 착하고 성실해보이는 여자애를 좋아했고 운좋게도 나를 좋아한다는 걸 알게되었어 그런데 어렸을 때라 잇프제 특유의 직진없는 성격 때문에 사귀지는 못했어난 사귀고 싶은 사람은 결혼까지도 하고 싶은 사람인데 내가 요즘에 자존감이 낮아져서 그런지 같은 잇프제랑 결혼해도 괜찮을까 걱정이 들어 그 친구 같은 사람이랑 결혼하면 분명 경제적으로도 풍족하고 화목하고 무난할 것 같아 근데 나의 부족한 부분,,, 노력은 많이하는데 소심해서 손해를 잘 본다거나 어쩔 땐 비참하다 싶은것, 또 갈등사항에 있어서 바로 해결하지 못해서 그 점을 기형적으로 버텨내는 것 등. 여기 잇프제 애들이 활발한 애들을 좋아하던데 나도 그래 내가 가지지 못한 부분에 대해 갈망이 있는 것 같아 그런데 잇프제끼리 결혼한다면 나는 괜찮은데 너무 안정적이어서 배우자가 재미라고 해야할까? 뭔가 발전적이지 못하고 반복되는 패턴에 힘들어할까봐 걱정돼(사실 내가 힘든게 아니라 그 사람을 상상하며 걱정하는 걸 보면 같은 잇프제로서 잇프제가 겪는 아픔까지 보듬어주고 싶고 사랑한단 생각은 들어)다들 어떻게 생각해? 전엔 이런 생각이 들지 않았는데 요즘에 이런 생각들이 들어서 너희들의 생각을 들어보고 싶어 잇프제끼리 사귀거나 결혼한 사람들은 당연히 좋고 나랑 다른 성격과 사귀거나 결혼해서 다른 성격 때문에 상대가 좋다하는 사람도 있다면 말해봐아 또 한가지 물어보자 너넨 잇프제인 자식 낳고 싶어? 난 나는 좋겠지만 자식이 힘들어할까봐 자식은 이기적인 아이를 낳고 싶어 그래서 mbti 검사에서도 착한 아이보다 능력있는 아이를 갖고 싶다에 체크했다 "
11271,"
isfj나왓는대.. ㅋ.ㅋ "
11270,"
본인입으로 저러는사람들 있으면 기피하게 됨난 할말은 다 해야돼 = 꼭!! 안 해도 되는 말 굳이 해서 갑분싸만들겠다는 뜻 그러나 정작 본인은 할말 다하는 솔직한 성격이라고 착각함ㅋㅋ 필터링같은 거 할 줄 모름 누구는 할말 없어서 안 하는 줄 아나봄 다들 하고싶은 말 많아도 사회생활 인간관계 분위기 생각해서 참는건데 꼭 주둥아리 관리못하고 똥싸지르는 애들이 있다난 뒷끝없어 = 자기가 하고싶은 개소리 주변인들한테 다 배설하고 다니니까 본인은 뒷끝이 없을지도?ㅋㅋ 근데 자기 일 관련해선 뒷끝 장난아님 내로남불ㄷㄷㄷ내가 한 성격 해~ 내가 좀 싸가지가 없어~ = 내 성격 좆같으니 알아서 참으라는 뜻 싸가지없는 자신에 취해있음 싸가지없는 걸 알면서도 고칠 생각 X나 되게 좋은 사람이야/난 진국이야 = 아님 "
11268,"
막상 친구들 만나면 금방 피곤해져서 집에 가고 싶음.. "
11267,"
어땠어?? "
11266,"
나부터 얘기해볼게. 일단 자기가 필요할때만 연락하는데 새벽까지 고민상담해주고 위로도 해주고 격려도 해줬는데 막상 내가 전화하면 연락을 안받음(아. 바쁜가보다) 생각하고 넘기길 몇번하다가 이건 진짜 아니다싶어 손절했었어. 또 이 사람을 손절하게된 이유가 자기 잘못으로 다른 친구도 멀어지게된 계기가 있었는데 내 탓으로 돌리면서 가스라이팅하고 나랑 엄청 싸움. (내 잘못도 아닌데 나보고 사과하라고 종용) 평소 지인들이나 친구한텐 큰소리도 내본적없는 나인데 그때 억울해서 울면서 싸움. 몇날몇일 고민함 그러다가 서서히 잊고살며 연락안했는데 지가 톡보내면서. 야 너는 내가 먼저 연락을 해야 하냐면서 톡이옴. 이것도 어이가 없는게.  내가 더 자주 연락했고 안부전화하는거 좋아해서. 글고 내가 힘든일이 있어 고민을 털어논적있는데 그 약점을 이용해서 행동했고 내가 알던 사람이 맞나. ? 싶어서 몇일 울다가 화도 났다가 그대로 톡도 씹고 차단해버림 ㅠ 나 너무 속상했어. 그래서인지 인간관계가 너무 무서워졌어. 그 누구든ㅠㅠ.  너무 길게썼다ㅜㅜㅜ 그래도 끝까지 봐준 잇프제 친구들 너무 고마워!. 다들 손절할때 어떻게했는지 어떤 이유였는지도 써줘. 좋은하루보내! "
11262,"
취미 궁금 "
11261,"
???- dc official App "
11260,"
빨리 독립하고싶다...너무 힘들다그냥 말하면 내말 무시하고 짜증을 내야만 내얘길듣고 나를 짜증이 많은 사람으로 만드는 사람이 엄마다좀 좋게 말할때 대화가 끝났으면 좋겠다그럼 짜증낼일도 없을텐데 "
11259,"
뭐 만들어서 나누는거 좋아하는데 이친구들은 뭐하나 받으면 곱절쳐서 돌아오더라순둥한데 만만한 성격은 절대아니라 같이있으면 든든하고 눈치 엄청빨라근데 이유형은 죄다 밖에 나가는걸 안좋아해ㅠ뇌에(특히 고등기능인 전두엽) 힘주고 살아서 그런가 몸이 약함난 뇌에 힘없어서 몸으로 때우는 편인데 ㅠ "
11258,"
0. 알게된지 한 달 다 되어감. 많이 친해졌음.1. 연락 매일 함-> 보통 내가 이야기 주도, 맞춰 들어오는 질문은 밥 먹었나요? 바빴나요? 정도..-> 연락 텀은 길면 두 시간, 보통은 1시간 안에는 답장옴.-> 집에선 카톡 잘 안한다고 하는데 실제로 그러는지는 잘 모름.-> 카톡은 서로 스스럼없이 보고 그랬는데, 연락하는 스펙트럼이 꽤 다양함(남사친도 있고 여사친도 있고)-> 딴 사람들이랑 하는 카톡 내용은 상세히도 모르고.. 그 사람들한테 카톡 답장하는 속도가 어느정도인지도 잘 모르겠음..2. 기프티콘 쏴주면 감사합니다 하고 잘 먹음. 나중에 꼭 갚을게요 +-> 호의를 주면 거부하는 느낌은 딱히 없음 (티를 안내는건지는 잘 모름)3. 밖에서 만난건 최근 한번 있음-> 카페에서 작업할게 있어서 옆자리에 앉음.-> 많이 친해져서 머리 계속 만지거나 악수, 하이파이브같은 스킨십은 매우 쉬움. 물론 그 이상은 안함.-> 밥먹으러 가는데 비와서 우산 같이씀. 이 때 어깨 감싸듯이 잡아줌 (난 이때 썸인줄 알았는데 아니었나봄 ㅠ)4. 레알 엄청난 집순이라 집밖에 나오는걸 싫어함-> 불러도 잘 안나오고 집순이란 사실을 아니까 부르기도 좀 그럼-> 좋아했으면 나왔겠지..?5. 처음에 연애 관련 대화할 때는 올해까지는 연애할 생각 없다고 했음-> 뭐 끽해봐야 한달 지난거니까 크게 달라지진 않았겠지..? 최근엔 이야기해본적 없음쩝.. 나혼자 장구치고 북치고 이러는건가호감있는 티란 티는 다 냈다고 생각함.모른 척 할수는 있어도 모를 수는 없다고 생각..호감이 없다면 연락을 왜 계속 매일 하는지도 모르겠고..친구로 지내고 싶은건지.. 뭔지..부담스러우면 부담스러운 티라도 좀 내든가..ㅡㅡ놓기도 애매하고 잡기도 애매한 지금 이 상황잡아서 결실을 볼 수 있다면 계속 잡을 것임근데 상대방이 부담스럽거나 그러면 걍 놓을거임심리가 궁금하다 진짜루.. "
11257,"
나는 30대 중반인데젊었을때는 뭔가 내가 결정하는거 보다 여자가 리드하고 내가 서포트 하는 스타일이 편했어그래서 여자도 뭔가 인싸 성향이 강한 여자들하고만 만났었고그런데 나이가 들고 나도 내 경험에서 성공도 해보고 실패도 해보면서 내 머릿속에 결정에 대한 데이터가 쌓이다 보니까이제는 젊었을때 만났던 그런 리더형 이성이랑 만나면 겉으로는 yes맨이라서 시키는대로 하면서도 속으로는 아.. 이건 아닌데 하고 먼가 불편하기 시작함연락도 먼저 오면 사랑받는 느낌 들어서 좋았었는데 나이드니까 내가 짜논 시간표랑 루틴이 더 중요해져서 먼가 방해받고 싶지않고 나를 이해해주는 비슷한 성격 여자가 더 끌리기 시작하더라혹시 내 성향이 바꼈나 싶어서 mbti 돌려보면 어김없이 isfj-t로 나오는거 보면 나이에 따라 취향도 많이 바뀌는듯 "
11255,"
사랑받지 못해서 생긴다고 생각해,, "
11254,"
인프제들은 통찰력이 좋다고 알려져있잖아너네는 어때?? 별로 안 좋고 둔감해?? 내가 ixfj라서 궁금해 ㅠㅠㅠ "
11253,"
나한테 너가 특별한 존재 어쩌구 그런거 말해주는데 정작 연애감정인지 모르겠음.이성인 친구 많고 이런 타입은 애초에 아니긴한데 그래도 정말정말 특별한 좋은 친구로만 보고 전화하고 연락하진않겠지....? "
11250,"
카톡 프사 모양? "
11249,"
둘 다 잇프제인거 알았는데 엄청 신기한거 같애 둘 다 게임하다가 만나서 연락하다가 찐친 됐단 말이야? 근데 나중에 물어보니까 자기도 잇프제래ㅋㅋㅋㅋ 그거 듣고 엄청 신기했다 원래 잇프제끼리 친해지기 쉬운가??  - dc official App "
11248,"
코로나19 백신 owner- dc official App "
11247,"
isfj 특징이잖아.. 이불킥 하는거.근데 나는 '이 때 이 말을할걸' 하는 생각도 있지만'이 때 이 말을 왜했지' 하고 이불킥하는거거든 ㅋㅋㅋㅋ 특히나 첨 보는 사람들이나.. 어색한 분위기에서 자주 그럼;;ㅠㅠ혹시 나 같은 사람 있나;;; 이거 고치려면 어떡해야 될까ㅠㅠㅠ "
11246,"
잇프제 남자임 다음달에 한분 소개를 받는데  무슨얘기해야되나...? 소개해주는 친구말로는 나처럼 말 많은편이 아니라는데... 무슨말해야돼 이거 뭐라고 이야기를 이끌어가야돼 벌써부터 이렇게 긴장되는거 첨임  - dc official App "
11245,"
ㄹㅇ  아이유처럼 뭐해? 라는 두글자에 보고싶단 속 마음을 담지..  - dc official App "
11242,"
서로 다르니까 서로 더 잘 이해해보려고 하는거 같아 ㅎㅅ  "
11241,"
 "
11240,"
난 estp 몇달 전 학교에서 내 무리 친구중 1명이 잇프제 친구를 소개시켜줌근데 저번주였나 길에서 우연히 마주쳤는데 ㅋ하필 가는 방향이 같아서 어색했지만 ㅋ 이것저것 애기도 하고 했는데 나랑 눈 한번을 못맞추고 뭔가 목소리도 좀 떨려하고 수줍어하는?내가 산만하고 목소리도 큰편이라 그런걸까 어떻게 하지 그냥 친해지는거 포기할까잇프제는 첨봐서 ㅜ "
11239,"
isfj에서 점점 istj스럽게 행동하고 생각하도록 노력하게 됨 나만 그런가,, 근데 이렇게 되지 않으면 쓸데없이 상처받는 일이 너무 많이 생겨 "
11238,"
이젠 전남친이고 저 뒤로 얘기하다가 헤어진 지는 9일 됐어둘 다 고3이고 얘가 절박해서 공부를 진짜 열심히 하고 난 관리형스카라 시간이 많이 없었어 성격상 노력은 했지만 그래도 표현을 많이 안 했는데상황이 상황인지라 나도 여유가 없어서 서운함 참다가 헤어지자고 했어얘가 약간 친구나 형이랑 노는 건 부담이 덜한데 여자친구랑 노는 건 되게 죄책감이 들고 하는지 부담스러워 하는 것처럼 보였거든내가 물어보고 싶은 건 여기부터야. 헤어지고 걔가 나 불편할까 봐, 방학 때 내 소식 한 번이라도 보면 너무 생각날 거 같다고 팔로우 끊는대서 내가 서운하다 하니까 다시 할까? 이랬는데 내가 그냥 아니라고 했거든 맞팔이면 신경쓰일까 봐.근데 걔가 팔로워도 오십몇 명밖에 없고 졸업사진날 하나 올린 거 빼고 지금까지 스토리 올린 적 단 한 번도 없단 말이야헤어지고 만나서 얘기한 날에 걔가 '아 나도 수능 끝나면 게시물이랑 스토리도 좀 올리고 해야겠다' 이랬는데어제 갑자기 엔프피 친구가 저세상 호들갑 떨면서 나 보고 걔 스토리 올린 거 봤냐고 자긴 처음 봤다고 막 그러면서 캡처해서 보내줬어 근데 난 팔로우 끊은 상태니까 못 봤지. 팔로우 끊은 거 애들은 잘 모르고.보니까 광교호수공원 위치까지 태그해서 테이블에 앉아있는 거 찍은 걸 올렸더라고.사귈 때 걔가 신혼집은 광교로 하자, 나는 광호공 가자 얘기 많이 했거든 ? 결국 가진 못 했지만.. 심지어 내가 헤어질 때 보냈던 장문의 톡에도 너랑 광호공 가고싶었다 이런 내용 썼었는데갑자기 수능 끝나고 올린다던.. 한 번을 안 올리던 스토리를..?나 친구 연락 받았을 때 아 .. 공부하느라 나랑 가는 건 부담스러워 했으면서.. 나 잘 지낸다~보여주는 건가.. 했는데아까 어떤 친한 남자애1랑 점심 먹으면서 얘기가 나왔는데 친구가 그 정도면 너 보라고 올린 거 아니냐고 너 친구들이 너한테 보여줄 거 무조건 알고 있을 거라고 근데 무슨 의민지를 모르겠다 그랬고다른 친구2랑 저녁 먹다가 말하니까 일단 광교호수공원 갔는데 ㅇㅇ(나)랑 얘기 많이 했는데 이거 올리면 애들이 보여주겠지..? 보고 내 생각 했으면 좋겠다.. 라는 의미래. 어떤 친구3는 미련있는 거 티내는 거라고 연락해보라 그러고..ㅋㅋ다른 남자애4는 아무 의미 아니고 자의식 과잉이라고 ..ㅋㅋ 당연히 그럴 수 있지만 내가 봤을 땐 얘가 셋 중에 그 애를 제일 몰라서 하는 말이라고 난 생각하거든 ..?2가 걜 제일 오래봤는데 자기 추측이 백퍼센트래 나도 희망사항이라 그런지 그럴 듯해 보여 내 친구들이 오지라퍼가 많은 걸 걔도 잘 알아서 내가 볼 거란 건 정말 알았을 거야.나 자의식 과잉이야..? ㅠㅠ 정말 그렇다면 글삭튀하고 입 다물고 다시 공부나 하러 갈게.. "
11237,"
걍 어린 동생으로 보는거야?? 가끔 이상한 소리하면 꿀밤도 때려 글고 말끝마다 이자식이 쫘식이,, 이래 ㅋㅋㅋ여자로 안보는건가? "
11236,"
갑자기 페메 와서 너무 당황스러워심지어 4일 연속으로 얘기했는데왜 자꾸 받을 때마다 심장이 벌렁벌렁 거리냐안그래도 평소에 반에서 자주 얘기하는 친구인데아무것도 아니겠지? "
11235,"
내가 잇프제 분한테 밥 같이 먹자고 했는데잇프제분이 이틀 뒤에 한달간 본가 내려간다고 하더라고..그 분이 “한달 뒤 쯤에 밥 먹어요~” 하셨는데 한달 뒤에 연락해도 돼??? 저거 잇프제 입장에서는 약속이야, 아니면 걍 일단 얼버무린거야 ? "
11234,"
염치 없는 사람들이 너무 많아 아니 적어도 대신 근무 들어가달라고 할때는 대신 내가 언제 들어갈께라고 먼저 얘기를 하는게 정상 아님?? 괜히 분란 일으킬까봐 뭐라고 얼굴붉히고 화내지도 못하겠고..  "
11232,"
잇프제 여자애가어쩌다 수업 끝나는 시간이 맞아서 밥 먹자하면잘 수락하는데밥을 둘이서 먹는거거든걍 편해서 그런거겠지? "
11231,"
Isfj 남이랑 사귀었던 intj여자인데몇가지는 아 그래서 그렇게 느꼈겠구나 나도 이부분은 앞으로 좀더 조심하고 배려해야겠다하는 부분도 있었거든.그런데 여전히 이해할 수 없는 것도 있더라고Ex) 자기 결정권'스스로 생각해서 주체적으로 결정했으면 좋겠다. 부모님의 의견을 따르는 것도 좋다. 대신 본인의 의견이 있어서 그것이 부모님의 의견과 일치해서 따른다면 상관없다. 그런데 자기 의견이 없는 것은 난 싫다.' 이 부분이 나의 요구사항이었고,'나는 부모님 의견을 따르면서 살아왔다. 이제부터는 너의 의견만 따르면 안되냐. 난 자신 없다. 내 의견 내는거 어렵다.'이게 상대의 대답이었거든. 나는 내 의견대로 상대를 조종하고 싶지 않거든. 그건 사랑도 뭣도 아니지 않아? 그래서 난 그러고 싶지 않다. 너가 주체로 서라고 했더니 자신없다고 헤어지자 그러더라.난 지금도 이해가 안가.내가 뭔가 무례하고 무리하고 나쁜 요구를 했던걸까? 혹시 연애하면서 그런 면의 변화가 있으면 좋겠다 라는 바람이 너무 무리한걸까? 외모나 직업이나 돈이나 연락스타일, 데이트 방식 이런것은 맹세컨대 단 한번도 터치한적이 없어. 저게 유일한 나의 요구였는데 .. 그럼 자기 삶의 주체가 되고 싶지 않은 걸까?좋은 거 아닌가? 본인 삶인데 남의 결정에 끌려다니게 하고 싶지 않았는데...상대에게도 좋은 방향이 될거라 생각하고 권한거였는데... 가끔 생각나는데 여전히 그게 이해가 안가...유형마다 다른건 아는데 너희는 혹시 어떤 의미로 저 말을 했던것인지 짐작이라도 가니...???  "
11230,"
계속 떠보고 연락도 꽤 자주하고 장난도 자주침. 약간 나한테 칭찬(?)이나 좋은말 많이듣고싶어함. 헷갈리는데 이거 맞나?  - dc official App "
11228,
1778,"
이제 연인임 ㅋㅋ루삥빵뽕  "
11227,"
나는 잇프피 친구들 포함 넷이서는 네번정도 만났고한번 만나고 나서는 내가 선톡하고 대화주제를 제시하거나 질문같은 것도 거의 나만 했었는데 네번 정도 같이 만나고 나서는 그 친구한테 선톡도 오고 티키타카 까진 아니지만 그래도 그 친구가 나한테 질문을 하는 비율이 좀 많이 증가 한 것 같아 내가 용기내서 처음으로 단둘이 보자고 밥약속을 잡았는데 흔쾌히 수락해주네 여기서 내가 궁금한 것은1. 이 친구가 날 이성적으로 보기 시작했다고 하는 건 아직 설레발인가?2. 그래도 나에게 인간적인 호감은 있는 것인가?3. 얼마나 더 그 친구에게 호감을 표시하고 날 편하게 만들어야 할까?도와줘 ㅜㅜ- dc official App "
11226,"
이하이 "
11225,"
궁금  "
11224,"
나 좋아함선톡 잘함 먼저 자기 어필 열심히함자기 노잼인걸 본인 입으로 말하던데 재밌는거 찾느라 답장 느린건가... "
11223,"
한참 재밌게 놀다가도 뜬끔없이 어 나 가야돼 이러더라 다른 사람과 약속 잡은거면 그러려니 하는데 운동같은 1~3시간 미뤄도 되는 것도 거진 칼같이 지킴 몇 시부터 몇 시까지 놀어야겠다도 머릿속에 있나봐 10시 4인 제한일때 재밌었으면 10시에 갈법도 한데 내 친구는 9시에 간다고 하고 칼같이 가더라 첨엔 당황하다가 이젠 그러려니 해서 보내는데 다른 잇프제도 그래? 표본 : 2명  "
11221,"
관심있는 남자애가 있는데 할 말 없거나 용건만 딱딱 물어봄 대화를 못 이어나가는데 너네라면 이어가려고 노력할거야? 아니면 노력해보는데 시도조차 못 할거같아?  - dc official App "
11219,"
?? "
11218,"
라고 보내고싶은데 본인 군바리 8개월남았고 상대는 최근에 알게된 여사친에 2달 맨날 연락중 - dc official App "
11217,"
ESTP 어찌 생각함난 잇프제들이랑 대화하면 뭔가 엄마랑 대화하는거같아서 좋더라 "
11216,"
 "
11215,"
estj 남자 isfj 여자.. 확실히 estj가 좋아하는티 많이 내더라.. "
11214,"
어떻게 할거냐방 잡냐 아니면 집 보내냐 "
11213,"
나는 그러더라..그래서 항상 긍정적이게 살려고 노력중이야.. 저번에 우울해져서 엄청 힘들었어… "
11212,"
잇프제들아.. 완전 도와줘 ㅠㅠ 나는 인프피고 내 친구는 엔팁이야 아무튼.. 나도 소심하긴 하지만.. 암튼잇프제 친구랑 나랑 엔팁 친구랑 여러 친구 다 섞여서 여행 갔었는데 그때 잇프제 친구의 매력에 완전 푹 빠져서 그냥 친한 거 말고 완전 진짜 친해지고 싶어.. 근데 나도 완전 소심하고 마음 문여는 거 오래 걸려서 잇프제가 부담스러워할 것 같아서 걱정되면서도 자꾸만 들이대는 내 자신을 발견해.. 아 물론 막 연애 얘기 맑 걍 100% 우정 ㅋ ㅋ ㅋ 아 도와줘 어떻게 친해져 "
11209,"
예전에 학과에 진짜 잘생긴 오빠 있어서내가 먼저 번호 물어보고 들이댔었거든매번 연락하면 잘 받아주는데난 내가 들이댔을땐 두번 세번 정도 들이대고 영 아니면 말고 라는 느낌으로 다가가거든?나랑은 안맞는다 확 느꼇어약속 잡으면 잡긴하는데 분명 이야기 잘하고 재밌게 놀았다가도운동해야된다고 약속 빼고 그러는거 보고읭?? 스러웠음 잇프제랑 친해지려면 오래 봐야되는거 확 느끼는데초반에 확 맘에 드는거 아니면 잇프제랑 만나기 너모 빡센거 같아 "
11208,"
신의탑은 자신의 모든 것 이었던 소녀 라헬을 찾기 위해 광대한 세계 그 자체인 '탑’을 오르기 시작한 소년 스물다섯번째 밤의 이야기이다.작년에는 애니로도 나왔어 "
11207,"
그 사람이 의식에 들어와?? 신경쓰여? "
11206,"
딱 그 정도겠지??만나자 툭툭 던져도 같이 아는 사람이랑 같이보자 하고 - dc official App "
11205,"
여자가 압도적으로 많을까?? "
11204,"
관심있는것만 기억잘해 아니면 다 기억해?나는 관심없는건 삭제하는듯 "
11202,"
저는 죽어도 못할 거 같은데 아직 엄청나게 좋아하는 사람을 만나지 못해서 그런지용기가 없는건지… 잇프제들의 고백 이야기 궁금해요 .. "
11201,"
가슴살 먹으니 현타존나온다 "
11200,"
내가 관심 있는 선배한테 가서 (선배가 잇프제)잘생겼다, 눈이 예쁘다, 밥 같이 먹자 이런 말도 하고용건 일부러 만들어서 연락도 하고 그랬거든?근데 선을 긋는것도 아니고 더 다가오는 것도 아니야(밥먹자하면 응하는 정도..)이거 눈치 못챈거야 아니면 걍 선긋기 미안해서 냅두는거야 "
11199,"
정이 많아서 웬만하면 두루두루 좋아함 잇프제가 싫어하는건 진짜 개쓰레기폐기물이라는거  "
11198,"
고백하면 받아줄생각200%인데고백할생각은없음아마 안이뤄지겠지? "
11197,"
간호사 눈나는 잇프제 같고 업힌 꼬마애는 잇프피인가?   "
11196,"
거리두기한 잇프제 손 "
11195,"
공감하는 바야 그리고 그 중 잇프제는 진짜 친구하고 잘 노는 거 같아 잇프피는 끌려가야 잘 노는데 잇프제는 어느정도 알아서 잘 만나고 약속도 잘 잡더라고 본인들은 아냐 나 아싸야 ㅠ 하는데 스케쥴은 그렇지 않을 것 같달까 표본 : 내 주변 잇프제 2명  "
11194,"
아니면 좀 다른성격한테 끌리냐 ?구체적으로 어떤 유형 성격 선호하냐 "
11193,"
난 별로.. 카톡이 훨편함  - dc official App "
11192,"
주말인데 뭐하니 "
11191,"
뭐 별로 안무섭네... 오늘 잠은 엄마랑 자야겠다  - dc official App "
