number,content
289,"
ESFJ 마갤있는 걸 오늘 첨 앎그런데 좆목질의 대명사 esfj 마갤 글 리젠 숫자 실화임? ㅜㅜ그냥, 이런 글쓰며 스트레스 풀려고 글 써봄주제: 부부이야기나 esfj 와이프 estj예전에는 못 느꼈는데, 이번에 윤스테이 보고 느꼈음..와이프랑 이서진이랑 성격 똑같음..Esfj 중 상당수가 동감하겠지만, esfj 도 sj 인지라 고집이 매우 쌘 경우가 많은 듯 하고 나도 그러함. Estj 야 뭐 말 할 것도 없고...그래도 잔 다툼은 많지 않은 편. 보통 내가 핀잔을 많이 받지. 뭐 mbti 생각하면 당연..그런데 한번 씩 크게 싸우는데 이게 빈도가 좀 잦은 듯.그런데, 이게 esfj 기준으로 크게 싸운다는 거라서, 다른 mbti 가 느끼기에는 그냥 소소한 싸움으로 보일 수는 있음. 그런데 esfj 특성상, 이런 (가벼운?) 싸움 후, 최악의 경우까지 생각을 하거든.. 이혼해야 하나.. 이런 생각까지 하는데, 좀만 지나면 언제 그랬냐는 듯 서로 없어서 못살아.커플표보면 알 수 있듯이 sj 끼리는 최소 평타이상은 하는 듯. 막 불꽃 튀고 이런거 없이 꾸준히 쭉 가는 것 같음. 일단 서로 잘 맞는 편임.물론 전반적인 일은 estj 가 주도 하는 편이나,, 밤에는...P.S) 최근에 안 건데, 나 esfj 는 비슷한 (isfj) 혹은 같은 (esfj) 사람 만나면 정말 좋거든. 근데, 와이프 estj 는 같은 성향 있으면, 동질감은 느끼지만 불편하다네역시 stj 란.... "
288,"
 "
287,"
ㅈㄱㄴ "
286,"
계속 뭔가를 사주려 함  내가 더 아까움  "
285,"
좋아하는 사람 있으면 어떻게 행동하는지 알려주라 "
284,"
연락하면 잔소리할게 선해서 못하겠음,ㅋㅋ 새해인사도 못햏넹 "
282,"
낙서 하나 두고 갈게 다음에 오거든 더 고퀄리티 그림을 가져올 수 있도록 노력할게 정말 미안해...  "
281,"
일단 남자 치고 공감을 진짜 잘해주는 편엣프제는 외모만 좀 받쳐주면 여자애들한테 인기 원탑일 mbti라고 갠적으로 생각친구들 사이에서는 의견 조율하고 상황에 맞는 선택 내려주는 역할거짓말 잘 못치고 평판에 신경 많이씀남들 얘기도 신경써서 잘 들어주는데 자기 얘기 하는것도 좋아하는 편 (들어주면 신나서 얘기하는게 티남 ㅎ)반복적인 하루하루에 지루함을 잘 안느끼는듯..? 만족하면서 산다티안나는 서포팅을 잘해줌밀당 아예 없음무엇보다 가장 크게 느낀건 사고방식이 단순한건지?? 안꼬인건지 말을 곧이곧대로 이해하는 경향이 강함그래서 조금 돌려서 말하거나 비꼬면 잘 못알아들음..근데 또 눈치가 없는건 아니라 답답하게 하진 않음참고로 보닌은 istp.. 썸남이라 콩깍지도 있는거 감안해줘 ㅎ+ 잇팁으로서 제일 신기했던건 사람을 좋아한다는거? 굳이 친해질 필요가 없는 관계에서도 먼저 다가가고 친해지면 좋지!란 마인드.... 인싸성격인데 막 분위기를 주도하고 나대는 성격은 아니고.. 진짜 신기하다 "
280,"
고요하다 ESFJ 2w3 SO/SP 217 "
279,"
진짜 위로 해주고 싶은 애가 있는데 어디서부터 시작해서 뭘 어케 해야할지를 모르겠다... 조언해주면 고마울것같아  "
278,"
 "
277,"
젤 궁금한 유형이 이 유형인데 사람이 없네  - dc official App "
276,"
전썸남이랑 끝냄.걔 엣프제고 나 잇팁인데나한테 존나 비꼬면서 잘 지내라고 해놓고디씨는 어떻게 나인줄 알고 찾아와서 세시간 전에 올린 게시물에 시비 터는 댓글 다는데 원래 엣프제가 그럼??대충 상황 요약하자면내가 현타 온 와중에 걔가 가스라이팅 하고 내 감정 갖고 이래라 저래라 해서마지막 날에 “오늘이 너 보는 마지막 날이다”라고 하고 내가 엄마 핑계 대고 친구랑 술 마시러 감걔는 내가 구라 깐 걸로 꼬투리 잡는 상황- dc official App "
275,"
esfj들이 댓글 달아조  - dc official App "
274,"
탭부터 엣프제 느낌 물씬 "
273,"
나무위키 읽어보니까 그냥 90%는 나던데;; "
1778,
272,"
안뇽하세오  "
270,"
엣프제인 여자애 있는데 공부 같이 해서 나름 친하지만 좀 많이 안 맞는 거 같음 진짜 이럴때는 어떤 반응을 해줘야 함? 적당히 공감해줘야 하나  - dc official App "
269,"
더 오라구 ㅡ 엣프제 갤 놀러와!https://gall.dcinside.com/esfj "
268,"
내 작품을 보고 평균적인 사람들, 대중이 어떤 반응을 할지 알수가있어Ex 내가 그런거 보여줬을때Infp intp: 오 괜찮은걸?Esfj: 음..뭘 표현하려고 하는지 모르겠어근데 이게 진짜 중요한게 가끔 Np들이랑만 놀면 평균적인 시선이 뭔지 망각해버려서 이상한짓을 할 수가 있거든언제나 내 Esfj지인들 덕에 덕을 보고 있어 "
267,"
Waiting at the station with a workday wind a-blowing정거장에서 기다려I've got nothing to do but watch the passers-by할 일이라곤 사람들을 바라보는 것 뿐Mirrored in their faces I see frustration growing그들의 얼굴에서 짜증이 커가는 걸 봐And they don't see it showing, why do I?그들은 그걸 몰라, 왜 나만 보이지?지가 뭔데 앉아서 남의 표정 관찰하면서 남의 삶의 가치를 판단함?생각없이 걷다가 잡생각나면서 표정 일그러질수도있지모든 사람이 행복한 얼굴이나 완전한 무표정으로 다녀야 하나? ㅋㅋㅋ가사에서 일부만 따온 건데 전체를 올릴 필요는 없음 "
266,"
 복수선택 가능  "
265,"
SJ들은 기성세대들 때문에 이미지가 조금 망가진 느낌이 있어요  "
264,"
질문 받는다 니들이라고 할만큼 여기에 ESFJ가 있을진 모르겠지만 ESFJ 없는 ESFJ갤  "
263,"
안녕 esfj 친구들!! 저번에 exfj 콘 만들겠다던 유동이야 esfj 친구들이 콘 만드는 거에 부정적으로 보지는 않아서 만들어 왔어 언젠가 esfj로도 콘 내보고 싶다고 생각은 했었는데 이렇게 일찍 발매하게 될 줄은 몰랐네 이미지는 대략 이렇고 댓글에다가 콘 올릴게 esfj 친구들 콘 만드는거 허락해줘서 다시한번 고맙다는 말 전할게!! 오늘 하루 즐거운 시간 되길 바래!! 정말 고마워!!  "
262,"
엔프제임엣프제 친구들 많은데 다들 정말 마음따뜻한 사람들인 것 같아처음 볼때는 호구인가 싶었는데(사실 나도 그렇지만...)시간이 지나고 나서 보니 정말 사람 좋아하는 댕댕이들이라서 막 이것저것 사주나 보더라구무엇보다도 나는 친구에게 항상 먼저 연락하는 스타일인데, 나한테 먼저 연락오는 친구들이 엣프제여서 너무 반갑다! 같이 떠들고 놀면 너무 재밌는 친구 엣프제들 ㅎㅎ "
261,"
키180이상운동안하는데 턱걸이 9개체지방 10%대말상 놀게생긴 외모 그렇지않은 지조.나아싸시절 챙겨주던과대의외로 일편단심클럽을 진짜 춤추러다니고.애인때문에 맘고생많이 하다가진짜 좋은 사람 만나서결혼함.행복해라 사랑했다. "
260,"
ESFJ밈 발굴하기  "
259,"
Esfj들에게 물어보고 싶어갑자기 본인 혼자만의 이유로 헤어지자던데 울더라구내가 좋은데 아닌것같아서 다시 안만나고싶대 "
258,"
음 엣프제 갤 놀러와!https://gall.dcinside.com/esfj "
256,"
엣프제는 흔하고 많은 타입이라서 주변 몇몇이 엣프제인걸 확인했다.사람들하고 어울려 있는 걸 좋아하더라.먹고 마시는 걸 좋아하더라.전화를 자주하더라.두루두루 친한데 뒷담화도 많이 까더라.본인에 대한 미화가 심하더라.미신을 좋아하고 거기 반응해서 움직이더라.기준이 자꾸 바뀌고 일관성이 없더라.사람들 싸우면 자기 일도 아닌데 나서서 화해시키더라.자기 이야기를 꾸며서 많이 하더라.나중에 보면 전혀 다른 이야기인데 자기가 주인공인냥 이야기 많이 하더라.잘 모르면서 아는척 이야기하는데 이상한 소리 하는 경우 있더라.해달란 말도 안했는데 남한테 뭐 해주고, 공치사 되게 바라더라.본인은 인티제인데 아주 가까워지기는 어려운 스타일. "
255,"
와서 어떤새끼 징징대길래 패드립 쳐박고 눈팅만 했는데  "
254,"
윾가영이 ESFJ라는데  너희들도 그래??사실 우리 아빠도 ESFJ라는데 유가영이랑 조금 비슷한거같긴해 ㅋㅋㅋ "
253,"
mbti 밈만 몇백개넘는 내 갤러리에서 유일하게 10개 미만으로 단독 등장하는 갓유형  심리테스트갤 ㄱㄱ  "
252,"
XNTJ 발도장 찍고 가겠읍니다좋은밤 보내십셔 "
251,"
오기만 해주세요.. 엣프제 갤 놀러와!https://gall.dcinside.com/esfj "
250,"
엣프제 갤 놀러와!https://gall.dcinside.com/esfj "
248,"
인팁과 엣프제 짤 투척 "
247,"
ㅋㅋ  "
244,"
주변에 엣프제 친구들이 굉장히 많은데 뭔가낯가리는 엣프제들도 많더라구요!!!!보통 엣프제 특성이 처음보는 사람이랑도 말 잘하는 것으로 알고있었는데 아닌 사람들도 많나요? "
243,"
사흘동안 손그림을 안 그려서 손이 굳을까봐 함 간단하게 그려봤어너무 대충 그린거라 나중에 다시 그려오던가 할게+일단 enfj랑 esfj 콘 한 68% 정도 만들었는데 아직까지도 이름을 못 정하고 있어서 투표 부탁할게https://gall.dcinside.com/mini/vote/16379이 링크 들어가서 투표하면 될거야보기 중에서 마음이 가는 것에 투표하고 없음 기타에 투표하고 의견을 댓글로 남겨줘! "
242,"
엣프제 여러분 안녕~ "
241,"
놀러와써염 1일 1글로 활성화 도울게염 "
240,"
16p. 캐릭중에 M자가 좀 심한편인데도 좋아보임 "
94,"
차례 1. ESFJ 성격유형 분석 2. 남들이 봤을 때 느끼는 ESFJ 특징 3. ESFJ의 업무능력 4. ESFJ의 직업적성 5. ESFJ 유형 연예인 6. ESFJ 유형 캐릭터 7 . ESFJ 연애유형 및 궁합1. ESFJ 성격유형 분석사교적인 외교관 (ESFJ) - 친선도모형동정심이 많고 다른 사람에게 관심을 쏟고 인화를 중시한다.타고난 협력자로서 동료애가 많고 친절하며 능동적인 구성원이다.이야기하기를 즐기며 정리 정돈을 잘하고 참을성이 많고 다른 사람들을 잘 도와준다.사람을 다루고 행동을 요구하는 분야, 예를 들면 교직, 성직, 판매 특히 동정심을 필요로 하는 간호나 의료 분야에 적합하다.일이나 사람들에 대한 문제에 대하여 냉철한 입장을 취하기 어려워한다. 반대 의견에 부딪혔을 때나 제 요구가 거절당했을 때 마음의 상처를 받는다.이 유형은 겉보기에, 사회성이 풍부하며 정이많고 사람들을 잘 다룬다.철저하게 현실주의적이지만 타인의 감정을 잘 배려하는 편이라 막상 타인이 듣기에 어려워하는 말은 보통 생략하는 편이다.몽상가스러운 NP 성향을 가진 사람과는 어느정도 거리를 유지한 상태로는 잘 지내나 너무 가까워지기 시작하면 어느새 마음속으로는 멀어지기도 한다.2. 남들이 봤을 때 느끼는 ESFJ 특징-신나고 재미있는 사람이다.-스트레스를 받으면 누구를 만나야 한다.-강의 때 고개를 제일 많이 끄덕여 강사를 즐겁게 한다.-준비성이 철저하며, 참을성이 많고 타인을 잘 돕는다.-남에게 동조하는 경향이 뛰어나며 사람들과의 상호 활동에서 기력이 생긴다.-타인의 인정을 받는 것에 아주 민감하다.-보수적이며, 좋은 음식을 좋아하고, 봉사를 좋아하며 재물을 모으는 것을 즐긴다.-자신이 존경하는 사람이나 물건을 이상화하는 경향이 있다.-타인을 돕고 싶은 욕구 때문에 자신의 업무를 소홀히 할 수 있다.-‘어쩔 수 없지’, ‘그럴 수 있지’가 입버릇이다.-잔걱정이 많다.-가족들에게 잔소리가 심하다.-집단의 일이나 목적을 개인의 것보다 앞세운다.-조화와 균형을 중요시한다.-싫은 소리하기 싫어한다.-사람들 사이에서 중재자 역할을 잘한다.-리액션이 좋은편이다.-1대 1보다는 다수 속에 있어야 좋다.-아무 생각없이 멍 때리기를 잘한다.-한 번 생활습관이나 버릇을 들이면 잘 못 바꾼다.-생각보다 굉장히 철저하고 현실주의적이다.-현실주의적이지만 남들에게 싫은 소리를 잘 안 하고 대부분 맞춰주기 때문에 겉으로는 티가 나지 않을 수 있다.-예의없는 사람, 남들 무시하는 사람을 굉장히 싫어한다.-뉴스를 안 보더라도 가십거리가 될 만한 것은 챙겨둔다.-남들 챙기는걸 좋아한다.-진지한 이야기보다 가벼운 이야기를 주로 한다.-가벼운 이야기를 주로 하는것과는 다르게 사람 자체는 진지한 면이 있다.-자기주장이 강하진 않다.-남의 말에 ‘아 이건 아닌 것 같은데’하면서도 겉으로는 ‘맞아 맞아.’ 하는 유형.-공감 능력이 좋다. 진심으로 공감되지 않더라도 적당히 상대방의 기분에 맞춰주는 ‘가식적인’공감을 잘 해준다.-싫어하는 사람에게도 겉으로 티 내지 않고 적당히 지낼 수 있다.-행동보다 말이 앞선다거나 뜬구름 잡는 소리를 하는것을 한심하게 생각하지만 겉으론 잘 받아준다.-역지 사지를 잘한다.-타인을 진심으로 이해하기 힘들 경우 '그럴수 있지' 라는 마음으로 넘어갈 가능성이 크다.-무례하거나 융통성 없이 사사건건 따지려 드는 사람을 피곤하게 여긴다. 사회성 없는 사람을 싫어한다.-기본적으로 친절하다. 사회생활을 잘하는 유형.-거짓말을 잘 안한다. 솔직한 편이다.-현실주의자.-기억력이 굉장히 좋다.-한번 좋아하면 혼신을 다한다.-친구들이 두루두루 많은 편이다.-엄청 생각한다. 말 한마디에도 머리 굴린다.-세상물정에 밝다.-옳고 그름을 날카롭게 구분한다. 하지만 주위 분위기를 살피며 그에 따라 행동한다.-눈치가 굉장히 빠른편이다.-동정심이 강하고 다 같이 사이좋게 지내는 것을 추구하기 때문에 약자를 잘 도와준다.-한번 깊은 관계를 맺은 사람들은 절대 배신하지 않는다.-돈보다는 명예를 추구하는 편이다.-예의바르고 친절해 어딜가도 빠르게 적응하는 편이다.-참을성이 있다.-자연스럽게 분위기를 주도하거나 리더 역할을 맡는 경우가 많다.-변치 않는다. 한번 시작하면 끝을 본다.-자존감이 높은 편이다. 그러나 딱히 티를 내지는 않는다.-자신이 옳다 생각되는 일들에 보수적이다.-이성을 볼때도 첫눈에 반해서 좋다기 보다는 그 사람이 어떤 사람인지 철저하게 알아보고 괜찮은 사람이다 생각되면 좋아한다.그래서 그런지 엄청 잘생기고 이쁜걸 원하지는 않지만 어디 하나 빠지지 않는 상대를 원한다.-완벽주의 기질이 약간 있다.-남들을 잘 챙기고 부탁에 거절을 잘 안 하는 것도 맞지만 이렇게 하면서 자신의 이득도 잘 챙긴다.-자기 이야기를 많이 하고 잘 한게 있으면 동네방네 떠들고 다니지만 분위기를 띄우고 재밌게 만들고 싶어서 말하는 편-이고 진짜 크거나 중요한 일은 그 누구에게도 절대 말하지 않는다.-긍정적이고 낙천적인 편이다.-지금 자신의 위치와 생활에 만족하면서 살아간다.-정이 굉장히 많다. 그래서 그런지 주변 사람들 대부분을 굉장히 긍정적으로 평가하고 자신을 배신했거나 싸운 사람들도 -그럴만한 이유가 있었겠지 하면서 이해하는 편이다.-이 유형 사람들이 누구의 이런 면이 별로야 이렇게 행동했으면 좋겠어 식의 어투가 아닌 '나 얘 진짜 싫어'라고 확실하-게 말했다면 그 사람은 정말 싫은거다.-사람을 잘 싫어하지 않는데, 이 유형의 사람이 누군가를 싫어한다면 그 사람은 이미 모두가 싫어하는 사람이다.-말이 많고 말도 잘한다. 면접과 같은 상황들에 강하다.-사람들 이름과 얼굴을 잘 기억하고 잘 구분한다.-알고보면 입이 굉장히 무거운 유형 중 하나이다.-책임감 있고 성실해 학창시절 큰 문제 없이 잘 지내는 편이다.-이 유형의 사람들은 즉흥적으로 한 행동은 후회하는 경우가 많다. 유투브를 보고 헬스장을 끊거나 새해라고 금주를 다짐하면 3일 이내에 실패함. 철저히 계획 후에 행동하는 것이 더 동기부여 되는 유형-낯을 가리지는 않지만 확실히 친해지기 전까지는 자신을 다 보여주지 않는 면이 있다.그래서 그런지 굉장히 사교적인 타입이지만 조용하다고 평가 받을수도 있다.-본인은 맞춤법이나 띄어쓰기를 잘 지키려고 노력하지만, 문법나치처럼 남의 맞춤법 실수를 지적하지는 않는다. 다만, 상대가 먼저 물어볼 경우에는 본인이 알고 있는 범위 내에서 최선을 다해 설명한다.3. ESFJ의 업무능력 - 지역사회에 봉사 - 사람들과 관계를 좋아함 - 계획 실행력이 높음4. ESFJ의 직업적성 -직접 서비스를 실시하고 도움이 되는지 실감 할 수 있는일카운슬러, 보모, 마사지사, 의료복지 및 사회복지사, 개호 복지사, 의사, 수의사, 간호사, 보건일, 치과 위생사 등 - 커뮤니케이션 능력을 살리는 일소매, 구매자, 여행사 업무, 접수, 비서, 홍보, 채용 인사, 영업 사원, 회계, 전화 판매, 관리자, 제품 관리자, 행정 서사, 웨딩 플래너 등 - 지역 사회에 공헌 할 수 있는 현장 일지방 공무원, 교사, 스포츠 강사, 학원 강사, 법원 직원, 안내원 등5. ESFJ 유형 연예인규현(슈퍼주니어) 김남주(Apink) 리노(Stray Kids) 려욱(슈퍼주니어)  성화(ATEEZ) 승민(Stray Kids) 아이엔 우영(ATEEZ)6. ESFJ 유형 캐릭터나루토 - 하루노 사쿠라 토이 스토리 시리즈 - 우디 슈렉 시리즈 - 피오나 공주해리 포터 시리즈 - 몰리 위즐리후르츠 바스켓 - 혼다 토오루진격의 거인 - 라이너 브라운어글리후드 - 벤자민 윌리엄스, 쉘비 마르코7. ESFJ의 연애유형 및 궁합사람을 좋아하고 조화와 균형을 중시하는 ESFJ유형의 사람들은연애를 할 때 사랑을 주는 타입 이며, 자신이 표현하는 만큼 기대도 한다.주변인을 잘 챙기고 고민도 잘 들어주는 편이라 연인에게도 다정한 스타일.내면에 행복한 가정을 꾸리려는 목표가 있어 가정적인 배우자가 될 확률이 높다.1. 즉흥적인 데이트보다 계획적인 데이트를 더 선호함2. 안정적 연애를 더 좋아한다3. 소유욕이 강하다4. 헌신적이고 책임감있는 모습을 보여준다5. 상대방에게 사랑을 많이 주지만 그만큼 받고 싶어한다6. 고민을 잘 들어주고 다정한 유형7. 관계가 틀어짐에서 오는 스트레스를 많이 받음8. 애인의 가족들도 잘 챙겨줌 ESFJ와 좋은 궁합 : ISFP ISTP ISFJ ESFJ ISTJ ESTJESFJ와 나쁜 궁합 : INFP ENFP INFJ ENFJ  "
238,"
ESFJ하면 고양이지  "
237,"
CUTE라고 정말 커여운 유형임  "
95,"
 "
235,"
완장취임추카 완장 찬양시작카겟습니다- dc official App "
234,"
주딱이 되신 거 진심으로 축하드리며 ESFJ갤의 무궁한 발전 응원할게여! ISFJ-T 2w1 "
233,"
 "
225,"
친해지고 싳어서 왔는데  - dc official App "
224,"
전 여자고요 친구로보고 연락하는거 같긴한데갑자기 뜬금없이 전화나 카톡와서 시덥잖은 얘기해대다가자꾸 전화 끊네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ근데 들어보면 다른 여자분들한테는 잘 안그러는거 같아서요제가 반응이 웃겨서 그런걸까요..? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋEsfj는 정말 친해지고 싶거나 정말 친하다고 생각하는 사람 아니면 연락 잘 안한다는 글을 본 적이 있어서 가끔 감동받는데진짜인가요 "
223,"
등허리나갈것가타마  "
221,"
냥냥한 냥이들 보고가  "
220,"
https://m.dcinside.com/board/pstest/218247 MBTI별 분석은 올려드리지 못해서 전체 결과만 심리 테스트 갤러리에 올리고 나머지 MBTI 갤러리들에도 알려드립니다! 링크의 글에 들어가시면 스프레드시트 링크가 있어 개별 그래프 확인하실 수 있습니다! 참여해주신 분들 모두 감사합니다!!  "
219,"
좋은하루가 되기를  "
217,"
그래서 준비했읍니다  "
216,"
  - dc official App "
215,"
안녕 esfj 친구들! 여기 갤에는 처음 와봐서 대뜸 이런 말 하는게 당혹스러울지도 모르겠다 다름이 아니라 제목에서처럼 esfj로 콘을 만들어보려고 하는데 esfj 친구들의 허가를 받으려고 왔어 전에 엔프제콘을 낸 적이 있는데 홍보하면서 이 댓글을 보았거든 마침 나도 esfj로도 콘을 만들어볼까 생각했던 적도 있어서 만들려고 계획하고 있어 그런데 타유형인 내가 esfj콘을 만드는 거에 반감이 있는 사람이 있을 수 있으니까 일단 esfj 친구들의 의사를 확인하고 본격적으로 만드는게 좋을것 같아서 이렇게 물어보러 왔어 만약 지양하는게 좋다고 생각하는 사람은 부담없이 말해줘 바로 수용할게 만들게 되면 유의사항이 하나 있어 바로 이번 esfj콘은 enfj콘이랑 함께 나온다는 거야 esfj콘 만들려고 결심하기 전에 enfj콘 추가 버전을 만들려고 계획하고 있었거든 그래서 exfj 콘을 한번에 만들어보려는 계획이야 이거에 관해서도 의견 있는 사람은 말해줘! 바로 받아들일테니까 만들게 되면 이정도 퀄리티로 나올 것 같아  + 만약 esfj로 콘 만드는 것 허가를 받게될 경우 esfj 친구들의 의견을 물어보려고 해 아무래도 타유형인 내가 생각하는 esfj의 특징이랑 esfj 본인이 생각하는 특징의 정확도에는 분명 차이가 있을 거니까 이런 내용이 콘에 들어갔음 좋겠다 생각하는 사람은 댓글로 적어줘! 내용은 바로 반영이 되니까 (일부 의견은 디시콘 규정이나 enfj콘과의 비율 문제 때문에 반영되지 못할 수 있는 점 미리 양해를 구할게) esfj 친구 앞의 모든 일들이 무탈하게 잘 풀리길 바래!  "
214,"
일 힘들어  "
213,"
아  "
212,"
그치만 힘내봐요   "
211,"
예  "
210,"
오늘도 즐거운 하루 되세여! "
209,"
하루의 시작을 책으로  "
1778,
208,"
새벽인데도 참  "
207,"
근데 아무도 없네요  "
206,"
  "
205,"
 "
203,"
조금이라도 살리고싶어요오  "
202,"
뻘글이라도 써줘  "
201,"
[그나마 가장 정상적인] mbti 관련 갤러리  "
200,"
 "
198,"
^p^b가운데가 엣프제 "
196,"
동류는 없고 욕하러 온 애들만 ㅈㄴ많네 ㅋㅋㅋmbti에 집착 말고 나가 놀아 얘들아얘네는 다 현생에서 노느라 여기 안 오나봐글구 엣프제가 남 얘기 안 듣는다는 건 나무위키랑 그냥 검사결과도 안 보고 온 건가 싶다엣프제도 얘기하기 싫은 상대는 있는 법이라 그런가봐맨날 징징대고 빡치게하니까 듣기 싫을 수도 있잖아힘내고 걍 딴 애랄 놀고 그래 "
194,"
안녕하세요 esfj 갤러리 여러분! mbti와 취향의 관계에 대해서 조사하고 있습니다! 짧고 간단한 설문이니 시간 나시는 분들 한 번씩만 참여 부탁드립니다!!  https://docs.google.com/forms/d/1l1gBvHo7A1rlZfZ9rBwTxGYnLErYUDCT4A1WA9gxZho/edit +현재 ES_J 분들의 참여가 가장 부족합니다 ㅠㅠ 지나가시던 ESFJ 분들 잠깐만 시간내서 해주시면 진심으로 감사하겠습니다!!  "
192,"
ㅋㅋ 중국에 있는 ESFJ중 MBTI에 관심 많은 사람의 인구보다 한국의 INFJ중 MBTI에 관심 많은 사람의 인구가 더 많겠다 ㅋㅋ  - dc official App "
190,"
병신갤  - dc official App "
189,"
당황스럽네  - dc official App "
188,"
혼자놀기 마스터라니 "
186,"
esfj 남친은 여자를 무슨 강아지 돌보듯이오구오구 우리애기 집에잘들어갔져영?걱정되ㅠ 밥먹었져? 오빠가 뭐해주까?무뚝뚝한것도 너무 귀여워 해주니까나도 뭐랄까 성격이 말랑말랑해짐♡나도 esfj로 변하는것같앸ㅋㅋㅋㅋㅋ "
185,"
intj인데 ESFJ 엄마랑 얘기할때 벽보고 얘기하는거같다엄마한테 뭘 설명해주면 따라오고 있는지 아닌지 모르겠고벽보고 얘기하는거 같단 생각이 들어서평소에 얘기를 잘 안해 해봤자 내말을 듣고 있는거 같지 않아서이 유형 남이랑 특정한 주제에 관해 대화할때 어떻게 얘기해줘야되?상대방과 관련된 예시를 들어 얘기해야되?엄마인데도 의식주 이외 얘기 한번도 제대로 해본적이 없어항상 내가 됬든 엄마가 됬든 대화가 일방적 소통이어서ESFJ랑 특정한 사회현상이나 이슈, 개인의 목표, 계획 등을 말하거나 설득시킬려면어떤식으로 말해야 대화가 가능한지 알려줬으면 좋겠어 "
