number,content
1735,"
나 잇프피여자인데 진짜 완전 잇프피야 잇프피 인간화하면 저럴까 이정도로근데 아마도 엣티피일 남자애 짝사랑중인데 잇프피 싫지ㅠㅠㅠㅠㅠㅠ그냥 서로 이름이랑 얼굴만 아는 정도인 사이야 "
1733,"
인프피련이 물흐리러왔네- dc official App "
1732,"
안녕 난 엔프피야내 칭구가 엣팁이라 생각한 이유들을 나열해볼게- 내기에 환장함 이기면 좋아서 미침- 헬창- 겜창- 욕쟁이 (욕하는 게 재밌다고 함)- 썰풀기 좋아함 (주로 자기 과거썰 지인썰)- 돈이 들어오면 들어오는 대로 다 씀 (주로 옷 사는 데)- 걍 정신 놓고 부어라 마셔라 왁자지껄 노는 거 조아함- 술자리 분위기 메이커- 친구 없이 못 삼- 전화가 하루종일 옴- 놀리고 갈구는 게 애정표현- 눈치 개빠르고 타인의 감정 상태를 예민하게 읽어냄- 자기 주변 사람들 상황이나 개인 일정 등 한 번 들으면 잊어버리지 않고 늘 염두에 두고 있음- 가끔 좀 당황스러울 정도로 차갑게 굴 때 있음- 잔소리 치떨리게 싫어함- 자기는 단순한 사람이라고 계속 강조함- 인간관계에서 파워게임을 즐김 (우위에 있고 싶어 함)- 반대로 자기를 권력으로 누르려는 사람이 있어도 현 상황에서 거기에 놀아나는 게 최선이면 그냥 놀아남 (화도 안 내고 괘씸해 하지도 X)다음은 좀 긴가민가 하는 것들- 로코 멜로 덕후 ㅋㅋㅋㅋ달달한 거 좋아한다고 함- 은근히 소심하고 눈치를 많이 봄- 나한테 잘못한 걸 혼자 생각하고 있다가 내가 다 까먹었을 때 갑자기 미안하다고 사과함 (쫌 귀엽)- 거절에 대한 두려움이 있음- 감정기복이 있는데 본인은 없다고 생각을 하는 듯- 새로운 인연을 더 만들고 싶지 않아 하고 누굴 만나도 속으로 딱 관계의 한계치를 그어놓음 (챙길 친구가 이미 너무 많아서라고 함)너히들이 보기엔 어때?엠비티아이 시키면 귀찮다고 내던질 것 같은데아 남자임 "
1727,"
생각 존나 많아짐이성도 맘이 없으면 전화 막걸고 톡존나 막보내는데좋아하는 사람은 진짜 존나 조심스러워지고개찐따되네.. 이건 유형과 상관없겟지?? "
1725,"
존나 그놈들 특징1. 줄 3줄 이상 존나 징징거리거나:엣팁이 왜 글 길게 안쓸거라고 생각해? 주저리주저리  분석글-애초에 엣팁은 이딴 의구심을 품지않음. 2.쿨한척 2000년대 감성으로 글 싸지르거나:난 너무 잘났어. 난 사교적이야 ㅇㅈㄹ 굳이 이렇게 존나 티내면서 갤에서 관종짓 하지 않음. 3.자기객관화 안되서 엣팁에 대한 선망을 본인에게 투영하거나:나 엣팁인거 같은데? 혹은 엣팁 되고 싶은데? 결론은 내 최애 엣팁갤에서 물흐리지마라 초반에 나랑 비슷한 애들끼리 서로 ~~하지 않냐? 이런정도의 깔끔담백한 갤이었는데 존나 찐따 유입인지 패션엣팁인지 왜 어그로 새끼들 엣팁 갤에 끼고 싶어서 그래.. 그리고 엣팁은 별것도 아닌거에 논쟁 제일 싫어하니까 구구절절 길게좀 달지마라 피곤하게 "
1724,"
영화도 예고편으로다봄- dc official App "
1723,"
ㅈㄱㄴ인데 뭐라해야지 E88%로 엄청 활발한데 P가 97%? 92인가 그쯤 되는걸로 알고이ㅆ음 그래서 그런지 무ㅓ든지 다 귀찮아하고 그러니까 i같기도 하다 "
1722,"
난 그닥 쾌남 쾌녀 같지는 않은데막상 검사해보고 또 몇 개 읽어보면 나고... 빙고하면 몇 개 빼고 다 맞고...걍 자기객관화가 안 된 건가?뒤끝 없다는 소리도 많던데 사실 내가 뒤끝이 있는지 없는지도 잘 모르겠음 ㅋㅋ근데 난 은근 있다고 생각하는데..요즘 넘 집 안에만 있어서 그런가 무기력해지고 잡생각이 많아서 엠비티아이 같은 거에 관심도 많아지고걍 빨리 코로나 끝나고 운동이나 죽어라 하고 싶다 "
1721,"
예를 들어 2랑 3중에 고민하고 있으면 그 2랑 3의 더 세부적인 부분을 보고 고민하지 정작 2랑 3에는 관심 없어서 2랑 3이었는지 3이랑 4였는지는 착각함 뭔 소린지 아냐...  "
1720,"
친구들이 있긴 한데 ㄹㅇ 개친한 애들 없는 것 같다 ㅋㅋ 게다가 안 친한 애가 있어서 걔랑 친해질라고 하는데 톡 말투가 너무 나랑 반대임 ㅋㅋㅋㅋㅋㅋ "
1719,"
얼마나갈지 궁금함 ㅋㅋ- dc official App "
1718,"
e랑 i랑 둘 다 50% 내외에서 왔다갔다해서estp 뜰때도 있고 istp 뜰때도 있는데외향 내향 중간이라 그런지 막 ㄹㅇ 씹인싸처럼 활발한 성격은 아니거든? 너네도 나같은 애들 있냐 "
1717,"
ㅈㄱㄴ "
1716,"
평소에 머리 잘 안 굴리는 거 같은데 토론을 그냥 아예 안 하는 편이냐? "
1715,"
아니면 눈팅만 하든가 척하지말라고 역겨우니까 니네 말투만 봐도 티가나요. 엣팁들끼리 야 우리 이렇지 않냐? 이런말만 하는 분위기였는데 요즘 짜증나네 이상한것들이 들어오면서 - dc official App "
1714,"
훈계질 조나 심하고 막무가내에 가치관이 너무 다름 ㅋㅋ 그래도 나름 4년 친구랍시고 다 이해햇는데 지겨워서 손절 함  "
1712,"
이게 어떤 훈계냐면 이렇게 하면 더 잘되지않을까?하고 안타까워서  친구한테 상황에 대한 해결책을 주려고 하는 훈계가 아니라ㅆㅂ 걍 지 가치관에서 이건 아니고 이게 맞으니까 너도 이렇게 생각하는게 맞고 니가 틀린거야식의 훈계질 들으면 어떻게 생각하고 반응하냐 ?나  엔프피 친구한테 이딴 훈계 듣고 있는데 원래도 그런애여서 걍 그런갑다하고 무시하고 지내다가 요즘에 저땨 훈계질하는게 존나 심해졌는데지 말하는거 모순적인거 생각안하고 저딴말 지껄이면서 정의로운척하는게 꼴사납고 거북해서 진지하게 손절각 재고있는데 중딩때부터 7년친구인게 걸리긴함 어케 반응할지 추천좀요 "
1711,"
수능 국어, psat, leet 계열의 문제들에 엣팁이 좀 강한거 같음그 이유는 존나 어려운 얘기로 꼬아서 말해도 거기에 n을 이용해서 자의적인 해석 안함주로 이런 시험은 글만 잘 읽고 맥락 파악만 잘해도 쉬운데 여기서 자기 생각 주관 들어가면 틀리는거임ㅋㅋㅋSe+ti 로 상대방이 (화자) 뭘 말하고싶은지 논리적인 캐치가 빨라서논리학이나 비문학 공부 좀 해본 엣팁들은 이게 답인 줄 알지만 왜 답인지 설명이 안된 적이 많았을거임그게 그만큼 사고체계가 어쩌면 대한민국 국가공인 시험에 적합하지않나 싶음ㅋㅋㅋㅋㅋ우리는 엉덩이만 무거우면 되는데 둘 다 가질 순 없나봄 "
1709,"
완장어디감딱봐도 엣팁 아니고 자격지심에 똘똘뭉쳐서글도 3줄 이상에 존나 길고 뭐라는지도 모르겠네요새 엣팁 갤 존나 엣팁아닌 새끼들이 엣팁인척하면서 물 흐리는데 진짜 노답이네야 따로 파생글 쓰지말고 여기서 말해 븅신아 "
1708,"
엠비티아에다가 지능 순위 매기는 거다그리고 엠비티아별로 부지런하다 안 부지런하다 이것도평균적인 거지 난 엣티제인데 앰생인 애도 봤고연고티비 보니까 엔프피 인프피도 연고대 다 잘 가고각자 삶이 있는 건데인프피가 쓸데 없는 거에 에너지랑 시간을 쏟고 이상적인 편이라 해도 걔네 중에 똑똑한 사람들이 왜 없겠노그냥 엠비티아는 성격이지 제발 n이 천재고 s가 뭐고 이딴 똥글좀 안 올라왔으면 좋겠음 "
1707,"
차이 뭐임난 황족엔팁이고 싶은데 "
1706,"
그딴거 다 필요업삳기프티콘 만원짜리 그냥 의미없이 날리면 되지 근데 그거 받는 애들이 싹다 너 좋아할것같냐? 졸라 받기 싫은데 그냥 허허 웃고 다음번 내 생일때 받은거 더러워서 내주는거다내 생일때 진짜 나를 위해서 요리해주고 시간 내어줄 친구 있을것같아?있겠지 근데 걔네들 5년뒤에는 없엌미친 이런식으로 관종 엣팁 쿨가이 닉네임답게 관종짓하면 없어 "
1705,"
내가 봐도 f같기도 하고... 걍 리액션이 존나 커서 그런가 "
1704,"
저는 인팁갤에서 왔는데 친구가 엣팁인거시에요 "
1703,"
나 81퍼- dc official App "
1702,"
3줄이상 읽는거 머리아파서 싫어하고겉으로 보일땐야무져 보인다고들 하는데 알고보면 ㅈㄴ빈틈 투성이래고뇌회전수가 많이 돌아가다 중간에 끊어버리는 성격인데ㅈㄴ활동적이고 항상 성급하게 움직이긴해 "
1701,"
estp들 너무 순수해.. "
1700,"
평소에 스쳐지나가는 사람한테도 생일이나 짜잘하게 좋은 일 있으면 만원대 전으로 쿠폰도 많이 쏴줌(선물해주는거 좋아함.)그래서 알게모르게 발이 되게 넓은 편인데 고정적으로 속한 무리도 꽤 있고 때에따라 지나가는 사람들도 있는듯.근데 이번에 생일이어서 하루종일 연락이 왔는데 한 60명 언저리였음. 선물도 택배로만 40개 넘게 받고.(뭔가 일년간 내가 베푼게 돌아오는 느낌이랄까)너희는 주변 관계 어떤 편임? "
1699,"
왤케 븅신같은 주저리 글이 많이 올라와새로운 애들 유입인거냐 아님방구석 엣팁인척 하는 찐따가 쓰는거냐존나 주저리 주저리 관심없는 얘기만 남발이네엣팁글만 쓰라고 "
1698,"
잘나서 그렇구만ㅋㅋㅋ열심히 안하는것 같은데 성과는 또 잘내고놀꺼 놀아가면서도 마냥 놀지 않고 재테크나 자기계발은 또 계속 하고 있고저정도면 멘탈 망가지지 않았을까 싶은데 스스로 리프레시해서 다시 웃는 모습 보이고 다들 배아파서 엣팁이 관종이니, 엣팁 아무생각 없이 산다느니그렇게 깠던거구만요즘이 얼마나 갬성시대인데!평일엔 퇴근후 헬스장가서 운동하거나 쇼핑하고 넷플릭스도 트렌드라서 봐준다. 주말엔 친구들이랑 한강가서 자전거타고 돗자리 깔고 치킨시켜먹고한두달에 한번은 서점가서 내 직업 관련된 책들 깡그리 쓸어오고연휴때는 팬션 예약해서 낮에는 족구 배구 하고 저녁엔 별보면서 바베큐해먹고 그러지환경오염 극혐하기때문에 음식포장하러 갈때도 (시켜먹는거 싫음, 산책할겸 직접 나가는게 더 좋음)집에서 락앤락 통이니 빈 냄비 들고가서 포장해온단다.엣팁이 아직도 헌팅포차나 클럽다니고 명품들고 된장질하고 뻔한 어장치면서 줄듯말듯 이ㅈㄹ로 사람 갖고 놀고 그럴것 같니?요즘 누가 그러며.. 그러면 너무 속보이고 촌스럽다.엣팁을 아직 잘 모르네겪어 보;지도 못했으면서 추측, 혹은 몇개 되지도 않는 케이스가지고 선입견 노노해. "
1697,"
ㅇㅇ  "
1696,"
- dc official App "
1695,"
졸라 잘생기거나 예쁜 이성 보면 어때 어색하다거나 그런거 "
1694,"
1.뭐볼때 정주행안하고 10초뛰어서봄. 그래서 영화관을절때 같이못감. 화나는장면 보면빡친다고 그냥 영화관나가버리거나 아예안보고 딴짓함  2.자기 고집이강하고 자기애가높음 (난원래잘났어) 3.자기가해야할일은 최대한 늦게함 그러나 but 안하면 뒤질거같을때함.  벼락치기달인  4.자기를무시하는사람은 끝까지 짓누르려듬. 다만, 그런가치가있는사람일때만 (내사람을건들였구나 싶을때)  특징적으로 나한테하는욕들은 하던지말던지 넘어감. (자존심건들면 안넘어감)  5. 대체적으로 카톡을잘안함. 전화가편함. 인터넷커뮤니티 절때잘안함.  6.도전정신이 있음.  (나는 이거따라다니느라힘듬..)  7. 주로 반장,부반장을잘함. 리더나 나서는거좋아하는듯.  8.연애타입은 자기가원하면 직진. 애정표현잘함.   - dc official App "
1692,"
https://m.dcinside.com/board/entp/72471 - 유레카  "
1691,"
ㅎㅗ엥 "
1690,"
사람 마음에 훈풍을 살살 불면서 약간의 당근을 줌. 그 당근이 이색적이거나 재밌는게 많음ㅇㅇ 좋음그래서 적당히 깔깔 웃고 즐거운 분위기, 신뢰라는 좋은 느낌을 만끽하고 (난 그런 긍정적인 기분이 좋아)지가 대단히 양심가인양, 우리가 남같지 않은양, 지 프레임 짜는거 맞장구치며 한술 더떠서 으쌰으쌰함.당근 좀 받아먹고 있으면 세월은 자연스레 흘러가고...이 사람이 어디까지 기어오르나 재주 부리는걸 그냥 구경하고 앉아있음 ㅋ그러는 어느날 자기가 도움받아야 되는 사정을 말하거나아님 나한테 되게 이득되는걸 자기가 의리로 챙겨준다는 식으로 낚시바늘을 내 입에 찔러 볼려고 한다?그럼 그때 내가 딱- 대놓고 ( 엣팁의 순발력, 타이밍 뭔지 알지?)왜이러세효~~~ 이런 민감한 부분 알묜서~~ 그래그래하니까 그래놀라 씨리얼로 저를 보신건가효~~~라는 식으로 나도 장난처럼 존나 웃으면서 가볍게 싫다고 해버림.그렇게 사기꾼이 가버리면... 당분간 재밌는게 없어.내게 이색적인 재미를 보여달란 말야 ㅠ "
1688,"
남산이랑 북악스카이웨이는 제외한다. 거기엔 안좋은 추억이 있다 지금 잠이 안오는데 심심해. "
1687,"
갤에서 뭘 바래말넘심 쁑뺑쁑하는 아재 아줌들은오유 가세욘~~~ ><  "
1685,"
분위기띄워야대난아님- dc official App "
설문,
1684,"
앞으로 더욱 잘나질거야원하는걸 가질거야 "
1682,"
모임 ㅇㅈㄹ 사람 많아지더니 찐따 유입 지리네 "
1681,"
연예인이 지하철타는거첨보냐- dc official App "
1680,"
ㅇ "
1679,"
일단 눈까리가 존나 쎄보임 ㅇㅇ  "
1678,"
궁금해서 와봤더니 정모얘기 하고있네ㅋㅋ근데 단체로 단 한 번 가는걸로 한달 매출 계산해서 깎아달라는 것도 좀 웃기다 심지어 순이익도 아닌데ㅋㅋㅋㅋ 한달동안 맨날 정모하면 ㅇㅈ할게 "
1677,"
싫어하는 유형이- dc official App "
1676,"
그래도 겨울동안 몸무게 지켜냈다 ㅎㅎ오늘 헬스장가서 웨이트 찢을 생각하니 벌써 뿌듯하네본격 몸 만들고 올봄에는 좀 화려하게 입어야겠다.빨리 날이 더워지길. 올해는 어떤 여름 레져를 즐겨볼까 기대된다.집합금지가 좀 풀려서 새로운 모임 나가고 새로운 취미생활도 하고 핫바디 만들어서 파티도 즐겨야지#estp "
1674,"
인프피같은련이 신고함- dc official App "
1673,"
->갑질 아님 여럿이 가는데 깎아 줄 수 있나요? (코로나라 장사 잘 안되니까 깎아 줄 수도 있지 않나?) ->갑질(?) ????ㅋㅋ 문주당이 나라를 망쳤다  "
1672,"
미치광이 사회  "
1671,"
코로나 운운하고 월매출 이런말을 사장한테 직접 말하면서 사장이 거절하는데도 두번이상 묻고 그런 상황이 벌어지면 진상 맞지. 근데 모임글 쓴 애는 가격 딜 물어보는 것에 대한 당위성? 정도를 말하기 위해서 그런거 같은데.. 그리고 반대입장에 대해서 수용하는 태도를 보이는 것 같은데 너무 까는것 같아서 좀 그렇다. Estp 중에 말 너무 심하게 하는 애들은 솔직히 모임같은거 하면 안나왔으면 좋겠음. 분위기 씹창날듯  "
1670,"
잇프제 어그로 극혐인티제 글 자체가 많지만 내게 피해준 사람 복수해주는 주제에 심각함엔티제 야망가득엔프피 연애 얘기로 가득나머지 유형들 갤러리는 나중에 들어가 봐야겠다 안궁금한데 둘러 보려니까 벌써 질린다  "
1669,"
밑에 정모글 다른 방에 퍼졌다고 하니까장소까지 공지됐으면 분명히 누군가 신고하거등?엣팁 십수명이 모이면 재밌는 일이 벌어질것 같아서 내가 후기가 궁금해서 5인미만에 대해서 안알려줬다.미안.이래서 엣팁한테 집합금지는 지옥과 같다... "
1668,"
중요한 거 아니면 내 의견 한번 말하고 싫다고 하면 걍 귀찮아서 그러든가~ 한다 a나오긴 했는데 내가 엣팁이 아닌가 "
1667,"
ㅇㅇ "
1666,"
안녕 사랑하는 러블리한 엣팁들아만나자는 글 올렸던 사람이야 ㅇㅇ 링크 참고하삼 / (https://m.dcinside.com/board/estp/1408?recommend=1)본론으로,나를 제외하고 15 명이나 참가의사를 밝혀서 토탈 16 명이 이 모임에 참가의사가 있단 걸 알게 됐어근데 여기가 (https://m.dcinside.com/board/estp/1413) 인당 삼만 오천원이잖아?그럼 16 * 3만5천 해서 이 가게 사장님은 그 날 우리 한 팀을 받는 것만으로 56 만원어치 수입을 올릴 수 있단 걸 깨닫게 됐어56 만원을 한 달 내내 벌 수 있다면 월매출은 1680 만원이야. 안 그래도 큰 돈인데 코로나 시국에선 더더욱 큰 돈이지.근데 우리 입장에서 보면 굳이 이 가게를 선택해야만 하는 절대적인 필요성은 없잖아? 그냥 여러가지 조건에 맞아떨어졌을 뿐이지. 찾아보면 이 조건에 맞아떨어지는 가게들은 여기말고도 더 있을 거란 말이야? 그래서 난 그만큼의 매상을 우리가 그 날 올려주는 대신 딜을 걸고 싶어.1. 토탈금액을 줄여서 인당 가격 부담을 줄이거나2. 바로 인당 가격을 줄여주거나어쨌거나 핵심은 인당 가격을 3만 5천에서 최대한 서로가 만족할 선에서 깎아보는 거야.사장님도 돈을 벌고, 우리도 더 만족할만한 가격에 그 날을 즐길 수 있게!여기에 이 글을 적는 이유는, 난 이런 류의 개인영세업 술집장사를 해본 적이 없기 때문에 적정가격 얼마에 딜을 걸어야하는지 몰라. 그래서 혹시 이 엣팁갤에1. 해본 적이 있거나2. 대충 돌아가는 사정을 알거나하는 사람이 있다면, 적정가격 얼마에 딜을 거는 게 최상일지 말해주면 고맙겠어. 직접 딜을 걸어주면 더 좋구.그럼 좋은 하루 보냉  "
1665,"
내가 좀 충동적인거 완전 인정하는데충동적인게 계획이라고!!!!ㅠㅠㅠㅠㅠㅠ나름대로 계획이있다규ㅠㅠ  "
1664,"
투명한 애들이 좋냐다른 거 다 필요없고 일단 투명한 애들이 끌림 "
1663,"
참고로 난 여잔데그동안 돌아보면 그냥 내 할일 하고 감정대로 표현하고 꼴리는데로 하면 남자가 더 잘해주고 맞춰줄려고 애를 씀.상대방 파악하려고 노력 안하는게 차라리 나은것같음근데 내가 너무 나빴나 싶어서 맞춰주고 잘해주면 도망감....ㅡㅡ나쁜여자일때 나는 제일 잘 먹히더라고, 잘해줘도 지랄이다 싶어. "
1662,"
아노 댗 롸잇  "
1661,"
1. 일단 하고 싶은 말이나 하고 싶은 행동은 꼭 다 해야 됨 안 그러면 심장이 개뛰고 막 화남 (ㅎㅎ..근데 또 그렇다고 말은 좀 조심하는 편임 너무 직설적은 아니되 조금이라도 둥글게 말해 주는 편임 싸우는 건 좋지 않으니까... 2. SNS 잘 안 함 페이스북은 계정이 있기는한데 아예 들어가지도 않고 방치함 곧 계폭 할 예정 인스타 본계도 걍... 친구들이 태그 해 주는 것들만 올리지 게시글도 세 개밖에 없음 연락도 단톡방 아니면 잘 안 해3. 꾸미는 거 별로 좋아하지 않음 그렇다고 싫어하는 것도 아님 그냥 편한 게 제일 최고 주로 생얼로 다니거나 옷도 트레이닝 복 입고 다님4. 어른들 별로 좋아하지 않음... 그 분위기가 개싫어 그래서 어릴 때부터 내 별명이 시크도도였음 ;; 근데 꼭 나 좋아하시는 어른 분들은 꼭 몇 명씩 계심5. 처음 보는 친구랑도 잘 놂 어색한 친구랑도 놀 수 있음 그 친구 집 가서 노는 것까지 ㅆㄱㄴ6. 뭘 시작하는 거 두려워 함 아니 사실 두렵다기보단 귀찮고... 하던 게 편해 굳이 일을 벌리고 싶지 않음7. (새로운 공간에 가서) 사람들 만나는 걸 좀 두려워해서 시작이 좀 걸림 근데 막상 친해지는 것도 쉽고 앞에 내가 왜 그랬는지 이해 ㄴ8. 좋아하는 건 그렇게 명확하지 않은데 싫어하는 건 개명확함9. 뭐든 확실한 거 좋아함 어중간한 거 극혐... 개답답해10. 인생은... 재미로 시작해서 재미로 끝나야 함11. 자존감 자기애 개높음 뭐든 잘한다는 마인드가 내 몸을 꽉채우고 있음12. 내 이야기 잘 안 함 굳이? 스러움 물론 남 뒷얘기도 잘 안 해 애들끼리 있으면 꼭 뒷얘기 나오는데.. 진심 좀 거북함 굳이 여기서 그런 이야기를 해야 되는..? 싶은... ㅋㅋ13. 나에게서... 반응을 원한다는 건 너무 무서운 일.   솔직히 선물 같은 거 주는 거 정말 고마운데 반응이 너무 어려움 계산된 반응이라고 해야 되나 ㅎㅎ 하고 있는 나도 어색한 거 개티남 ㅋㅋ14. 생각보다 은근 과묵대충 여기까지... 할게 봐 줘서 감사 너네 의견 남겨 주는 것도 너무 감사 "
1659,"
공감이 안 가도 어정쩡한 사이면 그냥 ""그럴수 있지"",""맞아맞아"" 이러는데저런말 쓸때마다 기가 빨림 멍해지고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ이러다 성격바뀌면 우쨔 난 내 성격이 좋은데 공감 ㅈ까라그래~ "
