number,content
9579,"
내가 컴공나왓는데 친구가‘이렇게 코딩을한다고? 넌 미친놈이다’- dc official App "
9578,"
외모적으로 평범한 엔프피들은 엄청 예쁘거나 잘생긴 이성이 좋다고 다가오면 어떰?  "
9577,"
난들어….- dc official App "
9576,"
난 소심하고 그 분은 딱히 나한테 관심 없어보이는뎅 내가 먼저 다가가도 될까나? 부담스럽겠지?? 음~~  "
9575,"
좀해야댐 애샛기들이 말을안들음- dc official App "
9574,"
잔잔한 보사노바도 좋아 ㅋㅋ  - dc official App "
9573,"
마룬5콜드플레이이매진본조비락그룹이면 안가림- dc official App "
9571,"
평소에도 바디랭귀지 잘 하다보니까 발표때 빛을 발휘하는 것 같아서 좋긴 좋은데...아까 직장 동료랑 얘기하다가 무슨띠냐고 물어보길래 ""토끼띠요. 깡총깡총 토끼띠"" 라고 하면서 나도 모르게 머리 위로 손 올려서 토끼귀 만들었는데, 그거보고 직장동료가 빵터져갖고 ""ㅋㅋㅋ 토끼처럼 귀엽네요"" 그러더라...바디렝귀지 패시브 말고 액티브 스킬로 전환은 안되는건가... "
9570,"
그 이후가;;;- dc official App "
9569,"
찐따미가 너무강력함- dc official App "
9568,"
나 ESFP (2살 위)여성분 ENFP (2살 아래)이제 한번봤고, 카톡으로 얘기하다 전화 두번정도 내가 걸었었어.전 스토리는 바로 이전 글 보면 됨!가명: 수지나: 수지야! 요번주 토요일날 혹시 시간 괜찮아?수지: 나 그날 나이트라 저녁먹고 출근 가능해!나: 오! 그러면 그날 저녁한끼 할까요?수지: 응ㅎㅎ 좋아!나: 수지 너 쉴때 바람이나 한번 쐬러가자!수지: 좋지! 나: 저번에 말한 경주월드나, 애견카페나~ 수국 이쁘게 폈던데 울산도 좋고!수지: 수국 이쁘지 맞아!-> 이후는 점심먹었나~ 이런 잡얘기 "
9567,"
ㅎㅇ 나 엔프피- dc official App "
9566,"
애정결핍이라 그런가 요새는 나 사랑한다고 표현 많이 해주는 강아지같은(개같은 아님ㅎ) 사람 만나고 싶음.. 같은 enfp라든가 enfj라든가  "
9565,"
뭘봐  "
9562,"
안녕. 난 esfp 남자야. 얼마전에 친구한테 소개를 받았는데 enfp더라구 본론이 길어서 미리 사과할게. 카톡으로는 애초에 직장가면 간호사라 답이 거진 0이고, 그 외 집이거나 이럴때도 드문~ 드문 와 처음부터 그랬고 지금은 한번 저녁에 만나서 밥 먹었어. 술도 만난건 7시 즈음인데, 전주 다녀왔어서 피곤한 날인데 차 밀린다길래 피곤하기도 하고 너무 늦으면 안되니 미루어도 괜찮다. 하니 기어코 보자고해서 봤구 11시까지 같이 술먹고 떠들었어. 운 좋게도 하나부터 열까지 취향이 똑같더라고, 동물빠에 만화 뮤지컬 영화 애니메이션 모든게 다 잘 맞아서 옛날 얘기부터 지금 얘기까지 서러 빵터지구 재밌게 했어. 술도 잘 들어갔고 걔가 젤 좋아하는 술집이었구 그러구 집가는데 걔는 버스 탄다고해서 ㅇㅇ 그럼 너 가는거 보구 갈게 하고 가던 중 오빠는 뭐 타고가? 하길래 지하철이랬지. 그랬더니 어? 그럼 나도 지하철 타도 관계없는데 같이가자! 해서 타구갔어. 그 이후로 이틀이 지났구 톡은 처음이랑 별반 다를게없어. 출근 후 0 퇴근 후 조금- 전화 한두통 했는데 길게 하게되더라 서로 말이 많아서 ㅇㅇ.. 재밌게 했구! 딱 그런 느낌 그런데 너희 글 눈팅하다 보니 너흰 들이데고 좋아해주는 남자보다 그냥 그러려니 하는 남자가 더 끌린다며? 그래서 나도 그냥 친구같이 잘 놀면서 감정조절 할까 싶은데 어떻게 생각해? 그리구 연락은 지금처럼 집착 할 필요 없겠지?  "
9561,"
 "
9560,"
- dc official App "
9559,"
하소연 글이야 봐줘ㅠ나 엔프피인데 어제 친구랑 게임하다가 모르는 사람이 너무 말과 행동이 너무 예의없어서 그 방 나가고 친구한테 하소연했는데 친구는 어유 그랬어 하면서 받아주는데 너무 화내면서 욕한것 때문에 내 이미지가 망가지지 않았을까 걱정되고 심란해 ㅠㅠ모르는 사람이 차별대우가 너무 심하고 그래서 게임하는 내내 기분 상함.너무 애 같이 군 것 같아서 속상해 내 친구가 안좋게 보진 않겠지...?거의 '나 화났어!!!!!!' 수준으로 화냄애 같은 성격 고치고 싶다 점잖고 싶다 어른스러워지고 싶다. "
9558,"
슈간눈;;(납녀노소 잼민이도부름팝송의뜻실종- dc official App "
9557,"
나는 가끔 해;; 이러는 내 자신이 어이없다전남친이 나 염탐한다고 생각하면너무 소름인데ㅋㅋㅋㅋㅋㅋ "
9556,"
도와줘~!!! "
9555,"
썬루프 위로 머가리 내놓고환하게 웃으며 브이동시에 50도로에서 60 밟는거지집으로 딱지 날라오면 고화질로 스캔떠서영정사진으로 써달라고 하고싶음 "
9554,"
사랑해♥ "
9553,"
그래서 이매진이낫다는결론- dc official App "
9552,"
빅뱅의 still alive이거 들으면 무슨 생각들어?난 가슴이 존나웅장해져. "
9551,"
난 이매진 극호인데- dc official App "
9550,"
나였구나하고 인생의 진리를 깨우침.혹시 나랑 같은 케이스 있음? "
9549,"
알려줘라 본인도 엔프피인데 어떻게 해야 넘어올지 감이 안잡힌다..오늘 얘기할때 눈맞춰주면서 얘기들어주길래 겁나 뚝딱거렸움 지금 먼저 연락하고 싶은데 엔프피남들..뭐라고 선톡해야 이야기 길게 할 수 있을까.???  - dc official App "
9547,"
내가 내이야기를 잘안하고 애초에 말을 잘 안하는편이긴한데, 가끔가다가 내가 무슨 말을 하고 난후에 걔가 자기 기존 생각을 바꾸고 말하는 느낌임예를들어---<여럿이서 하는 대화 중 (실제 대화내용은 아님)>짝녀 : 나는 적당히 편하게 살고싶어(하루 이틀후에)나 : 난 뭔갈 꼭해낼거야 꿈은 크게가져야지(하루 이틀후에)짝녀 : 난 스펙타클하게 살려구----대충 이런 뉘앙스의 패턴이 잦은데 (내가 착각하는걸수도) 혹시 얘도 나한테 관심있어서 맞춰주는걸려나..  "
9546,"
오늘 너무 마음이 울적해서바깥에 나가보려함.KFC가서 1+1 뜯고싶은데 혼자나가려니 명분이 없네.치킨나이트 조지고 입가심으로 서브웨이 먹고싶다.배 띵띵해지면 맥주 하나사서 어느정도 걷다가 한캔 꺾고집에들어가고싶은데 남자는 사절임.하아 시켜먹을까. 인간관계 끊은게 가끔 이리도 한번씩 훅 들어오네. "
9545,"
난 MBTI는 엄청 믿을만한건 아니지만  그렇다고 또 엄청 못믿을만한건 아닌 인간관계에 조금 참고되는수준이라고보는데  여기애들은 ㅈㄴ 신봉하노 사람을 MBTI에만 국한된 시선으로 바라봄   "
9544,"
오늘 우울하네. 한전 2억들어가있는데 7%떨어졌다.완전 하한가네.존나게 외로운 날이다. "
9543,"
 4, 5월 플리에 이어 6월 갤 믹스테잎을 만들고자 합니다.https://gall.dcinside.com/m/entp/140962 <----- 5월의 갤 믹스테잎본 게시물에 <댓글>로 믹스테잎에 들어갈 원하는 노래 '한 곡'만 써주세요.신청 곡은 금월 22일 까지 받습니다. "
9542,"
슈발 찹쌀떡 먹고싶음  - dc official App "
설문,
9541,"
길가다 봤는데 넘이뻐- dc official App "
9540,"
인스타 계정 갑자기 비공개 전환하고며칠에서 몇주 뒤에 또 공개로 전환하고 하는 이유가 뭐야?가끔식 인스타 계정 비공계로 돌리는 이유가 알고싶어이건 그냥 사람마다 다른건가?그 사람이 엔프피라고 해서 "
9539,"
- 엔프피들아 내가 같은 학교 다니는 엔프피인 A라는 좋아하는 사람이 생겼는데 이 사람이 지금 어떤 심정일지 좀 도와줘! - 몇달전에 내가 A한테 궁금한게 있어서 카톡을 했는데, 엔프피답게 잘 알지도 못하는 사이인데도 정말 장문으로 세세하고 친절하게 칼답해줬어. 그 이후에도 내가 카톡이나 직접 종종 물어보는데 항상 다정하게 잘 답해주시더라고.그런데 그 이후에 작은 일이 하나 생겼어. A가 나를 보고 인사를 했는데 내가 쑥스러워서 인사한거 무시하고 내 할말만 툭 던지고 그말 듣고 질문한 A를 무시하고 그냥 가버렸거든. 내딴에는 쑥쓰러워서 그랬지만 A입장에서는 굉장히 무례하게 보였거나 무시당한 느낌이였을거야.나중에 실수한걸 깨닫고 그날 카톡을 해봤는데, 역시나 카톡 답장이 정말 2시간뒤에 오더라고. 모든 답장이 2시간쯤 뒤에 왔어 마치 일부러 그러는것처럼. 또 마지막 카톡으로 'A님 좋은 하루 되세요!' 이런식으로 보내면 항상 '네 좋은 하루 보내세요!' 이런식으로 답장이 왔는데 이날은 아무 답장도 없었고 말투도 뭔가 딱딱해지고 차가워진 느낌?그래서 그 다음날 아침에 카톡으로 학교 일찍오냐고 물으니까 한 2시간후에 '아니요 수업시간에 맞춰서 갈 예정이에요' 이렇게 딱 와서 내가 그럼 지금 어디냐고 물으니까 또 1시간동안 묵묵부답이다가,내가 도서관앞으로 잠깐 와줄수 있냐, 드릴 말이 있다라고 보내니까 2분뒤에 바로 지금 나갈수가 없어서 카톡이나 수업시간 이후에 되냐고 하더라고.그래서 그럼 수업시간 끝나고 잠깐 도서관 앞으로 와달라고하니까, 알았다고 칼답이 왔어그래서 수업끝나고 만나서 이런저런 얘기나누다가 내가 사귀는 사람없으면 방학에 밥 한번 먹자고 얘기했어그 이후에 시간 괜찮을 떄 연락달라고 한 상태고 지금은 방학이 막 시작했어두서없이 말이 길었는데 엔프피인 A는 엔프피답게 밝고 명량하지만 자신감이나 자존감이 살짝 낮은 사람인거같아. 외적인 모습도 평균이야.참고로 말하면 남녀간에 외적인 모습도 중요한데 내가 말해도 재수없지만 나는 어딜가도 비주얼로 칭찬을 많이받고 이성들도 많이 쳐다봐주고 관심가져주는 편이야 이말하는 이유는 내가 외적인 모습때문에 A가 거부감이 들거나 관심없을일은 적을거라는 얘기를 하고싶어서야 재수없었다면 정말 미안 A는 지금 어떤 심정일지 조금 알듯한 엔프피들은 말해주면 정말 좋겠어 나 엔프피들 정말 좋아해 사랑해! "
9538,"
ENFP남을 소개받고카톡하고 전화했어!! 첫전화였는데 2시간 떠들었네 근데 얼굴도 아직 한번 실제로 못봤는데 호감표현 왜케 하시지!!?? 아무여자한테나 다 그러시나...카톡하는게 자기 스타일이라는데 예쁘다고 그러시는데 막 혼자 너무 앞서가!!! 부담스러!! "
9537,"
어떨거 같아? 호감가는애가 생겼는데 엥뿌삐라서 더 헷갈리고 답답함,,너가 하는행동이 내기준 그냥 친구한테 하는 행동이라..  이거 보고 있다면 너얘기 맞으니까 먼저 연락해조라ㅠㅜ 디씨하는지는..모르지만...   - dc official App "
9536,"
내 친구가 엔프피이고 난 잇프피인데보통 만나서 수다떠는 사이라 문자랑 톡을 잘 안하는데답장 꼬박꼬박 보내는거 싫어하나 해서 "
9535,"
평소에 서운한 거 물어봐도 죽어도 말 안 하더니만 생각을 많이 해봤는데 신경 쓸 것도 너무 많고 우리가 계속 만날수록 내가 나중에 더 힘들 거 같아라고 왔네 .. 본인이 뭐가 힘들어질까… 왜 나한테 아무 말도 안 했던걸까… "
9534,"
어떨땐 infp 또 어쩔땐 enfp 또 나중에 해봤을땐 intp 이렇게 나오길래 성향이나 이런거 봤는데거의 다 내가 가지고있는거더라 ㄷㄷ "
9532,"
극단적으로 말을 안하면 못고치는 그런게있나요 ? "
9531,"
친구가 내이야기 들어줬음 좋겠는데 그거 끼고있으면 말걸기도 좀 그렇고 말해도 잘 안들리니까 한번 씹히면 시무룩해짐그리고 이어폰은 선이 있으니까 밖에돌아다니거나 어디 갈때는 귀에서 빼게되는데 에어팟이나 버즈는 굳이 안빼도되니까 친구가 하루종일 끼고있으면 진짜 말걸기 애매함 ㅡㅡ..그래서 난 에어팟이랑 버즈가 너무 미워.. "
9530,"
방금 아주 좆같은 infj를 만나서 그런가 환상이 와장창 깨지네 난 인프제들은 전부 천산줄 알았어.. 참나 인프제도 성격 잘못 형성되면 걍 좆찐따 성격이네  "
9529,"
내향적인 애들 앞에서는 외향적이고,  찐외향적인 애들 앞에서는 내향적이고 말수 없어지고 그럼?  - dc official App "
9528,"
난 20대 초반 여성이고, 부모님이랑 같이 살고 있음. 난 ENFP이고, 아버지가 ISTP임. (인터넷에서 찾아보니 둘이 상극인 관계라더라?ㅠㅠ)사실 내가 신체적인 장애가 있어서, 혼자 할 수 있는 게 있더라도 아버지의 도움이 필요함.(물리적인 도움 같은 거??)근데, 아버지랑 나랑 성격이나 성향이 달라.아버지는 고지식하고 독불장군 같은데, 그런 면에 있어서 상처도 받아. (6n년생 용띠인 아버지ㅠ)환경적인 측면이 그렇다보니 우울증 치료받은 지 5년 되어가.성인이 되어보니 사고적인 측면에서도 성장을 해서, 어떻게 하면 이러한 성격인 부모님과 공생을 할 수 있을지 고민하게 되더라고.(요즘은 어떤 행동을 해도, '아~~~~ 그렇구나' 하고 이해하려 해.)내가 갤에 있는 님들에게 조언 좀 구해도 될까? "
9527,"
내 주변에 enfp들이 많아서 궁금해!! "
9526,"
나 엔프핀데 이상형 테스트 해보니까 걍 상대방이랑 내 유형이랑 똑같은거 나와서... 나같은애 만나야되나싶은데...엔프피가 엔프피랑 사겨본 후기 들려줄 사람?? "
9525,"
내가보기에 enfp인 애들 대부분 귀여운거같음..ㅋㅋㅋㅋ "
9524,"
혼자 존나 잘 다님가끔은 아싸 같음 친한 사람 안 친한 사람 확 나뉨 비즈니스 친구가 많음근데 또 티는 잘 안 냄멍때리는 시간 많음 눈치 겁나 빠름 상상 많이함 걱정이 태산임사람 관찰 잘함자기 얘기 잘 안 함입 무거움충동구매, 과소비 안 함바보같이 착함평소엔 좀 조용해 보이는데 내 앞에선 까불까불 거림 나랑만 그러는지 모르겠는데 통화 한 번 하면 4-5시간은 기본으로 함인간관계를 깊이 가지지 않음 "
9523,"
오늘 enfp여자애랑 둘이 만나서 놀았는데 끝나고 데이트 즐거웠다 하더라 그냥 이성하고 만나서 노는거면 다 데이튼가?  "
9522,"
xnfp남자한테 꼬시면 넘어오냐고 물어봤더니 한번 해보래 어케꼬시냐 지금도 전화는 꾸준히 함 그리고 이년 전에 한달정도 사겼었어 "
9521,"
내가 좋은 사람인거 알고있는데 더이상 설레지않고 사랑하는건 아니래... 친구로서는 좋을거같다는데 이거 마음 빨리 접어야겠지....?  "
9520,"
우리 사촌언니가 엔프피거든 근데 저거 약간 칭찬 같이 느껴진대 낙천적? 긍정적인 사고 대충 그런느낌으로 받아진 대서 너네도 그래? "
9519,"
연락좀 잘봤으면 좋겠다너무 칼답이면 좀 불편한가 "
9518,"
안뇽 난 잇프피인데 올해 초부터 엔프피녀를 만나고 짝사랑에 빠져버렸지 머야... 나 짝사랑 처음해보는데... 와 이거 너무 힘들어 애들아 이 친구가 나한테 선긋는거 같다가도 따라올 수 있게 거리유지하는거 같던데 ㅠㅠ 나 한테 왜 그런건지 모르게따차라리 날 손절해주면 끝나는 관계일텐데 또 쉽게 놓아주지않네... 이러니깐 더 그 애를 더 좋아하는거 같아앤프피는 좋아하면 먼저 고백하는 타입이지? 그럼 난 아닌가보네... 사실 혼자 짝사랑도 좋아! 그 애랑 놀면서 못 잊을 추억을 남겼으니깐... 내가 짝이 아니여도 좋아 그치만 그 애 곁에 평생 남고싶어... 생각이 많아지는 밤이야... 자야하는데 ㅠㅠ "
9517,"
엔프피들은 조용한 애들한테 계속 말걸고 달라붙는데 조용한 애들이 내치거나 하더라도 계속 그런다고들 하잖아 근데 솔직히 난 안 그래 사람 만나면 대개 먼저 다가가는 것도 맞고 엄청 적극적으로 들이대는 스타일인 건 맞는데 상대쪽에서 너무 아무 대꾸도 안 해주거나 내치는 게 몇 번 반복되면 상처받음 그래서 마음속으로 상처를 알게 모르게 담아놨다가 몇 번 넘게 그러면 아 얘는 날 싫어하는구나 하고 그냥 모르는 사람처럼 멀어짐 물론 멀어지는 티를 대놓고 내지는 않아 아 물론 그 한계치에 도달하기 전에 상대방이 조금이라도 마음 열어주는 거 같으면 이전 기억 다 리셋되고 댕댕이처럼 신나게 달라붙음 그 때부터 다시 시작임  "
9516,"
응원 좀 해주라.. 그냥 포기하고 자고싶은데 절대 그러면 안 되는 일이걸랑 ㅠ  "
9515,"
남들앞에 나서고 싶지만 부끄러워서 말도 잘 못꺼내. 만나면 친하게 지내는 애들은 있어도 따로 연락하고 만나지는 않아. 나도 나의 가장 친한 친구가 누구인지 모르겠고 나를 가장 친한 친구로 생각하는 친구도 한 명도 없을 것 같아. 그래도 나름 친해지면 장난도 되게 많이치고 웃기다는 소리도 종종 들었는데 ㅋㅋㅋ테스트해보면 거의 항상 E : I = 51 : 49 이렇게 나오는데 내가 외향형이 맞는걸까?가끔 나 스스로도 나에게 솔직하지 못해서 외향형이 나오는 것 같기도 하다.  "
9514,"
보닌쟝 entp  "
9513,"
ㅍㅌㅊ? "
9512,"
ㅈㄱㄴ- dc official App "
9511,"
이 유형이 유독 '나 인티제인데 엔프피 나 좀 사랑해줘' 이런 글  존나 많이 쓰네타유형인데 이게 안역겨운게 신기할 지경임야 mbti 궁합표는 근거도 없고비슷한 유형이 끼리끼리 좋다는 주장아예 다른 유형이 서로 보완해서 좋다는주장이 전개되고 있어서 아직 논란이 있음. "
9510,"
아 ㅠㅠㅠㅠ ㅋㅋㅋㅋㅋㅋㅋ 인티제 사랑해♡ "
9509,"
난 존나 시발 색기,  자취하면서 청소 존나 안하고 작심삼일 좆되고 하나 몰두해도 한번 좌절하면 존나 큰 우주운석 돌덩이가 가로막는 기분들어서 다시 도전하기 겁나고 좆같은색기 즉흥적으로 하는거 잘 되다가 또 몇번 반복하면 지루하고 재미없어지고 애정결핍 심하고 우리집 고양이는 너무 귀엽고 썸녀랑 익숙해지면 이런 병신같은 본능이 튀어나오는게 너무싫음  - dc official App "
9507,"
Intj가 보쌈하려고 글써본다.병아리잡아서 영계로 키워 먹어야겄다. "
9506,"
여긴 인어공주 백설공주 찬송가 부르는 집단같은데Intj가보면 반이 쌍욕에 볼트모트 어둠을 먹는자들임.쿱쿱함과 뽀송뽀송한게 명백히 갈리네 "
