number,content
11388,"
Esfj 랑 isfj랑 진짜 달라 와 ... e는 약간 매운맛이라면 i는 순한맛 ... e랑 이야기하다가 i랑 이야기하면 진짜 다정다감 급이더라- dc official App "
11387,"
전여친전남친 프로필 보냐거ㅡㅡ알려줘 알려주세여ㅠ "
11386,"
나는 왜 리액션이 어렵지? 인프피 친구가 하소연이나 속상한거 얘기하면 진짜로 공감이 하나도 안감 근데 걔가 속상해하니까 위로는 해주고싶거든? 이마음은 진심이야 근데 해결책 제시해주면 서운해하고 공감해주면 영혼없어보임 그리고 할말도 없긴해  "
11385,"
https://gall.dcinside.com/mgallery/board/view/?id=isfj&no=8103&page=29시간 너무 빨라서 무섭다 이 글 쓴 게 엊그제 같은데 세 달 사이에 사귀고 헤어진 거 보니까아잇 그냥 궁금한 거 물어볼게1. 서로 마음 있는데 헤어진 연인도 쉽게 잊어? 게시물들 보면 마음 쉽게 접는다는 내용이 많길래 ..너네가 차였지만 상대도 마음이 있는 걸 너네도 알아서 많이 착잡해했던 사람이라면 ..1. 전애인 톡 프로필은 자주 봐?.. "
11384,"
잇프제 화나면 어떻게 풀어주냐...- dc official App "
11383,"
ㄹㅇ 하라고하니 함저거하라 그라면 저거 하고이거하라 그러몀 이거 하고저기 가서 일하라고 하면저기가서 일하고또 저쪽가서 일하라고 하몀또 거기가서 일하고ㄹㅇ 생각과 이유그런거 없음그냥 함다들 들어오고 나가고 그러는데난 한곳에서 3년째 일하고 있음 .. ㅋㅋ..오래 일하려면아무생각없이 일만 하면 됨 뭐 장단점이 있겠지만 "
11382,"
잇프제인데 입사초에 개념없다는 소리 많이들었네..요즘은 인정도 잘 받는데, 명확한 관념이 잇어서 그런가..아니면 사회생활을 별로 안겪어봐서 그런가..친구들이나 선배들이 장난으로 개념없다고 하는 소린줄 알앗는데직장가서 묵직하게 팩트로 쳐맞으니 꽤나 아프네 ㅠ머 한달 전 일이고 서로 대충 어떤인간상인지도 알아서 그런갑다하긴하는데 ㅎ개념없다고 3주간 까일줄 누가알앗겟나..ㅋㅋ밥먹다가도 까니까 먹다 체하것더라ㅠ "
11380,"
궁금행  - dc official App "
11379,"
https://decalcomanie.netlify.app/나는 나무늘보 근데 사진 첨부가 안되네 "
11377,"
노희 가족들도 다 i야??우린그래 "
11376,"
사실 이건 잇프제뿐만아니라 그냥 Ixxx들한테 궁금한거긴 한데 내가 잇프제니까 여따 씀ㅋㅋ너네 극 외향형 (mbti로 따지면 I/E 반반 나오는 사람들 말고 E에 확실히 치우쳐져서 나오는ㅇㅇ) 들이랑 잘 맞음? 그냥 애매하게 친한 수준 말고진짜 친한 극외형향 친구 있다던가 아님 외형향이랑 연애 '오래'해본 적 있음?일단 나는 ㄴㄴ... 나랑 관계 오래 지속된 사람들은 다 내향형들임ㅋㅋ외향형들은 첨엔 웃기고 재밌긴 한데 기가 너무 빨린다;; 나는 그냥 듣고만 있는데도 엄청나게 피곤해짐 그리고 뭔가 깊은 얘기 하기가 힘듦 (즉 깊게 친해지기도 힘듦) 텐션이 너무 높아가지고 좀 부담스럽.. 그냥저냥 친한 외향형 친구는 있는데 진짜 맘 터놓을만한 친구까지는 못 가본듯.. 이성으로는 썸 단계까지도 안 가봄ㅋㅋ 너무 기빨리고 부담스러워서 처음부터 그냥 밀어냄ㅜㅜ "
11375,"
다른건 몰라도 프로그램같은거 사람들 앞에서 발표하고 그런거 하는 거같던데 그것도 몇번 하다보면 적응함? "
11374,"
지난번처럼 불도저로 말고 소소하게 챙겨주면서 야금야금 다가가면 되는거지?  "
11373,"
내가 잇프제 짝남한테 어제 열났다니까?? 열났어?? 라고 답장이 오구 내가 독서실에서 공부를 집중 못했다니까 아픈데 집에 가지, 지금은 괜찮아? 라는데ㅋㅋㅋㅋㅋㅋ 걱정해주는거야? < 하면 이상해?약간 장난쳐보고 싶어서.. 말그대로 짝남이야 썸남아니공..부담스럽고 왜 김칫국인가 싶음?? 아님 걍 보내봐?아 열난건 백신부작용이라 독서실 간거야 욕하지마.. "
11372,"
시발 친구 폰 눈탱이 쳐맞고 왔네철회하라니까 뭐가 문제인지도 모르고뭐 이딴새끼들이 다 있냐시발롬들 철회시키러간다- dc official App "
11370,"
관계에 대한 진지한 얘기를 하고 싶을때 어떻게 운을 띄우고 어떤식으로 이야기해야 불편함 없이 대화할 수 있을까 ?- dc official App "
11366,"
잇프제들이 먼저 누군가한테 어떤 비즈니스적? 목적없이 단순히 친해지기 위해서 말거는 것은 기본적으로 나한테 호감 있어서 그런 거 맞지? "
11365,"
자꾸 검토하라는데 타입 하나만 나오게 하면 되는거여?- dc official App "
11364,"
친구들하고 단톡방에서 8월이 놀러가자 여행가자 하는 말이 나왔어근데 그때는 그냥 어어 좋다좋다 하고 어디 갈지 막 말하고 그랬거든..근데 또 거기서 대답 안하는 몇명 있기도 하고.. 그랬는데이제 점점 8월이 다가오는데도방 하나 예약한 것도 없고 단톡에서 아무 말도 없고..이거 나만 신경쓰고 있는 거겠지만 그냥 좀 그렇다그렇다고 내가 먼저 놀러가기로 했잖아 하기에는 그냥 좀..내가 이끄는 것고 싫고 해서 나도 가만히 있는 중물론 친구들하고 만나면 좋긴 한데 내가 먼저 애들한테 만나자고 할 마음은 없어여행가자고 딱 추진력있게 말하는 애 있으면 옆에서 계획 세워주고 정도는 할 수 있는데그냥 좀 슬프다..에휴 "
11363,"
잇프제남이랑 톡하는데 자기가 뭐하는지 그런거 먼저 잘 말을 안해주는데물어 봐도 되는거야? 말해주기 싫어서 그런거야 아님 물어 봐주고 관심 갖아주면 좋아해? 짝남인데 날 인간으로서 시러하는건 아님 "
11361,"
싸움꾼의 피가 흐르는 그대에게명예 인프피 드림내가 인프피니깐 주는거야^_^글고 잇프제들 귀여워내남친이 잇프제인데 엄청 귀엽거든? 남친도 귀여우니 너네도 귀여운걸루 할께^_~ "
1778,"
이제 연인임 ㅋㅋ루삥빵뽕  "
11360,"
지금 검사하면 잇프피 나올거같음ㅋㅋ 맨날 누워만잇어.... 담주부턴 규칙적으로 살게 "
11359,"
글리젠 짱인데?!!! "
11358,"
왜인지 모르지만isfj 사랑해용제가 일방적으로 좋아하는 동성친구들 두명 isfj였어용왜인지모르지만사랑이 뿜뿜 흘러나와요그냥 좋아요감사합니다..!또 놀러올게요!! "
11357,"
아마 다음달 3 ~ 4주 쯤에 잇프제갤 파딱 내려놓아야 할 거 같음 그 때쯤이면 수강신청도 해야하고 개강 준비해서 많이 바쁠 거 같고, 몇 달 뒤에 군대가야 돼서 잇프제갤 관리 못 할거 같음  - dc official App "
11355,"
몇 가지는 글 내용을 못 봐서 판단을 못 하겠는데 갤질하기 불편할 만큼 삭제한 건 전혀 아닌 것 같은데...? 단순히 삭제하지 말라고 하지말고 어떤 글이 잘려서 마음에 안 드는 건지, 어떤 글은 삭제를 하지 말았으면 좋겠는지 말해줬으면 좋겠음 "
11353,"
 - dc official App "
11352,"
여기 잡담 쓸 시간에 그냥 혼자 잘 놀아서 그런가? "
11351,"
타유형 평가하고 isfj 외엔 글쓰는것도 불편하신 것 같은분들이 갤에 소수 혹은 상당수 계신 것 같은데 글을 쭉 둘러보니 isfj꼬시는법, isfj친해지는법 등타유형이 isfj에게 다가갈 수 있거나 친해지거나 연애를 목적으로하는 글도 많이 보이는데 이건 isfj님들끼리 공유를 위한 글인지 타유형을 위해 적어주신건지 궁금하네요혹은 타유형이 와서 적은글이라고 가정을 하면 이런 친선목적의 글은 괜찮고 기존 isfj님의 글을 변론하거나 반론하는 늬앙스의 글만 배척당하는걸까요? 사고방식의 다름을 존중하기때문에 순수한 궁금증에 물어봅니다  "
11350,"
1.애인이 아닌 친구나 그 밖에 상대방이 만나자고 하면 호응 잘하고 잘만나지만 다시 약속잡는 텀이 너무 짧으면 부담스러윰 초ㅣ소 6개월은 지나야함 그래야 얘깃거리도 생기기때무네(?) "
11349,"
그 외에는 누가 봐도 비난하는 글 같은 건 삭제하고요비추 10 넘으면 무조건 삭제해서 추천 20 비추 10 이런 것도 삭제 대상이라 조금만 논란있는 글은 다 삭제한다고 느끼실 수도 있을 것 같네요지금 규칙이 별로이신 분들은 다른 의견 달아주세요~ "
11348,"
ISFJ들은 5w6 (충성가형-방어자)이 많다고 하네?나는 암만해도 2w1(조력가형-봉사자)로 나오던데 외향성이 49라서 그런가...잇프제 갤럼들은 에니어그램 해보면 뭐 나옴? 급궁금하네에니어그램 사이트https://enneagram-app.appspot.com/quest "
11347,"
엣프제- dc official App "
11345,"
3, 4, 5, 6월 플리에 이어 7월 갤 믹스테잎을 만들고자 합니다.https://gall.dcinside.com/m/entp/168803 <--- 6월 갤 믹스 테잎본 게시물에 <댓글>로 믹스테잎에 들어갈 원하는 노래 '한 곡'만 써주세요.신청 곡은 금월 22일 까지 받습니다. "
11343,"
오늘 중복이래 맛있는 거 많이 먹고 힘내장오늘도 수고많았어ㅎㅅㅎ다들 즐거운 저녁시간 보내..!안즐거우면 편안한 밤이라도..., "
11341,"
모든 사람들이 이해간다특히 자x한 사람들회사애서 그렇게 힘들면 차라리 그만두고 말지왜 자x를해 라고 하지만나이먿고 경험치 쌓이니까 왜그럴수밖에없었는지어렴풋하게나마 이해가됨힘들면 가족에게 털어놓으라 하지만진짜 고통이면 가족이 걱정할까 절대 말못함,,인생은 졸라 고독한거같움 "
11340,"
갑자기 2~3일 동안 어디를 가야하는 상황이 생겨서 주섬주섬 준비하면서 교통편도 검색해보고 옷도 각 날에 뭐입을지 생각해서 챙기고 가서 뭐할지도 생각해서 가방싸고 그러는데 갑자기 안 가게 되버리니까 결과적으로는 그냥 평범한 일상으로 돌아온건데도 불구하고 내가 나름대로 계획했던 것들이 무너지면서 스트레스가 되네 너무 준비성이 철자한것도 문제일까.. 갑자기 계획이 틀어져버리니까 무기력해지고 뭘 해야할지 모르겠어  "
11339,"
최대한 당사자인것처럼몰입해서 생각해서 댓글달면ㅇㅋ 하고 지워버리면 마음이 조금 슬퍼ㅜ "
11337,"
나는 ENFP 여친은 ISJF 인데어제 싸웠었는데 결국 헤어졌네...그냥 못해준게 너무 많아서 미안할뿐...2달전부터 곪아 있던게 어제 터진거 같다...100일까지 4일 남았었는데.. 100일 선물은 미리 줘서 다행이라고 생각한다...진짜진짜 좋아했고 사실 지금도 좋아하고 앞으로도 못잊을거 같은데내가 눈치 없고 나때문에 힘들고 그로인해서 힘들어하는 모습 보는거도 너무 힘들어서 결국 헤어지기로 했다...가는 사람 안붙잡는다더라.... 하.....그냥 푸념글이였음... ㅠㅠ사무실에 앉아있는데 눈물 자꾸 나와서 미칠거같다... "
11336,"
다른mbti 싸잡아서 욕하는거 별로다라는 내용에 추천많이 박혔는데, 정작 파딱은 분탕조장 글에 댓글남기는 모습이 좀 아이러니함.이러니까 내로남불 유형이라고 욕먹는거 아닐까? 완장들은저런 분탕조장 글 있으면 지우던가 차라리 가만히 있던가 했으면 좋겠음.- dc official App "
11335,"
소개를 받고 한두번 만났을때 (아직 썸은 아닌?)연락을 주고받는 상황에서 상대방으로부터 답장이 빨리오는게 좋아?아니면 어느정도 텀을 두고 오는게 좋아? "
11334,"
잘 질려한다애인직업사람그래서 일정한 거리를 두고 영혼을 쏟아붓지말고 자신의 패이스를 어느정도 지켜가며 뭐든 하는것이 현명하다잇프제는 절대 헌신,봉사를 하면 안된다할수록 상대에게 바라는것만 많아지고 단 표현은 못해 속이 썩어 문드러져 갈 가능성이 아주매니 높다 "
11333,"
여긴 죄다 연애상담인데 다른덴 잡담보는 재미가 쏠쏠하네  "
11332,"
질문이 많아진다던가 선톡을 한다던가 ? 친하다는 기준이 너무 어렵덩 .. "
11331,"
그 와중에 식욕은 잇음 ㄹㅇ극혐…나자신 "
11330,"
사람만나보면 같은 MBTI여도 하는게 다른데그냥좆같은새끼 만나고 그새끼가 그MBTI니까MBTI ~는 별로더라 이러는경우가 대부분ㅇㅇ어느정도 같은 MBTI끼리 비슷한 성향이야 있겠지만 그걸 싸잡아서 욕하는게 이상하다고 생각함 "
11327,"
솔직히 예쁘다는 소리 자주 듣는데걔 눈에 내가 예뻐 보이는지는 모르잖아 ㅠㅠㅠ어떻게 알지 "
11325,"
하루에 한번씩은 좋아한다고 해주는데 잇프제 입장에서 부담일까 ..? 아니면 너무 가벼워 보이려나 .. 너무 어렵다 진짜 ;ㅅ; "
11324,"
다 끌리지가 않아 연애는 하고싶은데 "
11323,"
뭐랄까..쉬는시간, 휴식시간이라기보단 하루의 할일리스트? 처리해야하는 일정같은 느낌..막상 만나서 놀때는 아무렇지않게 재미있게 놀고오는데 약속가기전에는 괜히 귀찮고 부담스럽고 약속갔다오고나서는 쿨타임좀 채우면서 정신적 신체적으로 푹 쉬어줘야함..약속갔다오자마자 바로 다음업무로 넘어가는건 너무힘들어서ㅋㅋ.. "
11322,"
사바사겠지만 그 사람의 이런 점이 좋아 라던가 ..아주 사소한거라도 좋아 ! 도와줘 ..! "
11320,"
맨날 자기말만 하고 징징거리고 좀 친해졌다 하면 존나만만한지 연락도 지 필요할때만 봄 더이상 안당할거야 니 연락 절대안봐  - dc official App "
11319,"
ㅋㅋㅋ....  - dc official App "
11318,"
약속을 먼저 제시하지를 않네... 그냥 밀당하는거야 아니면 진짜 순수하게 성격상 말 못하는거야?  - dc official App "
11317,"
가격은 한 10~15정도로 보고있어 :)향수는 저번에 줘서 좀 색다른 걸 주고 싶은데 생각이 잘 안되네 ㅠㅠ "
11316,"
타인이 한 실수는 관대하게 넘어갈수 있는데내 자신의 실수에는 왜 관대하게 넘어가지 못하고 심지어 자기혐오에 빠지게 되는걸까고작 이런것도 극복하지 못하는 나를 보면서 굉장히 슬프고 답답해내적으로 강한 사람이 부러워지는 날들이야ㅠ "
11315,"
글이 좀 길 수 있음내가 혼자 백날 생각해봐야 삽질만 하는 것 같고 사람 한명 살린다치고 끝까지 읽고 피드백 부탁할게.내 전남친은 나보다 연상이였는데 나이차가 좀 있었어 오빠가 뭐 첫눈에 날보고 반했는지 어쨌는지 모르겠는데 그냥 관심이 생겼었나봐난 워낙 내 관심 밖에 사람들한테는 말 수도 없고 그래서 오빠가 나 하나 꼬시겠다고 매일 내가 일하는 샵에 오고, 사귀고 나서부터는 내가 사는 오피스텔로 이사까지 왔어매일 보고싶다는 이유로 ㅋㅋ 원래 isfj 특징이 내가 한 작은것들 까지도 기억하고 그런다며 근데 그거 진짜더라 그냥 흘러가면서 뱉은 말까지 기억해서 챙겨주고 내가 어떤걸 싫어하고 좋아하는지 다 기억하고 맞춰주더라. 그런 작은 배려랑 노력들이 눈에 보이니까 나도 점점 마음이 열렸지. 그리고 좀 사람이 관찰하는 맛이 있었거든 답이 안나오는 미지수 같은 그런 사람이였어 물론 겉으로는 너무 다정하고 다 좋았지근데 좀 뭔가 이게 이질감이라고 해야하나 겉과 속이 다른거 같은 느낌있잖아 그렇더라고 본인 얘기도 안하고 표현도 안하고 난 오죽 답답하겠냐어느 날 부터는 자기가 처음보고 상상했던 내 모습과 다른 모습들을 보고는 자기 혼자 실망하고 매일같이 속으로 날 평가했었나봐 내가 워낙 독립적이기도 하고 혼자 있는걸 좋아하기는 하는데 이게 남자친구랑은 별개의 문제였거든 ? 근데 뭐 나중에 들은 말로는 나의 그런 독립적이고 신비롭고 알다가도 모르겠는 모습이 예뻐보였다나 뭐 그렇데 좋게 들어야 그렇지 그냥 막말로 상상했던거랑 다르네라는 생각이 들면서 부터 호감도가 떨어졌다는거잖음 그거까진 그래 ㅇㅋ 뭔 논리인진 알겠어그러다가 아주 사소한 오해로 다퉜는데 이게 절대 진짜 절대로 누군가의 잘잘못을 따질만한 일이 아니였거든 ? 그냥 아 그래 ? 오해했네 ~ 하고 넘어갈 문제였는데 도대체 뭐에 토라지고 맘에 안들었는지 온몸으로 티를 내는거야 오빠가 본인이 기분 좋은거라든가 기분 나쁜게 말은 안해도 항상 표정으로 들어났었거든, 그 표정을 봤으니 뭐 대화를 해야할거아냐 ? 나도 귀찮아 솔직히 처음부터 하나 하나 다시 따지고 정리해서 이야기를 한다는게. 그래도 잘못생각하는 부분에 대해서는 되잡아야한다고 생각하거든 ? 그래서 대화를 시도했지 얼굴보고 이야기를 하자니까 거절당하고 전화로 이야기를 시작했어 상황의 처음과 끝부분에 대해 나의 생각을 논리정연하게 말을 했는데 그냥 듣기만 하고 끊어버리더라고 ... ? 거기서 진짜 답답해서 돌아버리는 줄 알았어 아무리 생각해도 무슨 생각으로 나를 이런식으로 방치하나 답이 안나오길래 그냥 그만하자고 했지근데 읽고씹고 바로 차단당해버렸다. 이틀이라는 시간이 지나고 나서 잡기도 했는데 사실 막 이사람이 아니면 안되겠다 싶은 것 보다는 그냥 너무 궁금해서 얼굴보고 이야기 좀 속터놓고 하고 싶었어 이 답답함이라도 해결하고 싶은 마음이였는데 전부 차단당하고 아무런 반응도 없고 이런적이 없었어서 당혹스럽고 답답해서 집까지 찾아갔음 뭐 결국 만나진 못했지만 그리고 나서 지금 2주라는 시간이 지났는데 가끔 지인들한테 내 안부도 묻고 아직 나에 대해 궁금해 하는거 같긴해 차단은 아직도 안풀렸고 ㅋㅋ 지금은 뭐 혼자서 이런저런 추리도 해보고 어느정도 정리가 되긴했는데 아직도 만나서 이야기나 해보고싶다. 나한테 이렇게 온갖 정성을 다해서 이해해주고 배려해준 사람 처음이라 미련아닌 미련남기도 하고 마침 오빠 만날때 주려고 시켰던 신발이 와서 이 신발이랑 편지나 써서 집앞에 놔볼까도 생각해봤는데 도대체 어떤식으로 다가가야 나랑 이야기를 해줄까 ? "
11314,"
나 isfj인데 나랑 잘맞는 베프들 다 나랑 같은 isfj임 개신기함 원래 같은 mbti랑은 다 잘맞나? "
11313,"
혹시 이런 칭찬은 마이너스 포인트려나..?팀플 같이 하는 잇프제녀가 진짜 꼼꼼하고 조에 헌신적이야되게 이런 모습 존경스럽고 본받고 싶더라고그래서 몇 번 카톡으로 열심히 사는 모습 대단하다 멋지다는 칭찬 했었어항상 돌아오는 답변이 엥?.. 나 열심히 안살아.. 전혀 아니야..이런 느낌들이라... 괜히 안해도 되는 말 했나 싶은 생각 들어서...아니겠지..? 어떤 뉘앙스로 받아들였을려나. 칭찬도 해본 사람이 잘하는거 같다. 담백한 칭찬 어떻게 해야할지 너무 어려워 ㅋㅋㅋㅋ ㅠ "
11310,"
일단 난 엔팁이고 눈팅하다가 엔팁 싫어하는 isfj가 많은 듯 해서 싫어하지 말아줬으면 해서 ㅋㅋ약자무리 짱 , 인싸무리 Wls< 이렇게 보이는거 일단 잘 본거 맞고 지 잘난맛에 사는게 오만해보이는 것도 그렇게 보일 수 있음 인정함무례하고 상대방기분 생각안하는건 그 사람이 예의 없는거지 mbti랑 무관하다고 생각함 상대적으로 많을 수는 있겠지내 경험상으로도 엔팁중에 눈찌푸려지는 애들 많이 봤고 어떤부분을 혐오하는지도 대충 공감함 나도 세상 혼자사는거 아니니까 고치려고 많이 노력했고 지금도 하는중임 근데 내 기준으로 약자무리 짱 , 인싸무리 Wls<이거 찔려서 변호하나만 하자면 난 다수랑 이야기하는 것보다 소수로 이야기하는게 편해서 1:1로 이야기할 때 좀더 텐션이 올라가는편임 음 사회성이라고 해야되나 좀 부족한편인거 같아서 예를들면 소수그룹에선 말하기 쉬운이야기들이 다수그룹에선 갑분싸 되는 경우가 있잖아 그게 타인시선으론 눈치없고 사회성 결여된 사람으로 보이는 듯 개인적으로 사회성의 가면을 쓰고 이야기하는 상황이 불편함 (이게 매너고 배려라고 생각 안하는 것은 아님)진지충소리 듣는 것도 싫고 그래서 눈치껏 가만히 있는거임 1.스몰토크가 잘 안된다 2.사회적으로 인정하는 보편적인 상황이라도 스스로 이해안되면 공감못한다결론은 엔팁 싫어하지 말아줘 그리고 mbti같은 결과가 나와도 전혀 다른 생각을 할 수 도 있고 서로 안맞는 점도 분명히 있다는점을 일반화당하는 상황을 내 오지랖으로는 참을 수 없었음 이런거보면 mbti가 신빙성이 있는거 같기도하고암튼 긴 글 읽어줘서 고마워 "
11308,"
잇프제 좋아하는 새끼들은 칭찬을 가벼운것부터 구체적인거까지 할것 단 능력칭찬도 좋지만 그 잇프제가 꼭필요하다는 필요에의한 칭찬을 매우좋아함  "
