number,content
4243,"
남자 잇티제가 톡 마무리할때 기회되면 봤음 좋겠다 하는데먼저 날짜 언제 되냐고 약속 잡는거 아니면관심 없는거라 보면 됨?(이성이고 안 친한 사이임-모임에서 세 번 봄)아님 먼저 날짜 잡는거 부담스러워서 말 안 꺼내기도 해?밥먹자고 해도 되는건지 모르겠네 "
4241,"
인간관계가 귀찮다고 해야하나.. 필요할때 빼곤 굳이 먼저 하진 않게되는듯 남들한테 내가 이기적으로 비춰질까  "
4239,"
난 잇티제는 아닌데 하루가 최대임 걍 연애에 별 관심이 없나봄- dc official App "
4238,"
뭔가 인생이 답답하다.  타인에 대한 믿음 부족인가. 아님 성격의 문제인가. 힘든 애길하면 나아질려나. 내가 듣기 싫은 애기 남한테도 하지 말자는 생각 때문인가. 뭔지 모르겠다. 답답해 그냥.   - dc official App "
4237,"
어디서 봤는데 ISTJ는 본인이 진짜 좋아한다고 느낄 때 너 좋아한다고 표현한다는데(물론 좋아한다 사랑한다고 말을 잘 못하기도 하고)연인하고 사귀고 얼마있다가 좋아한다고 직접 입에 올려봄?너네가 표현하는 애정표현은 뭐야?ISTJ랑 연애 초기인데 표현도 안하고 보자고도 안하고 연락도 먼저 안하고 지쳐서 물어봐 "
4234,"
직장상사분이신데잇티제이십니다.어쩜 일을 잘하시는지진짜 존경해요그리고 일 한없이 미루기만하는제가 얼마나 미우실까 죄송합니다 ㅠㅠ.. "
4231,"
아일랜드에 나온 그날임 ㄷㄷ 2005년 영화임  "
4230,"
오늘 중복이잖아? 초복 중복 말복에는 늘 만나서 저녁먹는단말이야 그럼 뭘 먹을지 어느정도 예상하고 계획했겠지? 이따 전화오면 오늘은 안먹고 집에있을거라고 할 예정 이것도 상상만해도 즐거움ㅋㅋㅋㅋㅋㅋ  "
4229,"
일단 내가 말하는 사랑은 애인과의 사랑임 만일 네가 그 사람이랑 결혼을 했다 가정하고사랑하는 사람과 결혼생활을 유지하려 노력하겠지만 다른사람을 사랑하게 되서 이 결혼을 유지할 수 없게 되면? 그러면 너의 선택은?  "
4228,"
ㅇㅇ "
4227,"
요즘 매일 원치도 않게 아침에 6시에서 6시30분 사이에 깨서 미칠거같음  밤엔 12~2시 사이에 잠  다시 자기에도 애매한 시간이라 그날 하루종일 피곤함  이거 노인들이 자주 그러지않냐  본인 20후반인데 체력이 갑자기 푹 내려옴  아침에 스트레칭 15~30분하고 저녁에 40분 근력운동함  영양제도 비타민c, 비타민d+칼슘+아연(얘는 지용성이라 하루권장량보다 반으로 복용함) 먹는데  왜 이렇게 딸리지...  너희들 수면습관 노하우나 영양제 뭐 먹음?  연령대 비슷한사람 많은거같아서 물어봄  "
4226,"
난 좋아하는 사람 앞에선 뚝딱대던데단지 경험의 차이인가..?다른 잇티제들은 어때? "
4225,"
매일 카톡할게 뭐 이리 많은거냐 문장길이도 길어서 더 많아보이는거같음 이렇게 글쓰기도 힘들겠다  - dc official App "
4224,"
상대방한테 너의 그 한마디가 너무 좋다라는걸 진짜 표현해주고 싶은데 그걸 잘 못하니까 개힘듦ㅋㅋㅋ  "
4223,"
음.. 손에안익음 난 천지인이나 써야되나봄  "
4222,"
나만 천지인쓰는거였어..? 20대 후반이긴 한데 쿼티는 자판 너무 작아서 불편하지 않아? 오타나면 어떡해 ㄷㄷ 어느자판을 쓰든 개인취향이겠지만 왜 다들 쿼티를 많이쓰는거지..?  "
4221,"
원래 사회있을때도  누가 뭐하자 할때 거절하고  그러니깐 점점 날 안찾겠지?  그럼 그때서야 왜 날 싫어하지 이러면서  걍 나혼자 생활하는게 맞구나 싶어서  걔네한텐 말안하고 그냥 모르게 빠져나오면서 살았음  그냥 성격이 내가 합법적인 선에서  활약하고 칭찬 못받으면 그냥 안해버림  물론 어디서던 열심히는 함 트집 잡히기 싫어서  근데 여긴 공부,능력 이딴거보다  걍 잡일, 사람 비위맞추기가 99프로니깐  이런 성격이 힘들더라  그냥 잘해줘도 철벽치고 왜 쟨 못끼지 이런 느낌 들게 만드는듯 사람들한테 여기선 고쳐보자고 한 3개월은 무례하게 해도  화낸티 안내고 바로 웃고 그랬는데  속이 썩는거같음  그래서 요샌 그냥 바쁘거나 무례하면 화난티가 나한테 나나봄 사람들이 다 화가 왜이리 나있다 하더라고 그러니 사람들이 좋아하진 않더라 모르겠다 내가 문제긴한데  그냥 혼자 사는게 맞는 사람인데 나는.. 여태 내가 알아서 떨어져 나가왔는데  여기선 나갈수가 없으니까 정신병 걸릴거같아   "
4220,"
이하 동문  "
4219,"
좀 씻는거나 정리정돈 이런거 신경 많이 쓰는거같음 맞냐 "
4218,"
본인 30살임.주변 천지인 키보드 쓰는 사람 거의 다 isfj istj임.ㅋㅋㅋㅋ 할 때' ㅋㅋㅋㄲㅋㄲ' 이런 ㄲ가 많음.또 'ᆢ '이것도많음다른유형은 다 쿼티고, 천지인 키보드 쓰는 사람 보려면40대 중반 까지 올라가야함 수고 "
4217,"
궁금한거 있으면 물어봥 저 밑에 자기객관화 덜 된 엔팁이랑 싸운글 있어서 민심 안 좋을거 같긴한데..;;- dc official App "
4216,"
1. 외모 2. 지식 3. 정치성향 4. 인생철학물건 살 때도 마음에 들어야 사는 것처럼 외모가 내 취향이어야 하고세상의 이치를 알아야 현명한 선택을 할 수 있으니 지식이 풍부해야 하고내 행복과 다른 사람의 행복이 충돌할 때 어떻게 해야 하는가 이것이 도덕이고도덕을 결정하는 게 정치라고 생각해.그리고 모든 사람은 궁극적으로 자신의 행복을 추구하는데행복을 극대화하고 고통을 최소화하는 게 대부분 사람들의 목표라고 본다.행복에는 주관성과 객관성이 공존하는데여기에서 주관성이 같아야 오래가는 관계가 될 수 있다.휴일에 집에 있어야 행복한 사람과 밖에 나가야 행복한 사람이 만나면 당연히 둘중 한 명은 고통스럽겠지.취미나 예술, 음식 이런것도 전부 주관성이 같아야함.꽤 오랫동안 고민하고 이렇게 결론내렸는데 어떰? "
4215,"
나랑 성격 비슷하고 나랑 생각 비슷하고 나랑 취미 비슷하고 나랑 행동 비슷한 사람 솔직히 취미가 같은 ISTJ두명 붙여놓으면  뭘 하던 천년만년 둘이서 재밌게 살것같음  "
설문,
4213,"
만나기로 약속 되어있음 구석에 숨어있다가 말없이 ""3분"" 늦게 나타날 예정 ㅋㅋ  "
4212,"
아일랜드 그날임 ㄷㄷ 2005년영화임 ​  "
4210,"
우리는 과 특성상 풀 대면은 아니고 하루에 한두시간 정도만 대면했는데 괜찮은 동기끼리 모여가지고 코로나 안 심할땐 놀러도 자주 가고 오늘은 아무것도 안하고 쉬면서 겜이나 해야지~ 하고 있는데 나오라고 하면 그냥 나감 더 돈독해지고 싶어서ㅋㅋㅋ 평소 같았으면 꿈도 못 꿨을 일인데ㅋㅋㅋ  "
4209,"
알게된지는 4개월 정도됐어.근데 초반엔 그냥저냥 지내다가.. 일주일에 한번은 만나야되는 모임이라 자주 마주치거든?그러다 난 호감이 생겨서 연락하다가 요근래 2번정도 데이트 제안을 했고 받아줘서 데이트 했단말이야. 그리구 데이트할때는 뭐라해야되지 날 대하는 태도나 표현이 엄청열심히고 살짝 친구간에는 하기어려운 스킨십이나 막 그런거 해주고 그래서 아 이거 살짝 썸인가?생각했어. 그래서 이번에 같이 영화보러가자고 제안했는데 이번주는 바빠서 안된다해서다음주는 어떻냐 물어보니까 영화관을 코로나 터지고 한번도 안갔데. 그래서 좀 그렇다고 거절당했는데여기서 내가 '아 나랑은 가기 싫나보구나' 생각하긴했어. 솔직히 인정하기싫어서 이렇게 글싸보는거긴해.참고로 나 isfp "
4208,"
난 욕을 1도 못함.예를들면 개, ㅈㄴ도 겁나로 씀그래서 가끔 유쾌하게 찰지게 욕하는 애들보면 욕을 적절하게쓰면 분위기를 풀어주기도하는구나 싶어서 부러움. "
4207,"
양치.안하고 ㄱ자겠음 "
4205,"
ㅇㅇ  "
4203,"
아일랜드 그날임 ㄷㄷ 2005년영화임  "
4202,"
이것도 고집이겠지?근데 난 이게 마음 편해 "
4201,"
전기세 비교하려고 이번달 참아보려했는데더위 먹은것 같다 몸 축축 쳐져서 맥주 마시러 왔어 "
4199,"
너무 좋아 또라이 같은면도 좋고 골때리는말하는거도 너무 귀여워 존나 나만 바라보고 철벽치는거도 개냥이같고 보수적이라 가끔 섹드립치면 뇌정지오고 당황하는거도 너무 귀여워 일하면서 빡친일 재잘재잘 말하는거도 나한테만 애처럼 구는거도 내가 별말안했는데 빵빵 터지는거도 키크고 이쁜데 내가 젤 좋다해주는거도..  낼 보러간다 보자마자 볼 깨물어야지  - dc official App "
4198,"
계획 없이 갑자기 저녁먹자고 할 예정 히히 상상만해도 신난다  "
4197,"
걍 istj랑 안 맞는 건가 아님 걍 걔 인성이 잘못된 건가 모르겠는데내가 무슨 말을 해도 지 말이 맞아야 됨계속 가르치려 들고 내 모든 가치관을 부정하고 있음 그냥 가스라이팅 당하는 기분너 나한테 이런 짓 했으니까 사과해라 이거 몇 번을 들었는지 모르겠음너무 고집세고 다 지 멋대로 해야 됨자기 사람들만 딱 챙기고 다른 사람은 거들떠 보지도 않음사회성 뒤진 게 누군데 나보고 사회성 기르래진짜 개싫다 "
4196,"
https://www.youtube.com/watch?v=zv4AK-WYbM4시티팝인데 인디겜성도 좀 묻어있어  "
4194,"
같은ixtj라 이성적일줄알았는디 이성적이고싶데 감정을 주체못하는 사람들이 많은거같다 급발진, 욕 너무많음  그걸 넷상에서도 그렇게 못하면 표출할데가 없다 하면서 정당화하고.. 그럼 사회에서 못할거 뒤에서 하는거아님? 앞뒤 달라서 너무싫음  물론 저런 급식같은애들말고 생각 제대로박힌 어른스러운 사람들도 있긴한데 분탕인지 타유형인지 진짜 인티젠지는 모르겠지만 여기에비해 너무 방구석 여포들이 많은거같다 자기랑 생각다르면 욕부터 박고, 자기유형 대단하다 자기 지적이다 자위하고 모쏠도 많은데 그걸 합리화하고..  다시 말하지만 다그런건 아닌데 그런사람이 많네  여긴 상대적으로 클린한듯  - dc official App "
4193,"
구체적으로 말하긴 그런데 회사에 나랑 친하게 지내는 나보다 직급 높은 여직원이 있음. 가끔 아침에 커피 마시면서 얘기함.  근데 요즘 헬스하는 얘길 많이함. 요즘 더워서 반팔입으니까 그 여직원이 어깨랑 팔을 자주 만짐.  난 별 이상한 느낌은 없었어. 꼭꼭 찌르는 게 아니라 남자들처럼 쮜어짜듯 만지는 건 좀 이상하다 생각.  나랑 입사동기인 중 나이는 좀 어린 여직원이 그걸 봤는데 나한테 방금 성추행 당한거라 하더라고. 나는 별 이상한 걸 못 느꼈거든. 어깨가 성감대도 아니고.  그래서 난 아니라고 그러고 동기 여자앤 맞다고 그러고 하다가 마지막에 동기 여자애가 ""앞으로는 엉덩이까지 만지라고 대주겠네"" 이러는거임.  근데 이 말이 정말 기분 나쁘더라고. 솔직히 어깨 팔 만지는 것보다 저 말이 훨씬 더 기분이 더러웠음.  어깨랑 팔 만지는 게 성추행 같냐 아님 저런 말 하는 게 성추행 같냐 난 그게 헷갈리네   - dc official App "
4192,"
속마음은 항상 estj인데  나이들면서 에너지도 떨어져서 밖에 나가기싫고...  너무 눈에 띄거나 나서거나 자기주장 강하면 ㅈ되는걸 알게되서 그런가  I가 강해지면서 사회적외향은 또 강해서 반반충에서 못 나옴   "
4191,"
입력한대로 결과값이 나온다면 진짜 좋을텐데 너무 많은 변수가 있어서 결과값은 다르게 나오고 내가 어떻게 할 수가 없는 영역이란 걸 알게되면 그것보다 더 좆같을 수가 없는 것 같음  "
4190,"
연애라든가 친구사이라든가  "
4189,"
다들 데이트 귀찮다는데나는 아직 안귀찮음맨날 보고 맨날 같이 있고 싶음콩깍지가 아직 안벗겨져서 그런가 "
4188,"
어릴때부터 궁금했던건데 대부분 사람들 매일 빨지도 않던데왜 매일 다른 옷을 입는거지? "
4187,"
-‘ㅋ’나 ‘ㅠ’ 같은 자음 거의 안 보임-잇티제갤인데 글 지분은 타 유형이 8할-잇티제들은 거의 댓글에 출현하거나 가끔 주기적으로 글 씀(근데 잇티제갤 외엔 절대 글도 댓글도 안 씀)-댓글 읽다 보면 온라인이란 걸 망각하게 될 때 있음(너무 현생 말투라서 다들)- dc official App "
4186,"
같이 16퍼스널리티 할 때 ISTJ나왔는데 너무 아닌거같아서 솔직히 MBTI에 사람 가두는거 안좋아하는 편인데 ISTJ가 이런 인간이 있을수 있나 싶어서 그냥 물어봄 1. 원나잇 등 밤문화 즐기고 성적 개방도 높음 2. 여행갈때 무계획으로 감(P인 내가 개빡칠정도의 무계획) 숙소랑 항공편만 정함 3. 술자리를 매우 좋아하지만 지 사람이다 싶은 사람들하고 가지는 자리만 좋아함 (회식 이런거 싫어함) 4. 책임지는거 싫어하지만 일할때는 대체로 성실하게 일하는 편. 일할때 효율 무지하게 따짐. 5. 효율을 따지다 보니까 굉장한 실리주의자. 6. 근데 딱히 일처리 할때 계획세워서 하는 스타일은 아닌거 같음 눈에 보이는 일거리가 있으면 닥치는 대로 한다는 느낌이 강함 7. MBTI 전혀 관심없고 요즘 인싸들 문화 이런거 관심 없고 본인 MBTI도 기억못하는거 같음 8. 근데 또 ISTJ 특징 읊어주면 지얘기라고 싱글벙글거림 9. 스스로의 지적 수준에 대한 자부심이 있음 10. 근데 되돼 같은 맞춤법 잘 틀림 나는 개인적으로 ISTP인거 같거든? 물론 얘의 MBTI가 나랑 얘의 친구관계에 어떤 영향을 미치지는 않지만 나는 친구들 사이에 조심해야 하는 그런걸 MBTI로 알아보는 편이라 여기 갤 사람들이랑 내 친구 성향이 좀 다른거같아서 물어봄 답변 많이많이 해줘  - dc official App "
4185,"
내 단점에대해서 아는게 좋다고 생각하는데 나랑 비슷한 사람들은 스스로 어떤점을 단점이라 생각하는지 궁금함.일단 내 단점은 현실적인 상황판단을하느라 나 자신에대한 감정을 무시하는 경우가 많은데 이게 습관이돼서 내 주관을 몰라서 표현을 못함. "
4183,"
intp랑 istj 사이인것같음  - dc official App "
4181,"
보상 이런건 없는데 찬물 샤워랑 선풍기로 버텨보려고 "
4179,"
잇티제는 잇티제가 읎음 타 유형 애들이 와서 고민상담하고 잇티제들은 댓글로만 등장함엣티제는 잇티제랑 비슷한 분위기지만 쬐끔 무서움... 말투나 분위기가 그냥 무서움... 적극적이어서 그런가 엔프피는 정신없을 줄 알았는데 차분해서 놀랐음. 근데 가끔 급발진하는 애들이 있음 인프피만큼은 아니지만 물타기 좀 있음인프피는 내가 생각했던 이미지대로 그림이나 음악 이런 글들이 많더라 그리고 물타기 있음 나머지 갤은 나랑 관련없는 유형들이라 안 가서 몰랑  "
4178,"
데이트하는거 귀찮음 할 일 해야하는데 일할 시간 줄어들어서 스트레스 받음  "
4177,"
Tmi야 "
4176,"
저 생각 자체가 좋아한다는 증거인가 인간적으로 좋게 생각하는걸 착각할 수도 있지 않을까.. 남이랑 사귀는 상상해보면 된다는데 그마저도 드는 감정이 싫음과 괜찮음의 반반임  "
4175,"
갤플 소소하게 귀엽네ㅋㅋㅋ  "
4174,"
본인 20대인데 사귀는 것도 아니고 썸도 아니라고 생각하는데나와 잇티제의 40~50대를 이야기함ㅋㅋㅋㅋ 쫌 커엽다?어떻게 반응해야해.. "
4173,"
보통 고민상담이 유형이 두 가지인데1. 공감해줘 징징2. 해결책이 필요해1번은 진짜 너무 싫음.내 걱정거리 떠올리면서 감정적으로 힘든 것도 싫은데해결책도 필요 없이 그냥 무지성 공감 원하는 거는괜히 평온한 내 감정까지 망가뜨리는 기분이라 극도로 혐오함.""나 힘드니까 너도 같이 힘들어해라"" 라고 강요하는 느낌?공감능력이 없거나 부족한게 아니라 불필요한 감정소모를 하기 싫은 것 뿐이라고..2번은 같이 해결책 찾고 도움 주는거라 괜찮음.이 경우에는 말 그대로 문제상황을 직시하고 그 해결책을 찾는거라 감정적으로 힘든 것도 없으니까.다만 이 경우엔 그렇게 나한테 해결책을 받아가서는싹 무시하고 자기 하고싶은대로 하면 좀 그렇긴 함.좋은결과면 그렇구나 하고 말지만맘대로 했다가 나쁜결과가 나오면""그럴거면 나한테 해결책은 왜 받아간거야? 시간 아깝게""이런 생각 들음. 그 이후론 굳이 고민상담 해와도 어 어 하고 대충 들어주고 넘김.너네는 어떠냐? "
4172,"
엣팁여자는 어땡엔팁두 "
