number,content
210,"
https://www.youtube.com/watch?v=ZcczzgFAIqI이거 해본다 ㅎ "
209,"
ㄹㅇ "
208,"
솔까 목적이 있는 거 아니면 사람만나는 재미 잘 모르겠음.성격이 좋은데 머리까지 좋아서 같이 있는 것만으로도 힘이 되어주는 사람이 간혹 있던데 그런 사람들 빼고.혼자서도 할 게 얼마나 많은데ㅋㅋ 굳이? "
207,"
경제관련 책읽으면 됨?  "
206,"
나가기는 귀찮고 집에마누있자니 외롭고... ㅅㅂ..  - dc official App "
205,"
미국 스탠포드대 의대 연구팀은 36명의 건강한 성인을 대상으로 발효식품 또는 고섬유질 식품이 포함된 10주 식이 임상시험을 실시한 결과 발효식품이 풍부한 식단은 장내 미생물군의 다양성을 향상시키고 염증을 줄이는 것으로 나타났다.이 같은 사실은 생명공학 저널 ‘셀’(Cell) 7월 12일 자에 발표.이번 연구에서는 발효식품과 고섬유질 식품이 장내 미생물군과 면역계에 서로 다른 영향을 미치는 것으로 밝혀졌다.다양한 발효 음식을 섭취하면 전반적으로 미생물 다양성이 향상되고, 더 많이 먹을수록 효과가 높아지는 것으로 나타났다.혈액 표본을 측정한 결과 19가지 염증성 단백질 수치도 줄어들었다.이 같은 결과는 발효식품 그룹에 배정된 모든 연구 참가자들에게서 일관되게 나타났다.이와는 대조적으로 콩과 식물, 씨앗, 통곡물, 견과류, 야채와 과일 등 고섬유질 식단 그룹에 배정된 참가자들에게서는 19가지 염증성 단백질 가운데 하나도 줄어들지 않았다.높은 섬유질이 더욱 폭넓게 유익한 효과를 미치고 미생물 다양성을 증가시킬 것으로 기대했으나, 데이터를 확인해 보니 짧은 기간 동안 증가된 섬유질 섭취만으로는 미생물군 다양성을 증가시키기가 불충분한 것으로 나타났다.고섬유질 식단은 사망률 감소와 관련이 있고, 발효식품 섭취는 체중 유지에 도움이 될 수 있으며, 당뇨병과 암 및 심혈관 질환 위험을 감소시킬 수 있다.이번 연구 결과는 또한 섬유질 섭취가 많을수록 대변 샘플에 더 많은 탄수화물이 포함됨으로써 장내 미생물군이 불완전하게 섬유 분해를 하는 것으로 나타났다. "
204,"
비오는 거 좋아하는데 ㅠ ㅠ "
203,"
보험 업계자율주행은 인간보다 운전을 잘함차대차 사고가 발생하는 일이 거의 없을 것임단기적으로 이익이 늘겠지만 보험에 대한 수요 자체가 줄어들 수 있음의료 업계응급 환자의 많은 부분이 자동차 사고에 의한 환자자동차 사고가 감소하면 병원의 수익도  감소정비 업계전기차와 자율주행이 보급되면 자동차의 고장도 줄어듬문제가 생긴 부품을 자동차가 실시간으로 보고하기 때문에 선제적 수리도 가능자동차 공유 업계자동차 공유 시작의 치열한 각축전이 예상호텔 산업자율주행차는 이동 중에 탑승자가 휴식을 취할 수 있음여행자들이 호텔을 필요로 하지 않게 될 수 있으며이런 여행자들을 위한 휴게소 식당들의 변화가 예상됨항공 업계국내선 비행기는 탑승과 다른 교통 수단으로의 환승이 필요함비슷한 시간이 소요된다면 자율주행 대신 비행기를 이용할 이유가 없어짐원하는 시간에 원하는 장소에서 출발할 수 있고, 차 안에서 잠도 자고 영화도 볼 수 있음부동산 업계역세권의 영향력이 사라질 수 있음부동산 시세에 가장 많은 영향을 미치는 것은 도심 진입이 용이한 교통이 될 수 있음엔터테인먼트와 광고 업계차 안에서 엔터테인먼트를 소비하는 시간이 필연적으로 늘어나게 되어 있음정교하게 타겟팅 된 광고 산업도 성장할 전망 "
202,"
하 전나 미장 캐쉬우드 ㅅㅂㄹ 살맛안나네  - dc official App "
201,"
환률이 1달러당 800원 하던 시기당시 서울의 노른자 땅 아파트 가격 8, 9억8억짜리 집을 가졌다면 백만장자가 되는 상황한국에 백만장자가 이렇게 많다는 것이 이상하기 때문에국내 자산 가격이 가치에 비해 거품이 많다고 판단하고 달러를 매수얼마 후 달러가 1,400원까지 상승 3,400만원의 자산이 6천만원이 됨IMF 발발대부분 회사의 주가가 폭락하는 가운데 자본주의가 존재하는 한 증권업은 존재할 것이라고 판단1200원에 증권 관련주 매수 하지만 1,200원에 산 주식이 600원까지 폭락, 그래도 돈이 생기면 계속 매수3, 4년을 보며 투자했는데 두 달 후 12,000원이 됨IMF가 끝나고 6천만원이 60억이 되었음이후 2개의 홈쇼핑 회사가 등장인터넷은 초창기인 시점누군가가 배송을 담당할 것이라고 판단 택배업을 하고 있는 한진 매수60억이 얼마 후 150억이 됨이 사람이 대단한 것은 돈을 많이 벌었다는 것도 있지만그 과정에서 직관과 논리적 판단을 적절하게 잘 이용했다는 것에 있음그리고 결과적으로 우리나라에 도움이 되는 방향으로 투자가 이루어졌음 "
200,"
자율주행 및 안전운전 관련 솔루션을 만드는 앱티브라는 회사와 현대차가 반반(2조 4천억씩) 내서모셔널이라는 자율주행 전문 회사를 만듬모 회사인 앱티브는 2015년 업계 최초 완전자율주행으로 미국 대륙 횡단에 성공2016년에는 싱가포르에서 세계 최초로 로보택시 시범사업을 시작함2018년부터 지금까지 라스베이거스에서 로보택시 서비스를 10만회 이상 제공현재 레벨 4 수준의 자율주행 기술을 개발하고 상용화를 추진하고 있음2022년에는 로보택시 및 모빌리티 사업자에 자율주행 시스템과 지원 기술을 공급할 계획 "
199,"
손으로 옹기토를 움켜쥐며 흙을 느끼는 거야.  "
198,"
https://youtu.be/grVl-YmYPDE카메라만으로 이게 되네?레이더와 라이다를 가지고 열심히 개발하던 회사들 어쩌누 "
197,"
기존 풍력 발전기의 문제만들기 위해 들어가는 자원의 양이 상당함저음의 소리가 사람에게 안 좋은 영향을 주기 때문에 외딴 곳에 설치해야 함설치 시 자연 훼손이 불가피함하늘을 나는 동물들이 날개에 맞아 죽는 일도 많음이런 문제를 해결하기 위해 스페인 기업인 '볼텍스 블레이드리스'사가 야구 배트 모양의 발전기를 개발공기가 지나가면서 봉을 진동시키는 에너지로 발전회전하는 부품이 없기 때문에 제작 비용이 매우 쌈기존에 비해 건설 비용은 53%, 운용 비용은 51% 절감할 수 있고 유지비는 80% 탄소배출량은 40% 줄일 수 있다고 함발전량은 기존에 비해 30% 낮지만 같은 면적에 더 많은 발전기를 설치할 수 있음 "
196,"
전기차냐 수소차냐 말이 많지만기본적으로 대형차나 군용차 선박 비행기는 전기만으로 움직이기 어려움특히 군용차가 전시에 충전을 한다는 것은 말도 안됨수소연료전지는 도요타와 현대차가 짱 먹고 있음관련 산업이 한국과 일본 중심으로 발전할 것이라는 것은 거의 확실할 것 같음그래서 난 탄소섬유 만드는 회사 주식을 하나 보유하고 있음 "
195,"
코로나때문에 항공이랑 중공업 개박살 났다길래 예전에 한국항공우주랑 호랑이200중공업 샀음. 올랐다 내렸다 하는데도 계속 갖고 있는데 장기투자 해도 좋을 분야일까? 중공업이랑 항공우주. 많이 올라서 팔고는 싶지만, 우리나라가 약한 부분이라 발전 가능성이 많은 분야라고 생각해서. "
194,"
영국 정부가 랍스터, 새우 등의 갑각류와 문어, 오징어 등 두족류도 통증을 느낄 수 있다는동물권단체의 주장을 받아들여 이들을 산 채로 삶는 행위를 금지할 것이라고 보도강화된 동물복지법 개정안이 의회를 통과하면 식당에서 살아있는 상태로 삼거나 끓이는 행위가 금지됨영국수의학협회""해양생물을 요리하기 전 반드시 기절시킨 후 고통을 최소화해야 한다""""산채로 끓는 물에 들어갈 경우 숨이 끊길 때까지 최소 3분, 최대 15분 동안 극심한 고통을 느낄 수 있다""""이는 연구로 밝혀진 사실이고 불필요한 고문""스위스는 2018년 세계 최초로 갑각류가 의식이 있는 상태에서 끓는 물에 넣는 요리법을 금지노르웨이, 뉴질랜드, 오스트리아와 호주 일부 주가 그 뒤를 따랐다.조리 전에 기절시켜야 하고, 기절시키는 방법도 전기 충격과 같은 제한적 방법만 허용된다. "
193,"
4차 산업혁명과 자율주행 자동차 시장이 성장함에 따라 이미지 센서 시장도 폭발적으로 성장할 것으로 기대일반 이미지 센서 시장의 1위는 소니, 2위는 삼성차량용 이미지 센서 시장은 소니가 독점하다시피 하고 있고 뒤늦게 삼성이 진출한 것임차량용 이미지 센서는 향후 로봇 기술에도 적용될 수 있음.차량용 이미지센서는 운전자의 안전과 직결되기 때문에 
온도, 습도와 같은 환경적 요인의 변화에서도 안정적인 성능을 유지해야 함. 
따라서 어느 정도 진입장벽이 있는 분야라고 생각됨.삼성전자가 이번에 선보인 ‘이이소셀 오토 4AC’는 차량 내부에서 외부를 확인할 수 있는 서라운드 뷰와 후방카메라에 탑재 됨이미지 센서 시장은 2024년까지 연 평균 6.8% 성장할 것으로 기대되지만 차량용 이미지센서 시장은 11.0% 성장할 것으로 기대됨 "
192,"
내가 로또 당첨된 사람 인터뷰를 본 적이 있는데로또에 당첨되면 남에게 그 사실을 말하고 싶은 욕구가 예상 외로 너무 크고그것을 참는 것이 생각보다 너무 힘들다고 하더군그러다 한 명에게 말하면 그 한 명도 같은 고통에 시달리게 되고 결국 주변 사람들이 다 알게 된다고 함초능력이 생겨도 비슷한 상황이 벌어지지 않을까?이 사실을 남이 알게 되면 상당히 귀찮은 상황이 많이 발생할 것이고티를 안 내면 모처럼 생긴 능력이 또 너무 아깝고...여러분들은 어떻게 행동할 것인지 의견을 듣고 싶음 "
191,"
https://www.youtube.com/watch?v=M6HM-SdgYPA "
186,"
코로나에 최저임금 상승에 자영업자들 버틸 수 있긴 한 건가?치킨 배달 시키면 3만원 찍는 날 곧 올 것 같다 "
182,"
나는 어릴 때 적어 놓은 쪽팔리는 글들 많은데 "
180,"
아 ㄹㅇ 자살마엽네  - dc official App "
179,"
갤러리가 떠블  "
178,"
ㅋㅋ 이주만인듯 "
177,"
와사비맛 땅콩도 있지만 아몬드가 진리 "
175,"
 - dc official App "
173,"
사실 나라도 안 쓰면 하루에 글 하나도 안 올라올 것 같아서 의무감으로 글 쓰고 있음어떤 주제로 글을 써야 사람들이 관심을 보일지도 모르겠고 막막함다들 생각하는 바가 있으면 말해줬으면 좋겠음 "
172,"
만 55세부터 만 59세인 1962년 1월 1일생부터 1966년 12월 31일 출생자들에 한해서 접종 사전 예약이 12일부터 17일 오후 6시까지 진행될 예정입니다. 백신 사접 접종은 매번 오픈만 바로 예약이 끝나기 때문에, 12일 내로 신청하는 것을 권해드립니다.​7월 초부터 갑작스럽게 확진자가 1천명씩 증가하면서 연세가 있으신 분들은 사전에 백신 접종을 취하고 코로나로부터 예방하는 것이 필요합니다. 하단에 보이는 배너를 클릭하시면 실시간으로 코로나 백신 접종 사전 예약 방법을 확인할 수 있습니다.​12일부터 군 입영 예정자 대상도 가능합니다. 징집졍, 모집병, 부사관 후보생들도 신청합니다. 다만, 입영 전 접종은 의무사항이 아닌 희망자만 백신을 신청하면 됩니다.​코로나 백신 접종 사전 예약 방법🔽🔽🔽🔽🔽🔽🔽🔽🔽🔽🔽🔽🔽>> 50대 코로나 백신 사전 예약 <<50대 코로나 백신 사전 접종 예약 55세 코로나 백신 사전 접종 예약 56세 코로나 백신 사전 접종 예약 57세 코로나 백신 사전 접종 예약 58세 코로나 백신 사전 접종 예약 59세 코로나 백신 사전 접종 예약 60세 코로나 백신 사전 접종 예약50대 코로나 백신 사전 접종 예약 55세 코로나 백신 사전 접종 예약 56세 코로나 백신 사전 접종 예약 57세 코로나 백신 사전 접종 예약 58세 코로나 백신 사전 접종 예약 59세 코로나 백신 사전 접종 예약 60세 코로나 백신 사전 접종 예약 50대 코로나 백신 사전 접종 예약 55세 코로나 백신 사전 접종 예약 56세 코로나 백신 사전 접종 예약 57세 코로나 백신 사전 접종 예약 58세 코로나 백신 사전 접종 예약 59세 코로나 백신 사전 접종 예약 60세 코로나 백신 사전 접종 예약 50대 코로나 백신 사전 접종 예약 55세 코로나 백신 사전 접종 예약 56세 코로나 백신 사전 접종 예약 57세 코로나 백신 사전 접종 예약 58세 코로나 백신 사전 접종 예약 59세 코로나 백신 사전 접종 예약 60세 코로나 백신 사전 접종 예약 50대 코로나 백신 사전 접종 예약 55세 코로나 백신 사전 접종 예약 56세 코로나 백신 사전 접종 예약 57세 코로나 백신 사전 접종 예약 58세 코로나 백신 사전 접종 예약 59세 코로나 백신 사전 접종 예약 60세 코로나 백신 사전 접종 예약 50대 코로나 백신 사전 접종 예약 55세 코로나 백신 사전 접종 예약 56세 코로나 백신 사전 접종 예약 57세 코로나 백신 사전 접종 예약 58세 코로나 백신 사전 접종 예약 59세 코로나 백신 사전 접종 예약 60세 코로나 백신 사전 접종 예약 50대 코로나 백신 사전 접종 예약 55세 코로나 백신 사전 접종 예약 56세 코로나 백신 사전 접종 예약 57세 코로나 백신 사전 접종 예약 58세 코로나 백신 사전 접종 예약 59세 코로나 백신 사전 접종 예약 60세 코로나 백신 사전 접종 예약  "
171,"
인티제처럼 짝퉁이 많음사진처럼 노란 눈은 러시안 블루가 아님 "
170,"
온순하고 조용하며 한 번 마음을 열면 고양이 답지 않게 주인의 마음을 잘 위로한다고 함볼매인 츤데레 "
169,"
본인 러시안블루 좋아함고고한 자태와 진중해 보이는 느낌이 좋음근데 털 치우는 일 귀찮을 것 같아서 직접 키우지는 못 하겠음 "
167,"
예전에 건선에 바르려고 산건데 바로 나아서 쓸 데가 없었던 비판텐 어제 구냥 머리감고 머리카락에 발랐더니 머릿결 좋아지길래 ㅋㅋㅋ 앞으로 헤어 에센스로 쓸 예정 .알아보니 덱스판테놀이 피부 외에도 머리카락, 손톱 강화에도 작용한다네 ㅋㅋㅋㅋㅋ 굿 ㅋㅋㅋ 직관적으로 쓰임새를 알아버린 본인 ㅎ "
166,"
논문에 있는 내용https://www.kci.go.kr/kciportal/landing/article.kci?arti_id=ART001779014비행은 표본집단에서의 비행청소년 숫자고 일반은 일반청소년 숫자주목할 점 INTJ와 ENTJ는 비행 청소년 0명(지독한 것들)외향형과 내향형으로 구분하면 비행청소년은 외향형으로 치우치는 경향이 있음인식형과 판단형으로 나누면 인식형에서 비행청소년이 많음S와 N에서는 S의 경우가 더 많음결론비행청소년 집단에서 가장 높은 빈도를 가진 유형은 ESTP(29%) ESFP)23%) ENFP(18%)순이고 이 유형을 합산하면 과반 이상의 수치INTJ는 웬만하면 집 밖으로 나가지 않음 "
164,"
ㅎㅎ  "
163,"
유리문어(glass octopus)투명한 몸을 이용해 사냥을 하거나 반대로 포식자를 피함눈이 거의 직사각형 형태잡힌 것이 거의 없어 연구된 자료도 없는 수수께끼의 두족류 "
162,"
약간 피곤할때 한입 들이키면 눈이 번뜩 뜨임 ㅋㅋㅋ "
161,"
intj들은 모솔이 많지않을까ㅜ싶음  - dc official App "
160,"
유전자의 용량은 1기가 바이트 정도유전자의 정보만으로는 환경에 적응하기 어려움이런 이유로 유전자가 만들어 낸 것이 뇌뇌는 유전자보다 훨씬 많은 정보를 처리할 수 있고 적응할 수 있음뇌는 적극적으로 환경에 상호작용 하기 위해서 존재.뇌는 사물을 볼 때 어느 정도 편견을 가지고 봄예를 들면 우리는 망막을 통해 세상을 보기 때문에 2차원으로 보지만 
뇌는 이를 그대로 받아들이지 않고  이것을 3차원으로 해석함뇌에는 이미 유전적으로 만들어진 수 많은 고정관념들이 있음.뇌는 사실이 아닌 것을 통해 진실에 접근하는 방법론을 사용.그러나 이런 고정관념들이 항상 정확한 것이 아님뇌가 어떻게 정보를 만들어내고 우리의 인생을 조종하는지 알아야 할 필요가 있음.뇌에는 기본적으로 어떤 사물에 어떻게 반응해야 하는지 프로그래밍 돼 있음그림은 뇌가 자동적으로 사물을 구분하는 방법우리가 뭔지 몰라서 탐구를 하는 것들은 모두 중립사물에 들어감 나머지는 뇌가 알기 때문에 자동으로 처리함본능에 맞게 프로그래밍 된 행동으로 반응하는 것을 고정행동 패턴이라고 함.알기 때문에 하는 당연한 행동이 사회적으로 부적절한 행동일 수 있음.예를 들면 먹을 것이 있어서 먹었는데 남이 소유한 물건일 경우.자연계에는 사기가 많기 때문에 고정행동 패턴으로만으로는 생존이 어려움.신호를 감지하고 본능에 이끌려 갔지만 포식자가 내는 신호일 수 있음.이에 대처하는 방법으로 만들어진 것이 중립사물에 대한 호기심.중립사물에 대한 호기심이 창의력으로 연결되고 결국 생존과 적응에 도움이 됨.일반적으로 어린 동물은 호기심이 많고 나이가 들수록 호기심이 사라짐.나에겐 특별한 재능이 없다단지 모든 것에 열렬한 호기심을 가질 뿐이다.-아인슈타인참고 유튜브https://youtu.be/XQ3tJbxI1Kc "
159,"
이 노래를 들으면 영화를 보는 기분이 들어요눈앞에 탁 트인 서걱거리는 바람이 부는 채도 낮은 공허한 슬픈 주황빛 암석 땅에 마른 풀들이 보여요짚색 수염 남자https://www.youtube.com/watch?v=4mJayYlfcWo "
158,"
https://youtu.be/ap4i1RWMcJA생애 첫 번째 작품 완성제대로 다루는 악기 하나 없는 내가 작곡을 하다니 감동 ㅠ ㅠ "
156,"
태양을 지름을 3미터 크기로 축소한다면이 스케일에서 지구와 태양의 거리는 300미터지구의 크기는 포도 알갱이 크기태양계의 끝은 10킬로미터달과 지구의 거리는 한 팔 길이만큼달의 크기는 콩알화성은 달보다 200배 더 멀리 있음태양계 전체를 거실 안에 모두 집어 넣는다고 하면이 스케일에서 태양은 1밀리미터목성은 0.1밀리미터 이하우주는 실제로 놀라울 정도로 텅 비어 있음 "
155,"
밴드랩이라는 사이트인데 별도의 프로그램 설치 없이 사용할 수 있는 것 같음https://www.bandlab.com/feed/trendinghttps://youtu.be/LDk1FQh3olU이건 기초강좌그림을 책으로 배운 본인 작곡은 유튜브로 배워보겠음 "
153,"
ㅋㅋ 남을 바꾸려고 설계한 글인데 내가 감동이누 ㅋㅋㅋ "
152,"
mbti를 통해 더 많은 사람들을 이해 하고 서로에게 도움을 받을 수 있을 것이라 생각했는데각자가 가진 약점들이 너무 커서 실망만 계속 하게 되는 군선의를 가진 사람들은 너무나 어리석고세상을 아는 듯 한 사람들은 너무나 영악하고아무튼 씁쓸하군 "
151,"
전에는 마트라도 다녔는데요즘은 쿠팡 마켓컬리에서 다 사니더욱 더 차 쓸 일이 없네 "
150,"
달까지의 거리는 38만 킬로미터아폴로호가 착륙했던 세 지점에 옷가방 정도 크기의 거울을 놓아 두었고 
뉴멕시코에 있는 3.5미터 망원경이 거대한 레이저 포인터로 이용되어 
빛이 갔다가 돌아오는 시간을 구해 달까지의 거리를 측정빛이 돌아오는데 걸리는 시간은 2.5초달에 쏘아진 레이저는 빛이 퍼지는 성질 때문에 1,000조 개의 광자들 중 1개만 돌아옴달에 도착한 사람들은 2.5초씩 지연되는 통신을 하게 됨달은 엄청난 무게의 바닷물을 끌어당겨 해수면 높이를 1~2미터 정도 높일 수 있음달의 중력이 인간에게 미치는 힘은 미미달이 아기에게 영향을 주는 중력은 아기를 안고 있는 엄마의 중력에 비하면 미미한 수준(엄마쪽이 1,000만배 더 크다)워싱턴대학 생명공학과 교수인 에릭 슈들러는 보름달이 사람의 행동에 미치는 영향을 연구한 75개의 연구 결과를 검토이중 65개의 연구가 통계적으로 아무런 의미가 없었고, 관련 있어 보이는 10개의 연구들은 표본의 수가 너무 적거나 방법적으로 의문이 있는 것들이었음.아폴로 11호는 착륙 예정지에서 6킬로미터 떨어진 바위투성이 벌판으로 향하고 있었고 조종사 닐 암스트롱은 컴퓨터 대신 이를 조종하여 연료가 바닥나기 25초 전에 달착륙선을 착륙시켰음미국인 중 6퍼센트 정도는 인류가 달에 간 적이 없다고 믿고 있음 "
149,"
https://youtu.be/IlhZI8ohrTg 피드백 해주실 분은 해주셔도 고맙습니다  - dc official App "
148,"
https://youtu.be/Y6sjtVNhq2U이승윤이라는 가수의 게인 주의라는 곡제목에 나오는 게인도 신호 증폭을 표시하는 말이고가사 중에헤이 미스터 갤럭시 뭐 그리 혼자 빛나고 있어착각은 말랬지널 우리가 지탱하고 있어별과 별 사이엔 어둠이 더 많아라는 부분이 있는데 팬들이 만들어준 tv스타를 은하에 비유한 것 같기도 하고중력과 별에 대한 이해가 시적으로 표현되어서 좋음 "
146,"
너무 재미나잖아 "
145,"
 "
143,"
이전에 있던 갤러리 없어짐? 개념글 구경하러 오니까 없어진듯?  - dc official App "
142,"
굿 ㅎㅎ "
140,"
바이오 & 헬스케어코로나로 인해 전 인류가 건강에 대한 공포를 느끼고 있는 상황.원격의료와 관련된 기업들에 투자 자금이 몰리고 있음.상황의 정상화와 상관 없이 사람들이 몰리지 않는 곳에서 진단을 받고 싶어하는 수요가 늘 것으로 판단.금융지금까지 금융시장에서 힘을 발휘한 것은 거대 자금
하지만 거대 자금 역시 개인들의 자금이 모여서 만들어진 자금.앞으로 금융이  AI 빅데이터와 융합이 되면서 개인이 원하는 맞춤형 서비스가 가능해짐.이로인해 거대 자금 중심의 금융이 개인 중심의 금융으로 변화.컨텐츠단순한 플랫폼 기업보다는 컨텐츠를 보유하고 있는 기업에 주목해야함.보고 듣는 컨텐츠에서 증강현실 쪽으로 이동(메타 버스)가상현실, 게임 산업, 엔터 산업에 주목모빌리티자율주행 기술이 발전하면서 이동수단 내에서 발생할 수 있는 경험이 달라짐.수소 연료전지나 배터리의 산업도 발전하면서 이전에 있었던 스마트폰 혁명과 같은 현상이 발생할 수 있음. "
139,"
근데 사용자가 없다 그냥 식물성분 갤러리로 바꿀 걸 그랬다 "
138,"
우리의 친구 "
137,"
https://youtu.be/uHYWiVadRRk연습을 얼마나 했을까 "
136,"
이거 하느라 잘 시간 넘겼네 ㅋㅋ굿밤 "
135,"
전에 아쿠아맨 선으로만 그렸던 건데 ai 돌리니까 이렇게 나왔음 "
134,"
오; 개신기하다 "
131,"
https://youtu.be/Me08REMDEFs조으다 "
130,"
너무무섭따 ㄷㄷㄷ "
129,"
infj인프제들은 머리에 떠오르는 안 좋은 생각을 말하지 않기 위해 상당한 에너지를 쓰고 있는 것으로 보임익명이 보장된 인터넷 공간에서도 이러한 노력을 한다는 점이 흥미로움생각을 논리적으로 하는 것은 확실히 약하다는 느낌을 받았음inpt인팁들의 특징은 머리에 떠오르는 생각을 남이 자기를 어떻게 생각하건 말건 상관없이 글로 쓰는 것 같음현실에서는 조용한 사람들이라고 하는 것 보면 현실에서 억눌렸던 것이 넷 상에서 폭발하는 것 같음좋은 점은 많은 생각들이 담긴 다양한 글들이 올라와서 재미 있고 그런 점 때문에 타 유형들도 많이 놀러 오는 것 같음짤이 들어간 글이 많고 직접 그린 그림도 올리는데 아직 잘 그린 그림은 못 봤음 "
127,"
허리도 같이 받았는데 아픈것도 아픈건데 누를 때마다 간지러워서 참느라 넘 힘들었음ㅋㅋㅋ  "
126,"
박테리아는 자율 운동으로 농도가 더 높은 포도당을 향해 이동.포스텍은 이같은 생체 자율 운동을 모방해 인공적인 움직임을 구현하는 나노모터를 개발했다고 6일 밝혔다.나노 규모의 장치는 세포 내에서 약물 전달, 정밀한 세포 조작, 바이오센서 등 다양한 분야에 쓰인다. 연구팀은 둥지 안에 있는 달걀 형태와 유사한 금·백금 기반 나노 구조를 도입. 나노입자 내부의 동적 움직임을 제한하는 방식으로 다중 촉매 기능을 지닌 나노모터를 용액 내에서 합성.합성된 나노모터는 포도당을 연료로 사용해 브라운 운동을 극복하고 방향성 있는 움직임을 보였다.브라운 운동은 액체나 기체 등 유체 속에서 입자가 불규칙적으로 움직이는 현상이다.향후 의료 진단, 치료용 나노 소자를 개발하는 데 유용할 것으로 기대기사 참고 https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=105&sid2=228&oid=584&aid=0000014985 "
