number,content
192585,"
미식축구 자체가 미국인 외에는 크게 흥미를 못 느끼겠지만 압도적인 1등인 사람의 얘기는제법 흥미로울수도 있을것같음.먼저, 미식축구(NFL)에 대해서.미국 4대리그 중 압도적인 1등일뿐만 아니라 슈퍼볼(미식축구 결승전)은공휴일이 될정도의 인기임단지 미국 내 국민스포츠란 이유로 전세계 스포츠리그를 압살하는 규모임.또한 엄청난 신체능력을 기반으로 하기때문에 우스갯말로 NFL 드래프트에서 떨어진 사람들이 NBA,MLB에 간다고 할 정도로 탈인간 수준인 사람들이 모이는 리그임.이러한 씹괴수들의 사이에서 압도적인 넘버원 북미역사상 모든 스포츠 통틀어 최고의 스타가 있는데 바로 ""톰 브래디""어느정도의 선수냐하면 그 규모가 큰 NFL이 슈퍼볼 체제로 바뀐지 대략 50년정도가 되었는데최다 우승팀 2개가 6회임. 근데 톰 브래디의 우승횟수는 7회.리그 안에 톰 브래디보다 우승을 많이해본 ""팀""이 없을 정도인데 최다우승 6회인 팀중 한개의 팀(사진의 유니폼입은팀)에서 6회의 우승을 견인한 사람임.이 사람의 포지션은 ""쿼터백""이란 포지션인데 미식축구는 그야말로 쿼터백 혼자 다해쳐먹을수있는 스포츠이기도함. 미국의 영화나 드라마에서 나오는 고등학교 대학교 불리들은 대부분 쿼터백으로 묘사할만큼 쿼터백이란 존재 자체가 엄청난 씹능력자임 쿼터백에 대한 설명인데 미식축구는 유난히 전술이 많음. 신입선수들이 팀에 처음 들어와서 받는 전술 관련 책의 두께가전화번호부일만큼인데 쿼터백은 그걸 모조리 몽땅 외우고 경기장안에서 감독과 코치의 요구대로 전술을 수행해야함.그야말로 경기장위의 사령관이자 감독이고 코치 그 자체임.쿼터백은 보통 달리는 선수들에게 공을 뿌려주는 역할을함위와 같이 개씹난전인 상황에서도 전술대로 움직여주는 러너들에게 정확한 패스를 뿌려주는 것이 주 임무임그만큼 쿼터백은 미식축구에서 존나게 중요한 역할을 수행하기 때문에 쿼터백의 공을 뺏는것이 중요함 그렇기 때문에 이러한 라인맨이라고 불리는 개씹떡대들이 휘슬 울리자마자 달려든다.라인맨들의 평균스팩은 190cm 130kg이기 때문에 쿼터백의 기본 요건 또한190cm가 넘어야할 정도임이러한 쿼터백들의 전설이 바로 톰 브래디이번에 옮긴 팀인 템파베이 벅스에서 우승을 이뤄냈는데이 팀은 별 볼일 없는 팀이였고 아무리 톰브래디라 하더라도 우승 시키는 것은 불가능하다는 평이압도적일 정도였음에도 시발 우승시켜버림NFL 역사상 슈퍼볼(슈퍼볼은 결승전임)을 홈에서 우승한 팀이 하나도 없었는데톰 브래디가 그걸 해내버림그냥 시발 아무도 반박 못하는 GOAT임  "
192584,"
왜죠?- dc official App "
192583,"
엔팁 관심 끌려면 어캐해야 되누? 고민이다.  - dc official App "
192582,"
 "
192581,
192580,"
한국언제나와양 "
192579,"
얘 머하냐?? "
192578,"
약간 새하야면서도 조금 구우면  태닝한것마냥 어두워지는 여린 표면 말랑말랑하고 쫀득쫀득하니 부드러운 살결을 주물거리는듯한 식감 적당히 짭쪼름하고 우유의 담백한맛이 감도는 풍미까지 시발 진짜 존나 야하네  "
192577,"
주딱 헌정 리뷰피자마루 1Kg 치즈핵폭탄요론 느낌임지난번에 500g 치즈폭탄 흡족하여 욕심 냈다가 낭패 봄치즈 주체가 안돼서 양손 다 써야 함짜느끼해김치없이 사는 본인도 힘들만큼 느끼함치즈에 환장한 사람만 도전하셈500g 짜리는 ㄹㅇ 맛있음 "
192576,"
누나생일이라고 지인들이 깊콘 줫나줘서 근 이틀간 존나 치킨에 뭐에 존나 처먹는중 누나생일은 곧 내생일이다  - dc official App "
192575,"
산악회 씹프피 절벽에서 밀어버린 썰 푼다 아들내미 진성 P라 게으르다고 줘팼다가 줘팸당했다 18) 흔들바위 위에서 야스한 썰 푼다 18) 옆집 할카스랑 사귀게 됐다 도움)엔붕이 자식새끼들이 상속 빨리 받겠다고 암살모의하는데 어떡하냐 엔붕이 벽에 문지른 배변 인증한다 내나이 48 주름 이정도면 ㅁㅌㅊ? 디씨가 40대 커뮤니티가 되면 웃기긴 하겠노  "
192574,"
방에 모기가 신출귀몰하게 여기있다 저기있다 동해번쩍 서해번쩍 교란작전 씹오져서 뭐이리 빠르지 했는데,,,,,두마리였다- dc official App "
192573,"
스미스 머신과 달콤한 가슴 고립 데이트 하고왔는데 이게 머선일이고 "
192572,"
환갑잔치에 부를 친구들이 없다....​ 인생 ㅁㅌㅊ? ​라고쓰면 념글이냐  "
192571,"
같이 맞춰 보자고 사람 불러 놓고 연습이 하나도 안 돼 있으면 어떡하노 겨우 끊고 있던 담배 땡긴다 그아아아아아악  - dc official App "
192570,"
니애미씨발 쎅쓰쎅쓰 보지털 "
192569,"
라는 글을 보게되는건가여 "
192568,"
안그럼 내가 죽어버릴 것만 같다  "
192567,"
감정적으로 대응하게 되는데 왜이런거냐 정신병인가  "
192566,"
우린 방탕소년단이다 우하하  "
192565,"
거기 념글에서 아동성범죄자새끼 썰만 3개봄  - dc official App "
192564,"
엠넷에서 초반부터 하나씩 쫙 보여주는거 보고있는데대충 내가 학생때라 기억하는게피땀눈물때가 젤 확뜬거 같거든근데 그 전 무대들인상남자 불타오르네 요런거 보니까그냥 일반적인 남자 아이돌이랑 다를게 없더라ㅈㄴ잘생긴지도 몰겟고, ㅈㄴ 멋져보이지도 않고, 춤은 ㅈㄴ 열심히 춤, 옷도 그냥 반팔에 머리도 촌스러움, 멸치같고 ㅋㅋㅋ불타오르네랑 피땀눈물이 같은 2016년인데두개의 퀄리티가 ㅈㄴ 다름피땀눈물 시작하는데 벌써 초보가 아님일단 옷이 멋져지니까 애들 인물이 쫙 살더라머리도 막 색 들어가고 화장도 진해진듯애들이 멋져 보이니까 춤이랑 노래 다 멋져보임그 이후로는 이제 봄날, Dna, fake love … 가면서 엄청 떳지그래서 느낀게1. 남자는 좀 꾸며야 잘생겨 진다는 것2. 여유가 생겨야 한다는것3. 1,2가 몸에 베어야 한다는것4. 123이 제대로 되려면 돈이 필요하다는것5. 이 모든 것이 한번에 안된다는 것최소 2년 이상 가꿔야 하는듯 그런 의미로 나를 꾸미는 것도 길게 계획을 세워봐야 할거 같음 2년 후를 생각하면서- dc official App "
192563,"
낯 안가리고 사람 잘사귀는데 유지안됨 "
192562,"
내 마음속...그리고 그 글https://gall.dcinside.com/mgallery/board/view/?id=entp&no=175573&search_pos=-179490&s_type=search_name&s_keyword=%EB%94%94%EB%B2%A0%EC%8A%A4&page=7 "
192561,
192560,"
세상에나..... 새삼스럽지만 디시에서 윤리의식이라니 뭔가뭔가임ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ "
192559,"
더워서 냉수마찰중입니다~ "
192558,"
네  "
192556,"
엔팁갤 5년,10년뒤에도 계속 있음좋겠다 씹새끼들아 "
192555,"
불러주실분 "
192554,"
내가 아는 애중에 시체섹스하고싶다고 한거 듣고 나도 웃겨서 쪼개긴햇는데 시체에 손가락넣다뺏다한거랑 다른점이 똑같이 통념에 어긋나는 얘기지만 시체섹스썰은 걍 실제로 일어나지않은얘기고 파딱썰은 진짜 실제로 주변에서 암암리에 일어난일을  웃어서인가 피부에 와닿는 우리주변에서 일어난얘긴가 아닌가가 중점인듯 실베글에 자기 외박나간거땜에 친구죽엇다 구라친 썰은 그 사람딴엔 어이없는 일인데 우린 그글읽고 쪼갯자너  - dc official App "
192552,"
자짤에 닉 박는 거 규제<<당분간은 풀릴 예정 없나요?!?! 닉언은 좀 느슨해졌길래 "
192551,"
저도 제 손으로 한 발... 아. 아니 한 작품 뽑아보고싶습니다.  "
192550,"
도쿄핫  "
192548,"
뭐 지나갔는데  - dc official App "
192545,"
탕수육에 있는우뭇가사리?그거 처럼 생긴바퀴 대가리 나와서절대 중궈 먹지 않아존나 비위생 "
192542,"
중국은 싫지만 중국요리는 좋다는 wwwww  "
192541,"
뭐 목욕탕 아니면 못 씻는 분들 위해서라는데.. 나도 돈 없어서 무조건 헬스장에서 씻는데요...  - dc official App "
192540,"
니네도 뒤진 노무현보고 웃잖아 씨발년들아 빨리 화해해라  - dc official App "
192539,"
응애  - dc official App "
1778,"
한국어능력시험 성적임 "
192538,"
갤로그에 링크 단지 4개월지낫다 이거야  - dc official App "
192537,"
바텐더랑 90분동안 수다떨다나옴 손님 나 빼고 커플한팀 끝  "
192536,"
펜하 놀뭐 런닝맨 못본다고 존나 궁시렁대던데 철없어보이긔 그 선수들은 4ㅡ5년 동안 준비했는데 뭐가되노ㅡㅡ  "
192535,"
엄빠 레스토랑에서 스테이크 썰게도해주고  "
192534,"
그냥 명언 복붙, 통찰도 중요하지만 실생활에 보편적으로 받아들여지고 오류없이 활용하는게 진정한 능력인듯 "
192533,"
조교님이 예전에 해부할때“ 카데바 목에 손가락 넣다 뺐다한 장난친 선배있다 존나 혼냈다”이런식으로 말함그래서 난 존나병신같은데 그 사람이 1. 그런 생각을 했다는것2. 그런 생각을 실제로 할만큼 또라이란것이 웃기단 글을 씀. 물론 이런식으로 글을 쓰진 않음 걍“ 카데바 실스할때 목에 손가락 낳다 뺐다한 사람있다. 존나 미친새끼인데 또라이같이서 어이가없어서 웃기다” 이런식으로 씀난 저 행동을 해서 안되는 거 알고 할생각도 없고 할일도 없겠지만 “사람이 할수있는 수많은 생각들중 하나고 사람에 따라 실시할 깡이 있으면 시행도 할수 있지” 라는 입장이었음.그과정에서 사용한 표현이나 단어가 과격했고 또 누구는 나랑 가치관이 달라서 그런지 욕먹는중임.욕먹는건 욕먹는가고 고로시도 고로시인데 대댓에 댓글좀 달아주셈. 최소한 변론의 여지는 줘야하지 않겠노!!- dc official App "
192532,"
노무현 재임시절에 김대중, 노무현 정권에서 수해복구에 사용한 사업비용 정리된 공문서가 있었는데이제 찾아봐도 안나오네... "
192531,"
아이잉  - dc official App "
192530,"
어제도 글 썼다가 칼삭 당했는데진짜 ㄹㅇ 구라안치고 팔뚝만 한 똥이 나와서바로 물을 내리기는 했는데5초정도 보면서와 이런 결과물을 내가 창조했구나라고 생각했어 "
192529,"
대체 저걸 어떻게 알았냐는 것,, "
192528,"
즐섹  - dc official App "
192527,"
혹시 남성호르몬 수치 올라갈까 싶어서 이어폰으로 야동 소리 들으면서 운동함. 아무 소용도 없다는 건 한 달 뒤에 깨달음.  - dc official App "
192526,"
여사친만 존나많고 이게뭐노.. "
192525,"
뭔가 아픈배말고... 그냥 똥싸고싶은배 알지? 막 싸면 바나나 커다란거 두세개 나올것같은 똥 있잖아 그런똥은 나 일부러 좀 참았다 쌈... 이게 뭐래야되지 괄약근이랑 둔근 허벅지 허리 힘이 들어가는데 은근히 느낌이 좋음... 운동도 되는느낌이고  - dc official App "
192524,"
투데이 가슴 등 근디 왤케 기력이 없냐 더버서 그른가  - dc official App "
192523,"
예레기라 의료윤리 안 배웠다쳐도 좀 아니지 않노 게이야  - dc official App "
192522,"
오늘은 어깨 하체야 코코넛같은 어깨와 단단한 야벅지를 위해 다들 싸우지말고 섹스해  "
192521,"
남이 내 똥을 보면 행복할것같아...  - dc official App "
192520,"
개인적으로 군생활하신분들 존경합니다  우리나라도 미국처럼 여러분들의 노고에 감사할 줄 아는 분들이  많아지면 좋겠습니다.  사팔팔님의 헌신에 감사합니다   "
192518,"
초6때임ㅇㅇ 그때의 나는 초딩이라 조금은 순수... 하기는 개뿔 온 동네에 사고를 치고다니는 개미친놈이었음 ㅇㅇ 그때 사고친거 중에서 재밌는썰 하나 풀어본다 이기야 그땐 초등학교 6학년 겨울방학이었지... 나랑 친구들은 눈와서 시계받은 노짱마냥 좋아서 뛰어다니고 옆동네 놀이터까지 와서 눈싸움 놀이를 하고있었음 근데 그렇게 30분정도 노는데 놀이터에서 좀 떨어진 유치원에서 유치원생 무리가 슨상따라 나오는게 보이노? 그래서 유치원에서 눈오니깐 밖에 애들데리고 나왔나보다 하고 노는데 유딩들이 우리한테 눈을 던지는게 아니겠노? 아따 그래서 우덜도 유딩들한테 눈덩이 작게 말아서 던졌당께요~ 근데 이 시발 유치원 슨상이 우리랑 유딩들이랑 재밌게 놀고있는데 갑자기 왜 괴롭히냐고 개 지랄하는게 아니겠노? 우리는 그래도 침착하게 아니에요 저희는 그냥 쟤들이 눈던지길래 놀... ""야이 미친놈들아 어디서 어린 동생들 괴롭히고 그것도 모잘라 어른한테 말대꾸야 말대꾸는!"" 일케 쌍욕을 하는거ㅇㅇ 난 그당시에 여슨상이 그렇게 쌍욕을 할수있단거에 놀랐고 우리가 잘못도 안했는데 존나억울해서 더 반박하려 했으나 친구들이 말려서 걍 죄송하다하고 하고 집감 아니 집가는척 함ㅇㅇ 근데 씨발 천상엔팁인 본인이 그런 불합리한 일을 그냥 넘어가겠노? 그래서 근처에있는 문방구 떡볶이 쳐먹으면서 언제 들어가나 지켜보다가 한 40분인가 뒤에 유딩들 들어가는거 지켜보고 계획을 실행함 계획이 뭐였냐면 지금 생각하면 미친짓인데 그땐 빡쳐서 눈에 뵈는게 없었나봄 ㅋㅋㅋㅋㅋ 작은 돌맹이를 눈덩이로 싸서 유치원 창문에 단체로 던지는거였는데 딴놈들도 적잖게 빡쳤는지 두놈빼고 동의하더라 씨발 ㅋㅋㅋㅋㅋㅋ(물론 두놈도 망은 봐준다함) 그렇게 그 유치원 창문쪽으로 가야되는데 걍 걸어가면 유치원 슨상이 창문으로 보고 저지할까봐 아파트쪽 돌아서 갔다 특수부대급 전략ㅁㅌㅊ? 그리고 유치원 뒷쪽에 도착한 우리는 돌이랑 눈이랑 뭉쳐서 창문에 존나 던졌음 ㅇㅇ 근데씨발 내 생각은 걍 적당히 쿵쿵소리만 내고 튀는거였는데 내가 세개쯤 던지니깐 창문이 운지하다 꼴아박은 노짱 두부마냥 크게 y자 모양으로금이감 ㅅㅂ 그때 아무말도 안했는데 존나 짜기라도 한듯이 일제히 존나 텼음ㅇㅇ 그리고 뭐 시발 튀는데 그 유치원슨상 고함이 들리긴 했는데 정신없이 튀느라 뭐라는지 못들음 결국 한놈도 빠짐없이 우리동네까지 안전하게 튀었고 8년 지난 지금도 안잡혔노이기 ㅋㅋㅋㅋㅋㅋㅋㅋ 아마 그땐 씨씨티비도 별로 없었는데다가 우린 옆동네여서 안걸렸던듯 만약 지금했으면 걸렸지싶다 ㅋㅋㅋㅋㅋㅋ 3줄요약 유치원슨상이 무고밴시키길래 폭동일으킴 완전범죄 ㄱㅆㅅㅌㅊ  - dc official App "
192517,"
초딩때 유치원에서 폭동일으킨 썰 들어라 이기야  - dc official App "
192516,"
ㅠㅠ "
192515,"
ㄹㅇ성욕뒤진다 ㄹㅇ  "
