number,content
36172,"
나 만나줄 사람 아무도 없음 씨발ㅋㅋㅋㅋㅋㅋㅋ이정도는 돼야 아싸라고 할 수 있지 않겠노 "
36171,"
ㅇㅇ  "
36170,"
물어봐야되냐 손절해야되냐  패턴이 비슷함  "
36169,"
친구가 사진찍러주는데지나가던 사람들이 유룩쏘큩 뷰리풀해줘서 신남메롱 "
36168,"
훈련소끝났네 애2미  - dc official App "
36167,"
맨날지 알 바 아니라 그러고 다 ㅈ같다고 하고 말도 안듣고아몰랑 안해 안해 이러고망상은 또 겁나 해제일 어이없었던게 학교에서 이동수업하는데애들 떠드는거 시끄러워서 자리 옮겼는데 그 자리에 떠든 무리들 앉았다고  지 자리 뺏으려고 내 앞에서 시끄럽게 애기하네 뭐네 ㅋㅋ초딩때 부터 본 애인데 점점 망가지는거 같아서 힘들다근데 제일 빡치는건 나한테도 기어오름;; 좀 처 맞았으면 좋겠는데 그런다고 바뀌지도 않을듯손절해야 할까..? "
36166,"
날 연애대상으로 의식하지도 않고 귀찮아하지도 않으면서 그냥 닥치고 내 호의를 이용해주는 게 너무 좋아 내가 사는 밥 커피 영화를 그냥 즐겨줬으면 좋겠어 적당히 고마워해주고 부담은 안 느끼는 그런 태도로 나만 이럼??  - dc official App "
36165,"
얘네 다 인싸임 "
36164,"
여친 ntr당함헤어질때까지 자기만 모름 "
36163,"
지금 생각해보면 왜 그런 ㅂㅅ짓을 했는지 이해가 안감 나한테 유독 관심을 보이는 애들은  다 내 무뚝뚝함과 쿨한 성격을 보고 다가와준 느낌이 컸는데 사실 내면은 개씹찐따라 실망할까봐 내쳤던듯 그리고 그땐 나한테 애교를 심하게 부리는 사람이 부담스럽기도 해꼬.. 아 그때 회피하지 말고 잘해줄걸 ㅠㅠㅠ 너무 후회돼  어차피 인연이란게 자연스레 멀어지는건데 멀어지는걸 무서워하지 말고 있을때 잘해줄걸 한사람 한사람의 성향을 이해하고 보듬어줄 수 있는 용기가 부족해따 내가 너무 미숙했따  "
36162,"
길거리에서든 버스에서든 카페에서든 친구가 시끄럽게 떠들면 좀 쪽팔림.. 쫌만 목소리 낮추자고 해도 얼마 안가서 다시 시끄러워지더라- dc official App "
36161,"
ㅡ "
36159,"
esfp일줄 알았는데 듣고보니까 맞는듯 "
36158,"
ㅇㅇ "
36156,"
난 대학가서 하고 싶은게 없는데(군인이 꿈) 일단 대학에 발 걸쳐놓고 생각하라는데 이게 맞는지 궁금함 참고로 공부못함  - dc official App "
36154,"
같이 있고싶은사람이 있었으면 좋겠어이게 연애하고싶은건가- dc official App "
36153,"
표현이 매우 과격해서 부담스럽지만대부분 사랑스러움근데 나한테만 그런게 아니라 아무한테나 그렇다는 것에상처받을 때가 종종 있음 "
36151,"
응 아니야 넌 씹프피 그 자체야ㅋㅋㅋㅋ "
설문,
36150,"
쟤랑 6년친구임 "
36149,"
지 생각이 얼마나 오만하고 말도 안되는 생각인지지들끼리 서로가 뭔 말하는지도 이해 못해서 싸우다 뒤질 듯 "
36148,"
존나 왜 그러나 했더니옆으로 자니까 눌린 쪽 날개죽지가 몸 받치고 있었음 "
36147,"
지들이 당하면 떼로 몰려와서 개지랄 떰  "
36146,"
22분 도착 예정이었는데 1분 늦었더니 38분 도착으로 바뀜 ㅋ "
36145,"
내가 계속 캐내고 나니까지가 신천지라고 고백은 하더라근데 존나 웃겼던 말이왜 내가 빠진 거 알면서도거기서 안 빼줬어?이 개지랄하던데 진짜 미친병자새낀줄알았다이새끼는 내가 뭐가 좋은지계속 연락은 쳐하는데 거의 손절상태임 "
36144,"
ㅋㅋㅋ 를 왜케 쳐대냐ㅂㅅ같넼ㅋㅋㅋ "
36143,"
좆프피들 맨날 일방적으로 까이고 살지만 사람인지라 때로는 욱할때도 있는데 그럴 때 그동안 집에서 혼자 꽁해서 생각해뒀던 말로 반격함 근데 문제는 회심의 일격이 '이게 회심의 일격이다!' 라는 식으로 티가 나면 개좆밥같아서 웃음만 사는데 이새끼들은 티가 존나 난다는거지 ㅋㅋㅋㅋ '그렇다면 이건 어떠냐? 후훗' 이딴식으로 생각하는거 표정이랑 말투에서 다 드러남 하지만 담당일진이 그 자리에서 1초만에 생각해 낸 말로 반박당하고 짜그러짐 결국 또 웃음거리신세 ㄹㅇ결론: 씹프피들은 그냥 닥치고 좆밥으로 살면 중간이라도 간다 "
36142,"
나 여자이성 estj enfj enfp estp isfj동성 enfp estp좋아함.별로인 유형은 여자 isfp찐따라 주변에 다양한 사람 없어서 더 생각 안 남 안 물어봐서 모름 "
36138,"
걍 지 관심받고 싶어서 누가봐도 구라 티나는 구라를 침ㅇㅇ 진짜 ㅂㅅ인가  "
36136,"
돈이 많든 일을 잘하든 해야지 그런거 마저 없으면 노답 병신 사회성 결여 쓰레기인듯...  - dc official App "
36135,"
인간관계가 지 하나인것도 아니고 나도 내 인간관계가 있는데 왜 그렇게 연락부터 해서 사소한거에 집착을 하는지 모르겠음 내 입장에선 별것도 아닌 문제구만 지혼자 여태 쌓였다면서 나한테 화풀이 하는건 덤임ㅋㅋ "
36134,"
오버워치만 하기 지겨워서 다른 겜 찾으려고 하는데너넨 롤 어땠음? "
36133,"
롤 요즘 노잼 "
36130,"
진공 상태 인간인것임?분노와 귀찮음 외엔 사랑,기쁨,즐거움 아무것도 없는것인가- dc official App "
36129,"
집에 구글 홈 설치해놓고 말로 시키기 싫어서구글홈 앱으로 조작함 인공지능이랑도 대화하기 싫단말이다 "
36128,"
아오  "
36127,"
이야 "
36125,"
성격 존나 씹스럽고 일 존나 안해서 맘속으로 523번 도륙냈었는데 조만간 짤릴듯 ㅎㅎ 지난주부터더 빨리 도태되라고 배려하는척 하면서 일거리 내가 다 해치우는중 ㅋㅋ씹련  - dc official App "
36124,"
여자애들 통넓은 청바지에 짧고 붙는 티 많이 입고다니네좀만 잘못입으면 촌스러워 보이던데역시 유행은 돌고 도는건가 내가 뒤쳐지나봐- dc official App "
36123,"
내가 말 해서 비킬 새끼였으면 새치기 자체를 안 하지 섹스 "
36122,"
커신이랑 외계인 있? 없? "
36121,"
말 짧게하니까  남이들었을때 틱틱대는 말투로 들릴수있을듯 근데 목소리가 저음이라  깍쟁이 말투가 아니라 투박하다 느낄수도 있을것같다는 생각이 문득 들었다 내주변 여자잇팁들  카톡뿐아니라 만나서도 대화 저런식으로하는데  생각해보니 목소리들이 다 저음이네  isfp 남자들은 말투때문에 게이로 오해받는사람 많다던데 비슷한거아냐 설마  - dc official App "
36120,"
 "
36118,"
본인들이 정답이고 우월하다고 생각하는게 존나 빡침걍 대가리에 중립이라는 단어 자체가 없어보임 "
36117,"
뭐냐 암튼 "
36116,"
무면허 운전했던 이유가 면허따기귀찮아서 ㄷㄷ  "
36115,"
불건강 씹프피 씹프제들ㅈㄴ 비련의 여주인공 컨셉 잡고지랄발광 하는 거 개 꼴보기 싫었는데나만 그렇게 느끼는 걸까봐ㅈㄴ 닥치고 있었거든내가 좃같다 느끼는 부분들을피터지게 긁어주는구만후련-하다, istp 갤! "
36114,"
세방 물림; "
36113,"
현실에선 인프피건 뭐건 별 감흥없지 않냐?내가 MBTI 얘기 안 하고 다녀서 인프피가 극혐인 걸 모르는 건가? "
36112,"
j특인가 istj 갤이 mbti 갤 중 제일 글 리젠 적을듯  "
36111,"
그냥 씹프피=참피아님?ㅋㅋㅋㅋㅋㅋ "
36110,"
너무 우울하다 요즘 "
36109,"
씹프피한테 데이기전까진  씹프피까는 글보고 아무생각도 없고 그런가보다 하다가 한번 제대로 데이고나서 남들 욕할때마다 존나 공감하고 추천누름  - dc official App "
36108,"
개싫음  "
36107,"
ㅠㅠ "
36105,"
4.4인데 잘 못본건가요?4.5 못맞아서 화나네 ㅇㅈㄹ칼빵마렵네 씨발련이안봐도 씹프피일듯 ㅇㅇ "
36104,"
념글이랑 다 쭉 읽어봤거든근데 그동안 현생에서 내가 속으로만 생각한것들여기 잇팁들이 다 써놔서 ㅈㄴ 속시원함 예를들면 씹프피 특, 종교 불신, 감성충 피씨충 극혐 등등현생에선 주변인들이 흔히 하는거 나만 이해 안갔는데내가 잇팁이라서 그랬구나 ㅋㅋㅋ "
36103,"
Istp같아서 쳐보니까 맞네딱보니까 불건강istp같았음신태일 영상 유튜브에서 몇번봤는데몇번 말하는거 보니까 대가리는 가지고 있는듯함걍 가족이 씹창나서 도태된것뿐 "
36102,"
가족제외하고 난 모쏠이고 영원히 사랑 못느낄듯..사랑이 뭐임?  "
36101,"
아 ㅋㅋ너무 귀찮아 ;;; ㅋ 2년사귐  "
36099,"
그게 마음에 든다해서 알아봤는데 성적으로 그냥 가벼운놈이어서 식겁  "
36098,"
장기자랑 시간 같은거에서 미나는 발레하고 다현이는 태권도했나? 그랬는데 얜 요리하고당근 꺼내더니 바니바니 당근당근 거림귀엽긴했는데 좀 다른세계 사람 같더라니 엔프피였음ㅋㅋㅋ "
36095,"
난 아니라고 본다보통 생각하는 여성스러운 성격 (눈치 많이 봄, 충동성 낮음, 사근사근함, 가사 좋아함, 아이 좋아함, 다툼 싫어함, 별 거 아닌 거에도 울고 웃음, 공감 잘함)은SF특 아님?좀 얌전한 느낌으로 여성스럽다 싶은 애들은 싹다 isfp isfj였음NF는 자의식 강하고 좀 더 예민해서 오히려 예술충 성격임난 NF 남자들도 좀 봤는데 존아 극단적이더라 아예 쌉게이같거나 헬창이거나공통점은 남자들한테 인기 많던데ㅋㅋㅋㅋㅋㅋㅋ "
36094,"
개인 플래너 365일 쓴다..  장 볼 거리부터 , 하루 일과, 가족 누구한테 안부인사 할지 등등 하루 커피 몇잔을 마셨는지  -> 근데 너무 뻔한 일과들에다가 계획목록은 실행률 70%  집 잘 안치우고 빨래 몰아하고  주말엔 오후 기상 필수  -> 평일엔 하루 3시간~5시간만 수면.  9시 업무시작인데 7시 15분 회사도착함.  출근길에 몸 닿기 싫어서  사람 없을때 출근하고 기사읽거나 폰겜함  계획은 잘하고 실행은 잘 안한것들때문에 고민하다가  애매하게 체크해서 검사결과 p나온거같다   - dc official App "
36093,"
초인임급하게 캡쳐해오느라 몇개 빼먹은것 같은데 또 누구있더라 "
36092,"
논리적 대화가 안통하는듯 맞는 말을 해도 자기 기분이 좆같으면 그걸 따진 타인의 잘못으로 몰아감  - dc official App "
36091,"
ㅅㅂ 그것부터가 존나 과몰입같음 걍 잇팁이면 잇팁인거지 역할놀이 하는것도 아니고 "
36090,"
우리학교 존스 교수님도 인프피좋아하고 럭비부 주장 알렉스도 인프피좋아하고 룸메이트 제이콥도 인프피좋아하고 치어리더 멜리사도 인프피 좋아한다 ㅇㅇ "
36089,"
잇팁에 환상있음 + 감정이없는 로봇인줄 앎 얘네들이 생각하는 이미지는 잇티제에 더 가까운데 그걸모름 "
설문,
36088,"
같이 다니는 무리 내에서 남자애가 여자애 좋아하는 거 알게됐는데  *심지어 그 여자애는 남친 이미 있음  내가 그 남사친을 좋아하는 마음이 있는것도 아니고  그냥 둘다 괜찮은 친구일 뿐인데 이유 모르게 짜증남  열등감인가? 질투?   "
36087,"
잇팁인 너네가 봤을때 잇프피 ㅈ같은점 있음? "
36086,"
이 두개인듯 ㅋ_ㅋ "
36085,"
잇팁은 애초에 지속적으로 누군가를 까지 않음 아마 타유형들이 넘어와서 잇팁인 척 하면서 인프피 까는걸로 보임  - dc official App "
36083,"
제목 오글거리는거 ㅈㅅ 카멜레온처럼 매력이 있는것도 그렇지만 상황적응력이 진짜 좆되는것 같음 잇팁은 자기가 지금 마주한 상황이 제일 중요하다 생각함 마인드가 내면의 도덕성 가치관 이런것땜에 바뀌는게 아니라 상황에 따라 순식간에 바뀜 그래서 충동적이고 변덕스러운것 같음  "
36082,"
잇팁은 고정관념이 없고 스스로도 예측불가한 성격이라 본인처럼 다른 사람들도 변덕이 심하지 않을까? 하고 생각하겠지만 살다보니까 일반화 시키면서 살아가는 편이 더 낫더라 사람들은 거의 틀 안에 자기를 가두고 살아가던데?? 잘 벗어나질 않음 난 저 사람은 지금은 저런 행동을 보이겠지만 다른 상황에선 저러지 않을것이다 라고 생각하면서 살았었는데 이러니까 항상 통수를 당하더라  "
36081,"
이유 혹은 그당시 상황설명 가능할까 다른 이유는 없고 주변에 인프피가 없어서 갠적으로 궁금함 "
36080,"
중독성 어쩔 "
36079,"
잇팁 특 : 그럴 수 있지라던데디씨에 상주하는 잇팁들은 불만이 아닌 게 없고뭐 하나 그냥 넘기는 꼴을 못 보네왜 그렇게 비관적이야? "
36078,"
ㅇㅇ? "
36076,"
믿어서 행복하고 마음에 평안이 온다면 좋은 일이긴 하겠지만저걸 어떻게 믿는거지? 병신인가 하는 생각이 듦 "
36075,"
아이돌 연예인 깊게 파본 적 없음 ㄹㅇㅋㅋ아이돌에 환장하는 거 이해 잘 못 함  "
36074,"
요즘은 일반화만큼 좋은게 없음 자기가 일반화 당했다고 발작하는 애들한테는 언제나 예외는 있는거지!! ㅇㅈㄹ해주면 됨 예외가 있다고했지 자기가 예외라곤 안했는데 휴 하고 넘기는 꼴 보면 웃음이 절로 나옴 꼴에 자기는 정상이라 생각하는거지 역겨운새끼가 주제도 모르고.. "
36073,"
빗소리 빗내음 전부 좋지않냐 "
36072,"
당장 집가서 누울 계획밖에 없는데여름엔 어디 놀러가서 뭐하고 그다음엔 또 뭐하고그런담엔 뭐하고 재밌겠지? 하는 소리 들을때 존나 기빨려 "
36070,"
10년지기 친구들이랑 가는 첫 여행임 다들 학생때는 입시다 뭐다 바빴고 성인 되어서는 일하는 애들 학교다니는 애들 스케줄이 하나도 안맞아서 못갔었음그래서 다음 달 군대가는데 그전에 다같이 시간 겨우내서 여행가게됨근데 갑자기 친구 하나가 단톡에 자기 오늘 여자친구의 반대가 너무 심해서 못갈거 같다고 하는거 여행 전날인데 씨발 ㅋㅋ사실 그 전부터 계속 친구랑 걔 여친 둘이서 그런 일로 계속 싸우고 저번 주에 여행 간다는 얘기 꺼냈을 때 존나 싸웠다고 들음걔 여친이 개병신인게 친구 자취방에서 나가지를 않음 ㅋㅋ 동거를 빙자한 무단주거침입 수준; 게다가 집착 존나 심해서 다른 사람 만난다는 것도 싫다고 징징거림 씨발 그래놓고 둘이서 싸우면 지는 나가서 친구들이랑 드라이브 쳐다니면서 이중성 오지네 ㄹㅇ 여자 만나러 다니는 것도 아닌데 개지랄을 떪 씹프피같음 딱보니 씹프피 까는 글 봐도 그런가보다하고 넘어갔는데 실제로 겪어보니까 왜 갤에서 존나 까는지 알겠더라그런거 다 떠나서 10년만에 가는 첫여행이고 입대 전 마지막 휴가인데 그거 아니꼬와서 못가게 한다는게 말이 됨??그 못가게 하는 이유도 좆같은게 새벽에 물류 뛰고 돌아오면 혼자라서 무섭다는 거 ㅋㅋ 씨발 진짜 토나올라 그러네 그 나이 쳐먹고무섭다는거? 다른 사람이면 내가 이해해주는데 씨발 그동안 하던 짓들 친구한테 들은거 생각하면 병적으로 집착하는 걸로 밖에 안보임 "
36069,"
사실 의정부고 다님  "
36068,"
당장 어색한 정적 싫어서 아무 질문만 해대는 사람 짜증남시발 듣고 까먹을거면 왜자꾸 물어봐? "
36067,"
ㄹㅇ약속잡을거아니면 밥먹자안했으면 k-밥먹자 에 맨날 속음 나는 진짜 보고싶은 사람한테만 보자하고 밥먹고싶자하는 사람한테만 밥먹자하는데  "
36066,"
Nf글 옮겨온거보면 여초에서 많이보이는 말투같긴 하네 "
36065,"
ㅇㅈㅋㅋㅋ하면서 들어온 씹프피 개년들아 존나 타유형갤 처기어들어와서 지랄을 하니까 씹프피 소리를 듣는거임ㅅㅂ욕을 바가지로 처먹어도 정신 못차리는 병신징징충들 "
36064,"
슬픈노래 현타 씨게 맞은 노래 추천해주라 "
36063,"
씹프피갤에 타유형 언급 있는지 없는지도 잘 모름맨날 남의 갤 쳐와서우린 우리들끼리만 노는데 타유형은 우리한테 너무 관심많은듯우리 사랑하는듯? 어쩌고 하는 모습 너무 꼴사나움ㅋㅋ밖에선 허구헌날 남눈치보고 즙짜는 주제에지능이 침팬치수준이라 방구석만 가면 뇌가 리셋되는건지비대한 자아 품고 오로지 지생각밖에 안쳐하고 사니까 갤꼬라지도 딱 정신병동같은거임 "
36062,"
5인이상 안된다니깐 다신 안온다니 씻팔씨발 거리면서 나가는데 우리 가게 잘못도 아닌데 왜 우리 가게한테 욕함? 진짜 존나 열받는데 글로 밖에 분노 표출을 못하겠네  "
36061,"
그걸 정신병, 우울증 때문에 어쩔수 없는거라고 합리화함내가볼땐 걍 패션우울증인데 mbti는 당연히 nfp임 ㅋㅋ "
36060,"
여름날씨 중에 젤 좋아하는 날씨임. 발 젖는건 좀 싫지만 "
36059,"
ㅇㅇ 너네 관심 없대~ "
36058,"
인간미라기보단가끔 누가 말걸어서 당황해하는 상황에서 '쟤가 저런모습도 있구나' 밖에 없는듯 "
36056,"
친구가 카톡으로 밥 안 먹었으면 지 동네로 와서 같이 먹자 하길래 생각해 본다 했음 근데 갑자기 지가 울집앞 편의점 온다길래 ㅇㅋ 했지 근데 갑자기 ㅋㅋㅅㅂ 김치련아 좀 걸어 < 이지랄떠는 게 아니겟음;?존나 어이없어서 내가 먼 ㅅㅂ 밥을 사달라 했냐 그렇게 따지면 니 쪽으로 오라는 니가 김치 아니냐는 식으로 보냈음 그랬더니만 김치맨이라 불러줄까? 나 돈 많은데 내가 왜 김치임? 좀 걸으라고 < 이렇게 옴몇마디 보냈더니 이젠 답장도 안 옴 애휴시발 젖같은년- dc official App "
36055,"
걔랑 있다보면 내가 너무 소심한가 싶기도 함근데 씹 아무리 봐도 무례한거 같은데이게 맞냐맨날 나 당하고 사는 병신취급함 ㅅㅂ "
36054,"
본인 인생에 아무 의미 없다가 칭찬 받는 거 기분 좋아서 열심히 살려고 생각까지 한 잇팁유난히 좋아하는 유형이 있나 "
36053,"
""어차피 안볼사람인데 뭐 어떻게하든 뭔상관""이러면서통수치거나 무례하게 대하고, 원한사게끔 손절하는새끼들 지들은 나름 합리적인줄알던데ㄹㅇ병신같음. 그냥 인성이 터진건데원래 인성을 볼때 인간관계끝을 어떻게 맺는지 보라는데 맞는거같음.이런 마인드 새끼들이 전여친 리벤지포르노 풀고다닐것같음. 어차피 이제 내사람 아니잖아 할듯 "
36052,"
전남친 엔프피였는데 진짜 사귀면서 진짜 개열받음 맨날맨날 싸움 걍 서로를 이해못함 그러고 엠비티아이에 대해 알게됐는데 아!!!!! 이래서 안맞네 시발 . 싶어서 신뢰도 급상승 "
36049,"
언젠간 정 털릴 것 같다빡치면 빡쳤다고 말이나 하면 될 것이지안 빡쳤다는 주제에 존나 히스테리 부림 시발ㅋㅋ그래서 히스테리 부리지 말고 얘기를 해보라고 하면안 빡쳤대 씨발진짜 연애 초반인데 벌써 지치냐... "
36048,"
내가 약속도 먼저 안 잡고, 잡혀도 기분 안 나쁘게끔 취소 시켰거든. 계속 포기 안 하고 약속 다시 잡으려고 하니깐, 사람은 착한데뭔가 무섭기도 하고 손절할라고 하면 얀데레로 흑화해서 좃될거같고 심란하다... "
36047,"
으으으으 어색하면 어카노 ㅠㅠㅠ "
36046,"
몇번 들음 그중 한명은 나이드실만큼 드신분이고ㅅㅂ 좋은걸까? 노잼이라는건가? 들어본사람있냐 "
36045,"
응애나아기포로 세탁기에갇혔어  "
36044,"
난 에초에 말 꺼낸순간 답정너라고 생각해서 앵간한건 다 예스예스하는데  - dc official App "
36043,"
갈비집에서 무의식적으로  던져버린피아제 아내가받고 나는꼬라박지 해버림  주변 시끄러워서 위기넘김 ㅅㅂ 하   "
36042,"
빵집가서 햄 안들어있는 김밥 사오는 꿈 "
