number,content
344916,"
여자에 한번 빠지면그녀의 요일마다 돌려가는 속옷이며쓰리사이즈, 운동 끝난 후 샤워 시간 대, 생리 날짜, 새해 목표 등 알아낸다그리고 인형에 몰카 설치 후 선물해서 왜 늦게 퇴근 했는지 까지 샅샅이 알아본다그렇지만, 2D 여자를 더 좋아해서 현실 여자한테는 사용 안한다. "
344915,"
과거엔 친햇는데 나따돌림의주범ESFJ 7w8 y세대 "
344914,"
서로 먹을 거 얘기하다가 내가 가보자 했는데좋다고 근데 요새 바빠서 시간나면 가자는데진짜 바빠서 그런거임 돌려 거절한거임? "
344913,"
제직업이 변기 수리공인지라 하루 왠종일 남에집 변기만 고치다 하루가 끝났네요 오늘하루도 힘들었습니다 ㅎㅎ "
344912,"
인프제 얘들은 이쁘고 잘생겼음그런데 게임 잘 못하고 게임 안좋아함인프피 애들은 그래도 외모 평범수준 이상임근데 허당끼가 있고 가끔 뿜 터질때가 있음그래서 난 인프제가 좋아 "
344911,"
얘넨 ㄹㅇ 한결같더라 ㅎㅎ "
344910,"
고이즈미ㅣ 머리두 똑같음보고 있으면 재밌다 "
344909,"
내 마음에 잠재된 흑염룡이 무서워서진정 시킨거뿐 "
344908,"
냠냠 "
344907,"
알려줘 "
344906,"
과거로 가고싶으니까 "
344905,"
어떠케 나 "
344904,"
뭔가 논쟁 일어나면 급발진 박사과정 밟은거 마냥 자기가 옳은 듯 글 쓰고거기에 물타기까지 하면서 비추 따라 박고그러고선 글 한마디 싼다음 팩폭으로 뼈까지 으스린다음 그 뼈가 가루 돼서 날아갔나 확인사살까지 하는 새끼들이야알아 쳐먹어? "
344903,"
직접 봐봐 일케 노오란 달은 처음이야  "
344902,"
1. 불편하다. 너네 갤로 돌아가라2. 여기 있어도 된다.댓글로 달아줘- dc official App "
344901,"
https://youtu.be/MrgXXeNTZrg매일 시끄러운 인프피 스러운 노래니까 "
344900,"
나오늘 건강검진 받았는데얼굴 한번도 실제로 본적없고 소개받은애랑 연락하다가녹음기 켜놓으라는 조언들어서 그런지녹음은 아무튼 못했는데ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋ 다끝나고 보니까 내 핸드폰에 검사대에서 누워있는 셀카가 있더라ㅋㅋㅋㅋㅋㅋ ㅋ 이거 뭐냐ㅠ이러고 카톡 키니까내가걔한테 그셀카 ㅂ내놓음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아침에 세수도 안하고 안경끼고 생얼에 머리 다 부스러졌는데ㄹㅇ 개웃겨서 걔도 많이 당황했겠지..아닌척 자연스럽게 넘어가줘서 고맙긴 한데.. 아무튼 수면내시경은 진짜 위험한 놈임  "
344899,"
뭐야?완장질 한다고 뭐라 할땐 언제고갑자기 한명 더 늘었네 "
344898,"
해당시간에 비행기록은 없다네외계인들은 지구에 왜 오는걸까정찰? 지구별여행? "
344897,"
초록머리는 인프제였음 "
344896,"
히히 비추해바라 ~~  "
344895,"
그니까 신상품이나 보구가 "
344894,"
한정판 앨범 살말 고민하고 있었는데 갑자기 엄마가 방청소 시킨 뒤에 3시간 후에 보니까 다 팔림 시발  "
344893,"
왜 몰라주노ㅜ "
344892,
344891,"
다른 캐 맞는거 아냐? 난 지금까지 둘다 인프피캐인줄알았는데 "
344890,"
난 항상 그럼 근데 다른 사람들은 이해못함 "
344889,"
고유의 찰짐이 있어  "
344888,"
난 없음 "
344887,"
밥에 참기름을 두르고 김을 잘라 넣은 다음양념치킨을 잘게 잘라서 넣는다그리고 한입 먹어보면 맛있다- dc official App "
344886,"
웅 "
344885,"
말 한마디에 기분이 좋아지니 이 얼마나 효율적인 행복 방법아닌교 크큭크 "
344884,"
특히 최종보스 빌런이 넘사벽으로 보일정도로카리스마있고 강력할수록마지막에 어렵게 그런 최종보스를 이겼을때보는사람들까지 쾌감이 엄청난듯 확실히 쟈미있을려묜 악역이 강력해야해 "
344883,"
얘랑 얘 동일인물? 아님 다른애? "
344882,"
저녁 뭐먹지- dc official App "
344881,"
친구한테 사랑한다고 함안아달라고 함일어날수가 없는 일임- dc official App "
344880,"
원래 미지근한물만 먹었는데 못버티겠다작년엔 목관리랍시고 미지근한거만 마셨는데어케 버텼나 몰라 "
344879,"
난 어릴때 맞춤법 못키지면 멍청해보여서 손절하고 그랬는데 지금은 그래.. 그럴수도있지..모..이래서 걍 그러려니함 "
344877,"
하지만 잠ㅕㄴ안돼 "
344876,"
오늘 면접보러온 애가 인프피라 길레 바로 합격시킴 "
344875,"
연령대에 따라 다르겠지만 군대만 갔다 와도 남성들은 특별한 용건없이 5분 이상 통화하는 건 엄청난 거라고 봄.. 관심없이 30분? 나로선 상상도 못할 일. 그런 상대방이 이성이다? 이쁜 사랑하렴.. 너마저 우릴 떠나는 구나  - dc official App "
1778,"
다른질문나오나 끝까지 봤는데 이게 같은 질문인거같더라난 조용한곳좋아하지만 벽쪽에 붙는거 싫어하거든 "
344874,"
그냥 편견이야?- dc official App "
344873,
344872,"
이야기를 이런식으로 풀어내는게 재미있다고증명된 방법들이 클리셰니까클리셰로 떡칠해놓은막장드라마들도 눈길을 많이 끌수 있는거겠지? "
344871,"
우​유​통 사​투​리​임 ?​?​? "
344870,"
infp 속내는 복잡한데  겉으로 표출되는건 단순 그 자체임  이사람이 어떤사람인지 왜 나한테 이렇게 행동하는지 이것저것 복잡하게 생각하고 따지지만  결국은 단순하게 내편or적 두가지로 분류함  귀찮음의 경우도 같음  똑같이 귀찮게 하더라도 그 상대가 내편으로 분류되면 악의없이 미루는것일뿐 다른건 없음  오히려 연락해주면 귀찮지만 좋아할때도 많음 근데 적으로 분류되면 계속 손절각을 잡고있는거임  적으로 분류되면 관계가 나빠지면 나빠지지 나아지기는 힘듦  이거 헷갈릴 수 있는데 의외로 쉽게 파악 가능함  연락을 안받았을때 그냥 두면 며칠뒤에라도 먼저 연락이 온다면 일단은 관계를 지속할 의향이 있다고 생각해도 됨  근데 연락이 아예 안오거나 답장이 몇주 길게는 몇달에 한번 마지못해 형식적으로 온다면 적으로 분류되었을 가능성이 높음  보통의 친구관계에서도 다 적용된다고 보는데 연인관계에선 특히 더 맞을거임  친구관계에선 호의와 친한 정도를 따져서 적인지 내편인지를 생각하지만  연인이나 썸의 관계에선 사귈것인지 아닌지도 생각해서 판단하고 행동함  사귀고 싶지 않는데 상대방이 관심을 보인다면 적으로 생각하고 적이나 마찬가지로 행동할거임  여지를 잘 안줌  이건 나의 경우니까 가볍게 참고만 하는게 좋지만 내가 본 대부분의 infp들이 비슷했음   "
344869,"
살기 좆가토ㅜ "
344867,"
 같은 유형이더라도 사고방식 가치관이 매우 다른것 같아 요즘 몇몇 갤플을 보면서 그렇게 느꼈어 결국 인간은 어딜가나 서로 이해할 수 없는 존재같다 나와 생각이 다른 사람이 인신공격이나 차별적이 생각을 아무렇지 않게 뱉는걸 보면 항상 마음이 말라죽는것 같았어  고작 유사과학 심리테스트로 같은 부분이 많을거라 생각한 나의 멍청한 비약이었겠지 그래도 험한 디씨 갤중에서 이 정도 순한 분위기를 유지하는 걸 보면 앞으로도 번창할것 같아  현실 인간관계가 막혀있으니 이런 소통처라도 붙잡아보려 했던것 같다  다들 자기 위치에서 잘 살렴  - dc official App "
344864,"
명문대 졸업명문대학원 석사 졸업빚1억 vs월수익 1000만원 버는 고졸 누가 승리자임? "
344862,"
ㄱ ㄱ- dc official App "
344861,"
멋지고 잘생기고 예뻐 ㅠㅜ체육인들 부러워우리나라와 개인 자신의 영광을 위해 최선을 다해 노력해주라 ㅎㅎ "
344860,"
머리가 너무 길어서 감기 힘들어서5센티정도 자르구오는길에 마들렌이랑 휘낭시에도 사와땅   "
344859,"
몰컴 몰피시방 다녀도공부 잘하는 애들 꽤 있음 "
344858,"
  쓰고싶어서 가입함 왜 유동은 못쓰게함  "
344857,"
결국 인기 엄청많고 수요 많은 이야기는이런 뻔 한 권선징악물같음마블 히어로물같은거도 인기 엄청 많고 신기함제일 뻔한거 같은 스토리 구조인데 계속 제일 재미있는 스토리구조라니 "
344856,
344855,"
내가 찍은 감성짤 보고가 "
344853,
344852,"
생레몬 먹고 시원한 물 마시면레몬에이드같은거랑 달리진짜 상쾌한 기분이 들어 "
344851,"
더이상 예전처럼남 눈치보느라 내 의견 하나 전혀 말못하고소심하게 살다가오히려 찐따됬을때 처럼 비참하게 살지 않을꺼야내가 싫은건 그냥 싫다 말할거고(내가 싫다는데 ㅇㅉ?)할거야  "
344850,"
나 6인데.. 4가 많더라  "
344849,"
눈에 보이는 유리전자모니터매대냉장고다 부셔버리고 싶어다다 "
344847,"
""환상에 살았다"" "
344844,"
갓본 못잃어 ㅠ "
344843,"
 "
344842,"
헬스해서 깔끔한 잔근육들 만들고어깨 넓히고 팔 긁어질거야일단 코로나부터 끝나면 해야지..(이상 171/66키로 뱃살충이) "
344840,"
솔직히 하는쪽에 더 가깝다고 생각함 당하는거같으면 그 환경 자체를 피한다 반대로 특정 집단에서 의도대로 안되면 가스라이팅 방식을 취하는 경우는 꽤 있음 이건 ㄹㅇ infp들은 알걸  "
344839,"
다덜 티비 틀엇! - INTP 5w4 "
344838,"
뭔가 사람한테는 잘 다가가는데 막상 다가가면 친해지기가 되게 오래 걸림. 잘 못 친해져서 다른 사람들이 자기 싫어한다고 오해 받고 이상하다는 소리 듣기 좋아하는데 집이 좋고 사람만나는거 별로 안좋아하고 인프피가 원래 이럼? "
344837,"
누가 나 싫다고 뒷담까는건 괜찮은데 내가 하지도않은 일 소문내고 사람 병신만들면 눈돌아가 얼마전에 그런일 당했는데 잠도 못잘정도로 화나더라  "
344836,"
솔직히 사람 말고도그 어떤걸 고를때도 디자인 다 보고 고르잖아핸드폰도 디자인 보고 못생기면 욕하고노트북도 디자인 보고옷도 당연히 디자인 보고가방도 디자인보고하다못해 가벼운 필기도구도 디자인 보잖아그럼 연애 상대 볼때그사람 외모 보는게 잘못임? 위에거랑 똑같다 보는데잘못은 그 외모를 못꾸민 그사람 잘못임솔직히 대부분의 사람들은살빼고 피부 깔끔하게 하고 안경벗고 다니고옷 깔끔하게 입으면 와모때문에 까일정도는 절대 안간다고 보는데이정도의 노력 조차 안한 그 못생긴 사람 잘못임 "
344835,"
존나 울면서 매달리는거 보고싶다 "
344834,"
사랑만 주시긔윤  "
344833,"
1.편견 있는 사람 대하는 거 힘들어함2.이상하단 소리 듣는 거 싫어하는데 좀 이상함3.기본적으로 친절한데 친절을 베푼 사람에게 호감이 있어서 그렇다기보단 자기만족적인 부분이 더 큼 헤매고 있는 사람에게 길 알려준다든가 점심값 깜빡한 친구에게 밥사준다든가4.다른 사람이 자신을 왜곡해서 볼 때 제일 스트레스 받아함5.의외로 냉정함 자신이 푹 빠져있고 좋아하는 사람이라면 뭘하든 별로 상관없어하는데 관심없는 사람이 자꾸 귀찮게 하면 굉장히 싫어함6.좋아하는 거에만 올인해서 투자함 사람이든 돈이든 시간이든 좋아하지 않는 거라면 별로 쓰고싶지않아함7.관심 없는 사람이나 일에 대해선 일찌감치 신경끄고 거기에 대해 별로 신경쓰고싶어하지도 않아함8.그런데 관심 없는 사람이나 일이 꾸준히 신경쓰이게 하면 몸에 신호가 올 정도로 스트레스 많이 받음9.앞에 말한 이유들 때문에 친한 사람 아니면 자신이 먼저 이야기 많이 안하려고 함 가까워지려고도 안함->생각보다 친해지기 까다로운 성격임맞는 부분이 있으면 금방 친해지긴 하는데친해지고나서도 신경써야할 거 많음귀찮다고 대충 대하면 금방 손절각 잡히고 안만나줌 "
344832,"
관심없는 상태에서 벗어재끼면 역효과난다 절대 비추임  "
344831,"
아기 인붕이 익어  "
344830,"
무인도 갇힌것도 아니고ㅋㅋ  - dc official App "
344829,"
30분은 넘게 전화함 한번할때마다. 남자들 관심없는여자랑 30분넘게 매일전화하냐? 내가의미부여하는거야?  "
344828,"
솔직히 말해서.... 만만하게 생긴 사람들이 많음 이렇게 생긴 사람들이 자기 목소리 내면서 살면 옆에서 아니꼽게 보는 사람이 엄청 많더라  "
344827,"
행선지를 정해주시오. 왜냐면 무슨 성향들이 있는지도 몰라서ㅎㅎ;  - dc official App "
344826,"
https://www.youtube.com/watch?v=lwqMtcf8EZQ너가 맨날 나 놀린것처럼 나도 너 놀려줄게  "
344825,"
질문있는데 코시국에 머하고 놀아? 그리고 너희 갤 맨날 정전이던데 나가 노느라 그런거야?  "
344824,"
내가 잘못했는데 풀린 거 같기도 한데 자꾸 자기 삐졌다고 강조하는데 뭘까?ㅜㅜ- dc official App "
344823,"
장난기도 많고 잘 웃어주고 때때로 장난을 빙자한  플러팅을 하곤 하는 여우같은 여자 너 나 좋아하니  "
344822,"
맨날 참는애들이니까  "
344821,"
현실파같음 지금 현재에서 자기 행복을 최대로 누리는것같음  "
344819,"
중2땐가 테디베어부 들어갔어. 다른 건 다 노잼일 거 같았는데, 곰인형도 좋고 만든다는 활동도 재밌을 듯해서 들어갔지. 예상못했는데 나빼고 다 여학생이더라. 원래 알던 여자애도 거기 있어서(사전에 같이 가자고 했던 건지 가고보니 있던 건진 기억 안 나...) 걔랑, 걔가 전부터 알던 후배랑, 나랑 그렇게 매일 모여앉았지. 후배가 넘 말도 귀엽게 하고 인사도 잘 하고 싹싹하게 굴길래 난 그냥 착한 애구나 ㅎㅎ 하고 지냈지 근데 어느 날 문자메세지 주고받는데(그땐 카톡같은거 없었어) 걔가 화내더라 ""이렇게까지 말했는데도 전혀 눈치를 못 채요?"" 그날 그 전까지 주고받은 내용이 있었어서, 난 다급히 친구한테 전화를 걸었지. 얘가 이러이러한데 설마 아니지? 라먼서 상담을 얼른 받았다. 병신아 그거 고백이잖아; 라길래 벙 쪄있다가 그날부터 1일했었음 ㅎㅎ  - dc official App "
344816,"
6월달에 찍었던건데왜 이름을 겨울딸기라고 지었을까 "
344814,"
Led Zeppelin IV 늘어가네ㅎㅎ  - dc official App "
344813,"
난 엣팁여자- dc official App "
344811,"
나중에 차 사게되면 파란색 차 가지고싶고옷도 청자켓같은 블루계열 좋아하고 자주입고 다니고내 폰도 아이폰12미니 블루임 ㅁㅌㅊ? "
1778,"
다른질문나오나 끝까지 봤는데 이게 같은 질문인거같더라난 조용한곳좋아하지만 벽쪽에 붙는거 싫어하거든 "
344810,
344808,"
결혼생활함 "
344807,"
이렇게 질문들이 많으니 기쁘다 ^^  "
344806,"
2 pac 형님 보구가https://m.youtube.com/watch?t=1h5m54s&v=RlKJdbJtHdE "
344805,"
ㅡㅡ- dc official App "
344804,"
https://youtu.be/uJ8oEWMZ0c0신나 "
344803,"
그냥 진짜 궁금해서 물어보는거냐?  - dc official App "
344802,"
ㅋㅋㅋㅋㅋㅋ 아니 비계 엄청 많이 떼어낸건데..... "
344801,"
그냥 인프피 특징 가사에 빼다박은거같응  - dc official App "
344800,"
- 1단계(평범한 신호) : 볼때마다 웃음, 자주 말걸음, 톡 답장기다렸다는듯이 빨리대답함, 자꾸 만나자고함- 2단계(조금 선넘는 신호) : 웃으면서 어깨 살짝터치,  가볍게 머리/얼굴 쓰담, 팔짱끼기, 나 요즘 힘들었다고 울면서 안기기,어깨기대기- 3단계(상대가 눈치드럽게없을경우,관심없는건가싶을때 최종확인용) :  좋아한다고 자주말함, 미친척하고 사랑한다고 말해봄, 자꾸 연애관련 드립날림( ex) 바보라고하지말라고? 그럼 여보라고할까?)- dc official App "
344799,"
피싱주의, 남의 말 곧이곧대로 듣는거 아님사기꾼들이 감언이설 잘 함좋으면 지가 하지, 왜 남한테 해보래? ㅋㅋㅋ내 인생 남이 책임 쳐주지 않는데,내 인생 남이 망칠 수는 있음(물론 주식이나 악마의 속삭임처럼 선택은 본인 몫임, 즉 후회는 본인 몫) "
344798,"
사람이란 참 불편한 것 같아. 너와 나로 나뉘어져 있어야 한다니. 내가 역지사지를 너무 못하고, 객관화도 못하는 걸까. 다들 왜 그렇게까지 체면을 중시하는지도 모르겠고. 인간관계에서 선을 넘지 않으려면, 아예 혼자 살아야 할 것 같은데 난.  - dc official App "
344797,"
댓글 0조회수 0추천 0비추 0모든게 다 종합되면 알아서 없어짐 "
344796,"
ㅋㅋ- dc official App "
344795,"
이런건 첨봐 신기하다 "
344794,"
연락한지 얼마 안됐는데어제 새벽 내내 카톡하다가OO야 사랑해 이렇게 내 이름 부르면서 말하는데아니 보통 여자들 남자한테 저렇게 장난도 치나..?모쏠이라 이해가 안됨 동갑인데 "
344793,"
한국사회는 p를 가만두지 않아.. "
344792,"
 "
344791,"
물론 실패하면 존나 어색해지고 주위에서도 눈치없는 병신소리 듣겠지만 하지만 이 행위가 여러번 반복된다면?????? 주위에선 아 그냥 저런새끼구나 하고 넘기지 않을까? 얻어걸리면 그냥 좋은거고 마음 몰라서 계속 답답한거보단 낫다고 생각함 아님 말고~~~@@@  "
344790,"
가슴이 터질듯한 나의 첫사랑~- dc official App "
344789,"
인프피 친구가… 그래도 난 인프피 사랑해 귀여워서 "
